index,keyword,rank,bid,impressions,clicks,cpc,cost,bid_cal,impressions_cal,clicks_cal,attr
6,플라스틱제품,7,570,166,0,,0,0.2,0.007518796992481203,0.0,저관련인기
1,플라스틱제조회사,2,250,93,0,,0,0.4285714285714288,0.6909090909090909,0.0,저관련인기
3,플라스틱제조업체,4,470,102,6,416.0,2497,0.1428571428571429,0.0,3.0,고관련인기
2,플라스틱제조,3,920,142,11,790.0,8692,0.13793103448275856,0.0,0.8333333333333334,고관련인기
5,플라스틱제작,6,2420,234,26,2069.0,53785,0.08235294117647057,0.030303030303030304,0.3076923076923077,고관련인기
9,플라스틱재생업체,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,플라스틱용기주문제작,10,70,3,0,,0,0.0,0.0,0.0,저관련비인기
9,플라스틱용기제조업체,10,870,187,7,726.0,5083,0.0,0.0,0.0,저관련인기
9,플라스틱용기제조,10,1250,52,5,1081.0,5403,0.0,0.0,0.0,저관련인기
2,플라스틱용기제작업체,3,210,4,0,,0,2.0,0.0,0.0,저관련비인기
7,플라스틱용기제작,8,950,81,10,833.0,8327,0.09876543209876543,0.11940298507462686,9.0,저관련인기
9,플라스틱용기사출,10,70,8,3,70.0,210,0.0,0.0,0.0,저관련비인기
2,플라스틱용기금형,3,140,1,0,,0,1.0,0.0,0.0,저관련비인기
9,플라스틱업체,10,140,32,3,125.0,375,0.0,0.0,0.0,고관련비인기
9,플라스틱압출,10,1130,179,10,940.0,9397,0.0,0.0,0.0,저관련인기
6,플라스틱식품용기,7,700,108,30,601.0,18030,0.1132075471698113,0.10666666666666669,0.14285714285714285,저관련인기
9,플라스틱소량제작,10,70,6,0,,0,0.0,0.0,0.0,고관련비인기
9,플라스틱성형업체,10,70,6,0,,0,0.0,0.0,0.0,고관련비인기
6,플라스틱성형,7,2230,185,5,1950.0,9748,0.035,0.0,0.25,고관련인기
9,플라스틱생산업체,10,70,10,0,,0,0.0,0.0,0.0,고관련비인기
9,플라스틱샘플제작,10,70,12,2,70.0,140,0.0,0.0,0.0,고관련비인기
9,플라스틱상자제작,10,180,20,0,,0,0.0,0.0,0.0,고관련비인기
9,플라스틱사출회사,10,160,9,0,,0,0.0,0.0,0.0,저관련비인기
9,플라스틱사출제품,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,플라스틱사출제작,10,70,5,1,70.0,70,0.0,0.0,0.0,저관련비인기
8,플라스틱사출업체,9,550,52,0,,0,0.12244897959183673,0.0196078431372549,0.0,저관련인기
2,플라스틱사출성형기,3,160,11,1,97.0,97,1.2857142857142858,0.0,0.0,저관련비인기
8,플라스틱사출성형,9,310,113,1,147.0,147,0.14814814814814814,0.008928571428571428,0.0,저관련인기
9,플라스틱사출금형제작,10,70,3,0,,0,0.0,0.0,0.0,저관련비인기
9,플라스틱사출금형,10,500,51,2,388.0,775,0.0,0.0,0.0,저관련인기
9,플라스틱사출공장,10,230,27,4,201.0,804,0.0,0.0,0.0,저관련비인기
9,플라스틱사출,10,1650,1111,35,1340.0,46906,0.0,0.0,0.0,저관련인기
9,플라스틱볼트,10,390,274,9,320.0,2880,0.0,0.0,0.0,저관련인기
9,플라스틱병제조업체,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,플라스틱병제작,10,150,16,0,,0,0.0,0.0,0.0,저관련비인기
9,플라스틱모형제작,10,800,8,1,676.0,676,0.0,0.0,0.0,고관련비인기
9,플라스틱모형,10,220,27,2,195.0,390,0.0,0.0,0.0,저관련비인기
9,플라스틱뚜껑,10,180,191,3,176.0,529,0.0,0.0,0.0,저관련인기
9,플라스틱금형제작,10,460,10,0,,0,0.0,0.0,0.0,고관련비인기
9,플라스틱금형사출,10,120,17,1,110.0,110,0.0,0.0,0.0,저관련비인기
9,플라스틱금형비용,10,70,7,0,,0,0.0,0.0,0.0,저관련비인기
0,플라스틱금형,1,3880,199,10,3172.0,31724,0.4437086092715232,0.0,0.5,고관련인기
9,플라스틱그릇제작,10,70,2,0,,0,0.0,0.0,0.0,고관련비인기
3,플라스틱공장,4,430,147,8,362.0,2900,0.375,0.0,4.0,고관련인기
3,플라스틱가방,4,360,205,2,292.0,585,0.13636363636363635,0.019867549668874163,0.0,저관련인기
9,플라스틱가구제작,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,플라스틱가공업체,10,330,31,0,,0,0.0,0.0,0.0,저관련비인기
9,플라스틱가공,10,4180,178,9,3529.0,31764,0.0,0.0,0.0,저관련인기
8,플라스틱,9,680,7799,20,564.0,11271,0.1724137931034483,0.021747674570941962,0.17647058823529413,저관련인기
9,프로토타입제작,10,120,49,0,,0,0.0,0.0,0.0,저관련비인기
9,프로그레시브금형,10,70,71,0,,0,0.0,0.0,0.0,고관련인기
9,프레스성형해석,10,70,7,0,,0,0.0,0.0,0.0,저관련비인기
9,프레스금형회사,10,70,3,0,,0,0.0,0.0,0.0,저관련비인기
9,프레스금형제품,10,70,3,0,,0,0.0,0.0,0.0,저관련비인기
9,프레스금형제작업체,10,70,1,0,,0,0.0,0.0,0.0,고관련비인기
9,프레스금형제작,10,150,42,0,,0,0.0,0.0,0.0,고관련비인기
9,프레스금형업체,10,190,10,0,,0,0.0,0.0,0.0,고관련비인기
9,프레스금형설계제작,10,70,5,0,,0,0.0,0.0,0.0,고관련비인기
7,프레스금형설계,8,590,90,1,497.0,497,0.1818181818181818,0.012499999999999997,0.0,저관련인기
9,프레스금형부품,10,70,29,0,,0,0.0,0.0,0.0,저관련비인기
1,프레스금형,2,2710,871,54,2338.0,126244,0.12500000000000006,0.0,1.625,고관련인기
9,프레스공장,10,130,40,0,,0,0.0,0.0,0.0,고관련비인기
9,프라스틱제품,10,120,3,0,,0,0.0,0.0,0.0,저관련비인기
9,프라스틱제작,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,프라스틱용기,10,930,159,6,806.0,4835,0.0,0.0,0.0,저관련인기
9,프라스틱식품용기,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,프라스틱성형,10,200,3,0,,0,0.0,0.0,0.0,저관련비인기
9,프라스틱사출,10,290,15,1,236.0,236,0.0,0.0,0.0,저관련비인기
9,프라스틱금형,10,130,9,0,,0,0.0,0.0,0.0,고관련비인기
9,포항캐드,10,70,3,0,,0,0.0,0.0,0.0,저관련비인기
9,포트폴리오제작업체,10,110,17,2,110.0,220,0.0,0.0,0.0,고관련비인기
9,포켓가공,10,70,11,0,,0,0.0,0.0,0.0,저관련비인기
9,포장용기제조업체,10,70,2,0,,0,0.0,0.0,0.0,저관련비인기
4,포장용기업체,5,570,91,4,480.0,1918,0.2,0.01449275362318836,0.0,저관련인기
1,포장업체,2,2840,363,13,2131.0,27703,0.6435643564356437,0.0,0.40000000000000013,고관련인기
9,포밍금형,10,70,32,1,70.0,70,0.0,0.0,0.0,고관련비인기
9,평택캐드,10,70,20,0,,0,0.0,0.0,0.0,저관련비인기
9,평택CAD,10,70,5,0,,0,0.0,0.0,0.0,저관련비인기
9,펀딩회사,10,80,57,1,70.0,70,0.0,0.0,0.0,저관련인기
8,판금설계,9,180,77,0,,0,0.125,0.0547945205479452,0.0,저관련인기
9,파주출판단지인쇄소,10,70,11,0,,0,0.0,0.0,0.0,저관련비인기
2,파주금형,3,100,3,2,82.0,163,0.42857142857142855,0.0,0.0,저관련비인기
9,파렛트금형,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,테프론사출,10,70,18,1,70.0,70,0.0,0.0,0.0,저관련비인기
9,코어금형,10,70,15,0,,0,0.0,0.0,0.0,고관련비인기
9,코아금형,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
2,케이스설계,3,430,5,0,,0,5.142857142857143,0.0,0.0,저관련비인기
9,케이스사출,10,70,6,0,,0,0.0,0.0,0.0,저관련비인기
9,케이스금형,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,컴퓨터케이스디자인,10,70,8,0,,0,0.0,0.0,0.0,저관련비인기
9,컴퓨터본체디자인,10,70,9,0,,0,0.0,0.0,0.0,저관련비인기
9,컨트롤러제작,10,70,6,0,,0,0.0,0.0,0.0,고관련비인기
9,컨트롤러개발,10,510,8,0,,0,0.0,0.0,0.0,저관련비인기
9,컨설팅,10,1810,4862,12,1664.0,19962,0.0,0.0,0.0,저관련인기
9,커넥터금형,10,70,5,0,,0,0.0,0.0,0.0,고관련비인기
9,캡스톤디자인외주,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,캡스톤디자인업체,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
8,캠핑용품제조,9,420,70,0,,0,0.2,0.04477611940298507,0.0,저관련인기
7,캠핑용품제작,8,450,61,0,,0,0.10810810810810811,0.12244897959183673,0.0,저관련인기
9,캐드설계,10,1550,49,0,,0,0.0,0.0,0.0,저관련인기
9,칼금형,10,70,20,0,,0,0.0,0.0,0.0,고관련비인기
9,칫솔디자인,10,120,9,0,,0,0.0,0.0,0.0,저관련비인기
9,치수검사,10,520,62,2,278.0,556,0.0,0.0,0.0,저관련인기
1,치공구설계,2,570,64,0,,0,0.7142857142857144,0.42857142857142794,0.0,저관련인기
9,초정밀금형,10,70,6,0,,0,0.0,0.0,0.0,고관련비인기
9,초정밀가공,10,80,33,1,70.0,70,0.0,0.0,0.0,저관련비인기
9,초소형사출기,10,70,21,2,70.0,140,0.0,0.0,0.0,저관련비인기
9,청주플라스틱,10,70,13,0,,0,0.0,0.0,0.0,저관련비인기
0,청주디자인회사,1,490,70,6,338.0,2029,1.8571428571428568,0.04999999999999982,1.0,저관련인기
9,청주금형,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,천안금형,10,70,4,0,,0,0.0,0.0,0.0,고관련비인기
9,주문생산공장,10,70,2,0,,0,0.0,0.0,0.0,고관련비인기
9,제품포장디자인,10,1020,30,1,886.0,886,0.0,0.0,0.0,저관련비인기
6,제품포장,7,460,170,9,393.0,3533,0.12121212121212122,0.05839416058394162,0.14285714285714285,저관련인기
9,제품컨설팅,10,70,7,0,,0,0.0,0.0,0.0,저관련비인기
9,제품제조,10,70,3,0,,0,0.0,0.0,0.0,고관련비인기
9,제품제작의뢰,10,100,5,0,,0,0.0,0.0,0.0,고관련비인기
9,제품제작업체,10,130,8,0,,0,0.0,0.0,0.0,고관련비인기
2,제품제작,3,2350,109,9,2082.0,18738,0.06172839506172839,0.04166666666666663,3.0,고관련인기
9,제품의뢰,10,70,8,0,,0,0.0,0.0,0.0,고관련비인기
9,제품용기,10,70,21,0,,0,0.0,0.0,0.0,저관련비인기
9,제품역설계,10,70,1,0,,0,0.0,0.0,0.0,저관련비인기
0,제품양산,1,1290,82,0,,0,8.285714285714285,0.043478260869565216,0.0,저관련인기
9,제품설계및개발,10,70,1,0,,0,0.0,0.0,0.0,저관련비인기
9,제품설계,10,5780,299,4,4970.0,19879,0.0,0.0,0.0,저관련인기
9,제품생산,10,170,67,2,142.0,283,0.0,0.0,0.0,고관련인기
9,제품목업,10,1700,32,1,1561.0,1561,0.0,0.0,0.0,저관련비인기
9,제품디자인회사,10,7900,726,12,6706.0,80474,0.0,0.0,0.0,저관련인기
9,제품디자인목업,10,510,12,0,,0,0.0,0.0,0.0,저관련비인기
9,제품디자인개발,10,630,17,1,517.0,517,0.0,0.0,0.0,저관련비인기
9,제품기구설계,10,2250,16,0,,0,0.0,0.0,0.0,저관련비인기
9,제품금형,10,70,3,0,,0,0.0,0.0,0.0,고관련비인기
9,제품견적,10,70,1,0,,0,0.0,0.0,0.0,저관련비인기
9,제품개발회사,10,690,5,5,612.0,3060,0.0,0.0,0.0,저관련비인기
9,제품개발프로세스,10,70,158,1,70.0,70,0.0,0.0,0.0,저관련인기
9,제품개발의뢰,10,370,6,2,310.0,619,0.0,0.0,0.0,고관련비인기
9,제품개발업체,10,380,14,3,348.0,1044,0.0,0.0,0.0,고관련비인기
9,제품개발설계,10,440,35,3,357.0,1072,0.0,0.0,0.0,저관련비인기
9,제품개발,10,4600,448,0,,0,0.0,0.0,0.0,저관련인기
9,제조대행,10,70,3,0,,0,0.0,0.0,0.0,저관련비인기
9,제작의뢰,10,240,52,0,,0,0.0,0.0,0.0,고관련인기
9,제작대행,10,70,2,0,,0,0.0,0.0,0.0,저관련비인기
9,정수기목업,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,정수기개발,10,70,8,0,,0,0.0,0.0,0.0,저관련비인기
9,정밀프레스금형,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,정밀사출,10,70,13,0,,0,0.0,0.0,0.0,저관련비인기
9,정밀금형,10,250,80,1,196.0,196,0.0,0.0,0.0,고관련인기
9,전자제품케이스,10,80,8,0,,0,0.0,0.0,0.0,저관련비인기
9,전자제품제조,10,90,22,0,,0,0.0,0.0,0.0,저관련비인기
9,전자제품제작,10,260,20,3,218.0,655,0.0,0.0,0.0,저관련비인기
2,전자제품생산,3,110,2,0,,0,0.5714285714285714,0.0,0.0,저관련비인기
9,전자제품디자인,10,1430,12,0,,0,0.0,0.0,0.0,저관련비인기
9,전자제품개발,10,1060,13,1,881.0,881,0.0,0.0,0.0,저관련비인기
9,전자부품제조,10,170,7,2,145.0,290,0.0,0.0,0.0,저관련비인기
9,전자기기제작,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,전자기기디자인,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,전자기기개발,10,140,7,0,,0,0.0,0.0,0.0,저관련비인기
9,장비제작업체,10,70,38,0,,0,0.0,0.0,0.0,고관련인기
9,장비개발,10,140,33,0,,0,0.0,0.0,0.0,저관련비인기
2,장난감설계,3,150,4,0,,0,1.1428571428571428,0.0,0.0,저관련비인기
2,장난감개발,3,190,2,0,,0,1.7142857142857142,0.0,0.0,저관련비인기
9,자동화설비제작업체,10,70,10,0,,0,0.0,0.0,0.0,고관련비인기
8,자동화설계,9,950,108,0,,0,0.10465116279069768,0.038461538461538464,0.0,저관련인기
9,자동화기계제작업체,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,자동화기계제작,10,1210,32,2,1046.0,2092,0.0,0.0,0.0,고관련비인기
9,자동차휠제작,10,70,6,0,,0,0.0,0.0,0.0,저관련비인기
9,자동차스케치,10,90,64,0,,0,0.0,0.0,0.0,저관련인기
9,자동차사출금형,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,자동차부품제작,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,자동차부품설계,10,190,23,1,132.0,132,0.0,0.0,0.0,저관련비인기
9,자동차부품가공,10,110,22,1,89.0,89,0.0,0.0,0.0,저관련비인기
9,자동차목업,10,270,21,0,,0,0.0,0.0,0.0,저관련비인기
9,자동차모형제작,10,320,7,1,320.0,320,0.0,0.0,0.0,저관련비인기
8,자동차모형만들기,9,120,64,1,102.0,102,0.2,0.03225806451612903,0.0,저관련인기
6,자동차모형,7,640,676,7,509.0,3561,0.17777777777777778,0.09523809523809523,0.0,저관련인기
9,자동차금형회사,10,70,8,0,,0,0.0,0.0,0.0,저관련비인기
9,자동차금형업체,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,자동차금형설계,10,70,15,0,,0,0.0,0.0,0.0,저관련비인기
9,자동차금형,10,280,82,1,203.0,203,0.0,0.0,0.0,저관련인기
9,인천플라스틱사출,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,인천플라스틱,10,70,9,0,,0,0.0,0.0,0.0,저관련비인기
9,인천사출금형,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,인천사출,10,70,1,0,,0,0.0,0.0,0.0,저관련비인기
9,인천기계설계,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
2,인천금형,3,610,11,0,,0,7.714285714285714,0.0,0.0,고관련비인기
9,인써트사출,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,ODM업체,10,70,19,0,,0,0.0,0.0,0.0,고관련비인기
9,인서트사출,10,80,206,2,78.0,155,0.0,0.0,0.0,저관련인기
9,인서트금형,10,70,8,0,,0,0.0,0.0,0.0,고관련비인기
9,인몰드사출,10,70,18,0,,0,0.0,0.0,0.0,저관련비인기
9,이중사출업체,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,이중사출금형,10,70,6,0,,0,0.0,0.0,0.0,저관련비인기
8,이중사출,9,180,327,2,173.0,346,0.125,0.041401273885350316,0.0,저관련인기
9,이종사출,10,70,11,0,,0,0.0,0.0,0.0,저관련비인기
9,의족제작,10,70,6,0,,0,0.0,0.0,0.0,고관련비인기
9,의자사출,10,70,12,0,,0,0.0,0.0,0.0,저관련비인기
9,의료기제작,10,70,6,0,,0,0.0,0.0,0.0,고관련비인기
9,의료기디자인,10,740,9,0,,0,0.0,0.0,0.0,저관련비인기
9,의료기기제작업체,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,의료기기제작,10,100,19,3,82.0,245,0.0,0.0,0.0,고관련비인기
9,의료기기설계,10,270,21,0,,0,0.0,0.0,0.0,저관련비인기
9,의료기기디자인,10,3720,36,1,3203.0,3203,0.0,0.0,0.0,저관련비인기
9,의료기기대행,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,의료기기개발,10,70,48,2,70.0,140,0.0,0.0,0.0,저관련비인기
9,의료기계제작,10,70,6,0,,0,0.0,0.0,0.0,고관련비인기
9,음식포장박스제작,10,70,9,0,,0,0.0,0.0,0.0,고관련비인기
9,위탁생산,10,140,750,0,,0,0.0,0.0,0.0,고관련인기
7,원형몰드,8,240,129,3,226.0,677,0.16666666666666666,0.04950495049504952,0.5,저관련인기
9,워터볼제작,10,70,23,3,70.0,210,0.0,0.0,0.0,고관련비인기
9,우레탄금형,10,70,35,2,70.0,140,0.0,0.0,0.0,고관련비인기
9,용역개발,10,70,11,0,,0,0.0,0.0,0.0,저관련비인기
9,용기주문제작,10,100,8,1,70.0,70,0.0,0.0,0.0,저관련비인기
9,용기제조업체,10,140,26,3,132.0,397,0.0,0.0,0.0,저관련비인기
2,용기제작업체,3,310,11,0,,0,3.4285714285714284,0.0,0.0,저관련비인기
6,용기제작,7,390,80,7,334.0,2341,0.14814814814814814,0.1016949152542373,0.25,저관련인기
9,용기업체,10,130,88,3,106.0,317,0.0,0.0,0.0,저관련인기
9,용기사출,10,70,1,0,,0,0.0,0.0,0.0,저관련비인기
9,용기금형,10,70,13,1,70.0,70,0.0,0.0,0.0,저관련비인기
9,용기공장,10,80,19,3,70.0,210,0.0,0.0,0.0,저관련비인기
9,외주개발업체,10,70,7,4,70.0,280,0.0,0.0,0.0,고관련비인기
9,외주개발,10,1230,88,3,1111.0,3332,0.0,0.0,0.0,저관련인기
9,완구제작,10,120,5,0,,0,0.0,0.0,0.0,고관련비인기
9,애견용품제작,10,70,5,1,70.0,70,0.0,0.0,0.0,고관련비인기
9,압출기제작,10,70,12,2,70.0,140,0.0,0.0,0.0,저관련비인기
9,압출금형제작,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,압축금형,10,70,7,0,,0,0.0,0.0,0.0,고관련비인기
9,압력용기제작업체,10,70,9,2,70.0,140,0.0,0.0,0.0,저관련비인기
9,알미늄금형,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,알루미늄주문제작,10,70,36,1,70.0,70,0.0,0.0,0.0,고관련비인기
9,알루미늄압출성형,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
2,알루미늄금형,3,590,81,4,516.0,2062,0.08823529411764708,0.0,0.3333333333333333,고관련인기
9,안산금형,10,70,2,0,,0,0.0,0.0,0.0,고관련비인기
9,아크릴금형,10,70,17,0,,0,0.0,0.0,0.0,고관련비인기
2,아이디어제품화,3,140,3,0,,0,1.0,0.0,0.0,저관련비인기
9,아이디어제품개발,10,180,11,1,158.0,158,0.0,0.0,0.0,저관련비인기
9,아이디어상품화,10,240,20,2,198.0,396,0.0,0.0,0.0,저관련비인기
9,아이디어상품제작,10,810,27,0,,0,0.0,0.0,0.0,고관련비인기
9,아이디어상품개발,10,260,6,0,,0,0.0,0.0,0.0,저관련비인기
9,사출생산,10,70,3,0,,0,0.0,0.0,0.0,저관련비인기
9,시흥금형,10,70,1,0,,0,0.0,0.0,0.0,저관련비인기
9,시작금형,10,100,40,0,,0,0.0,0.0,0.0,고관련비인기
9,시사출비용,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
0,시사출,1,620,105,0,,0,1.7142857142857135,0.8888888888888875,0.0,저관련인기
9,시금형제작,10,70,6,0,,0,0.0,0.0,0.0,고관련비인기
9,시금형,10,70,34,0,,0,0.0,0.0,0.0,고관련비인기
9,수직사출성형기,10,70,4,0,,0,0.0,0.0,0.0,저관련비인기
9,수직사출,10,70,11,0,,0,0.0,0.0,0.0,저관련비인기
9,소형사출기,10,70,94,3,70.0,210,0.0,0.0,0.0,저관련인기
9,소형사출,10,70,9,0,,0,0.0,0.0,0.0,저관련비인기
9,소형기계제작,10,70,3,0,,0,0.0,0.0,0.0,고관련비인기
9,소형금형,10,70,5,0,,0,0.0,0.0,0.0,고관련비인기
3,소품제작,4,1570,112,21,1366.0,28685,0.16666666666666674,0.0,1.666666666666667,고관련인기
1,소량제작,2,1820,113,10,1448.0,14479,0.5,0.0,0.75,고관련인기
9,소량사출,10,110,29,2,92.0,183,0.0,0.0,0.0,저관련비인기
9,성형해석,10,70,40,0,,0,0.0,0.0,0.0,저관련비인기
2,성형사출,3,110,6,0,,0,0.5714285714285714,0.0,0.0,저관련비인기
9,서울금형,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,생산회사,10,70,3,0,,0,0.0,0.0,0.0,저관련비인기
9,생산업체,10,70,13,0,,0,0.0,0.0,0.0,고관련비인기
9,생산,10,70,0,0,,0,0.0,0.0,0.0,고관련인기
9,샌드캐스팅,10,70,14,0,,0,0.0,0.0,0.0,저관련비인기
9,상품패키지제작,10,140,4,1,80.0,80,0.0,0.0,0.0,고관련비인기
1,상품제작,2,1530,69,6,1180.0,7077,0.3432835820895521,0.0,1.0,고관련인기
9,상품디자인,10,1500,119,3,1339.0,4016,0.0,0.0,0.0,저관련인기
8,상품개발,9,580,267,0,,0,0.07407407407407407,0.03088803088803089,0.0,저관련인기
9,산업모형,10,1960,4,0,,0,0.0,0.0,0.0,저관련비인기
9,산업기계제작,10,730,12,0,,0,0.0,0.0,0.0,고관련비인기
8,사형주조,9,290,168,1,290.0,290,0.20833333333333334,0.043478260869565216,0.0,저관련인기
8,사출회사,9,80,53,0,,0,0.14285714285714285,0.43243243243243246,0.0,저관련인기
2,사출플라스틱,3,190,17,1,154.0,154,1.7142857142857142,0.0,0.0,저관련비인기
9,사출케이스,10,200,77,2,176.0,351,0.0,0.0,0.0,저관련인기
9,사출제작,10,70,10,0,,0,0.0,0.0,0.0,저관련비인기
9,사출전문업체,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,사출전문,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
8,사출업체,9,770,132,6,667.0,4001,0.1,0.1,0.2,저관련인기
9,사출성형품,10,70,12,0,,0,0.0,0.0,0.0,저관련비인기
9,사출성형업체,10,190,3,0,,0,0.0,0.0,0.0,저관련비인기
9,사출성형,10,1190,692,2,1138.0,2276,0.0,0.0,0.0,저관련인기
9,사출설계,10,70,24,0,,0,0.0,0.0,0.0,저관련비인기
9,부품제조업체,10,70,5,0,,0,0.0,0.0,0.0,고관련비인기
9,사출몰드,10,70,8,0,,0,0.0,0.0,0.0,저관련비인기
9,사출금형제작업체,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,사출금형제작,10,1790,183,5,1553.0,7766,0.0,0.0,0.0,저관련인기
9,사출금형업체,10,230,12,2,197.0,394,0.0,0.0,0.0,저관련비인기
9,사출금형설계,10,1390,101,0,,0,0.0,0.0,0.0,저관련인기
9,사출금형비용,10,70,3,0,,0,0.0,0.0,0.0,저관련비인기
9,사출금형부품,10,80,40,0,,0,0.0,0.0,0.0,저관련비인기
9,사출금형교육,10,70,9,0,,0,0.0,0.0,0.0,저관련비인기
9,사출금형,10,3010,1358,9,2665.0,23989,0.0,0.0,0.0,저관련인기
6,사출공장,7,1000,133,2,836.0,1672,0.1527777777777778,0.034188034188034205,1.0,저관련인기
9,사출,10,1120,2939,13,1019.0,13243,0.0,0.0,0.0,저관련인기
2,부품제조,3,100,3,2,89.0,178,0.42857142857142855,0.0,0.0,고관련비인기
9,부품제작,10,120,13,0,,0,0.0,0.0,0.0,고관련비인기
1,부천사출업체,2,110,3,0,,0,0.5714285714285714,0.0,0.0,저관련비인기
2,부천사출,3,110,3,0,,0,0.5714285714285714,0.0,0.0,저관련비인기
9,부천금형,10,70,1,0,,0,0.0,0.0,0.0,저관련비인기
9,발포사출,10,70,7,0,,0,0.0,0.0,0.0,저관련비인기
9,발명품제작,10,1040,12,3,864.0,2591,0.0,0.0,0.0,고관련비인기
9,물건제작,10,70,16,2,70.0,140,0.0,0.0,0.0,고관련비인기
9,몰드디자인,10,70,2,0,,0,0.0,0.0,0.0,저관련비인기
