index,keyword,rank,bid,impressions,clicks,cpc,cost,bid_cal,impressions_cal,clicks_cal,attr
4,졸업작품,5,4460,374,1,3803.0,3803,0.1707317073170731,0.0,0.0,고관련인기
8,졸업작품제작,9,2440,9,2,2106.0,4212,0.14018691588785046,0.125,0.0,고관련인기
7,중국공장,8,350,184,2,284.0,569,0.14814814814814814,0.08387096774193549,1.0,고관련인기
9,캐드출력,10,1210,359,0,,0,0.0,0.0,0.0,고관련인기
8,커버제작,9,190,77,6,171.0,1026,0.05555555555555555,0.0,0.2,고관련인기
3,프로토타입제작,4,770,66,3,459.0,1376,1.210526315789474,0.0,0.5,고관련인기
4,플라스틱금형제작,5,730,15,2,656.0,1311,0.11627906976744184,0.0,1.0,고관련인기
5,플라스틱성형,6,2460,182,11,2174.0,23919,0.04205607476635513,0.0,2.0,고관련인기
6,플라스틱제작,7,2700,249,18,2318.0,41722,0.10185185185185186,0.009523809523809518,0.16666666666666669,고관련인기
5,플라스틱제조,6,790,168,15,689.0,10337,0.09836065573770492,0.0,1.5,고관련인기
9,피규어대량제작,10,320,9,2,260.0,520,0.0,0.0,0.0,고관련인기
2,피규어주문제작,3,2420,144,19,2054.0,39020,0.19999999999999996,0.0,1.6666666666666665,고관련인기
7,모형제작,8,13070,416,7,11403.0,79823,0.06666666666666668,0.04336043360433604,0.5,고관련인기
