연관 검색어,PC 월간 검색수,PC 월평균 클릭수,PC 월평균 클릭률,모바일 월간 검색수,모바일 월평균 클릭수,모바일 월평균 클릭율,월평균 노출 광고수,경쟁 정도
레이저커팅,680,9.5,1.48,840,15.7,2.01,15,높음
금속가공,510,9.4,1.9,540,14.3,2.76,15,높음
철판레이저가공,300,10.1,3.69,440,27.7,6.65,15,높음
철제프레임,660,7.5,1.22,1770,35.3,2.12,15,높음
철골구조,640,8.9,1.48,600,17.8,3.16,15,높음
레이저절곡,130,5.5,4.25,120,1.8,1.44,15,높음
철판밴딩,110,2.4,2.18,100,1.3,1.35,14,높음
철판레이저,50,1.0,2.43,50,0.7,1.41,12,중간
박판가공,20,1.6,8.03,10,0.0,0.0,7,중간
SHELF,3640,0.0,0.0,11100,2.0,0.02,6,중간
NCT가공,220,4.3,1.99,220,6.7,3.11,15,높음
철판가공,550,13.6,2.62,900,25.5,3.03,15,높음
포토존,2490,24.9,1.07,5920,74.5,1.36,15,높음
갈바,2710,26.8,1.05,3580,92.0,2.75,15,높음
밴딩,1820,8.2,0.49,3110,32.8,1.14,15,높음
구로철판,820,12.6,1.62,1120,27.6,2.65,14,높음
외함,290,3.1,1.14,190,1.5,0.8,14,높음
공장자동화시스템,80,2.1,2.89,70,0.7,1.0,15,높음
아마다펀칭기,10,1.1,6.67,20,1.2,5.41,3,높음
공장자동화,520,8.4,1.7,420,5.3,1.36,15,높음
모형절단,110,3.7,3.61,40,3.7,8.34,15,높음
철주문제작,10,0.6,3.73,10,1.3,10.26,13,중간
NCT판금,30,0.8,2.55,20,0.0,0.0,12,중간
레이저판금,20,2.5,8.91,20,1.4,6.25,5,중간
동판절단,10,0.4,3.61,10,0.0,0.0,11,중간
파이프벤딩,120,3.8,3.15,160,6.0,3.96,15,높음
레이저컷팅,400,4.7,1.24,510,7.1,1.48,15,높음
철물제작,100,4.2,4.43,130,12.0,9.53,15,높음
SUS가공,90,3.2,3.77,50,2.0,3.78,15,높음
스텐레스가공,40,1.1,2.7,50,3.7,7.06,15,높음
파이프조인트,450,10.7,2.45,850,22.7,2.83,15,높음
포인트간판,380,10.9,3.06,580,17.3,3.27,15,높음
알루미늄가공,570,14.0,2.6,540,14.9,2.87,15,높음
스텐주문제작,40,2.9,6.12,70,6.7,9.96,15,높음
함체제작,50,3.3,5.74,10,0.3,3.71,15,높음
철제프레임제작,90,3.7,4.3,160,10.7,7.02,15,높음
레이저가공업체,50,0.7,2.04,10,0.3,2.5,15,높음
철판용접,40,0.7,1.52,40,0.7,1.49,15,높음
콘솔데스크,380,16.2,4.61,390,36.3,9.97,15,높음
레이져절단기,80,3.7,4.92,160,9.7,6.13,15,높음
파이프레이저가공,70,5.3,7.32,30,4.3,12.15,15,높음
비철금속가공,< 10,0.2,2.78,< 10,0.0,0.0,14,높음
알미늄절단,10,0.1,0.96,30,0.0,0.0,14,높음
알루미늄제작업체,< 10,0.1,4.77,< 10,0.0,0.0,7,중간
벤딩,880,5.1,0.62,1330,16.3,1.31,15,높음
철재계단,220,9.9,4.62,440,29.8,7.2,15,높음
콘트롤박스,480,12.9,2.86,630,24.0,4.09,15,높음
파이프제작,70,2.3,3.39,100,3.7,3.71,15,높음
스테인레스가공,110,4.7,4.39,130,9.0,7.5,15,높음
철골계단,270,4.0,1.47,90,0.3,0.38,15,높음
철제제작,70,2.3,3.44,170,15.4,9.58,15,높음
레이저가공기,190,2.3,1.23,150,3.0,2.0,15,높음
철구조물,190,4.5,2.53,180,6.0,3.49,15,높음
판금제관,40,0.3,0.76,50,0.0,0.0,3,높음
레이져가공,< 10,0.2,4.0,< 10,0.0,0.0,15,높음
아마다절단기,10,1.3,10.72,< 10,0.0,0.0,12,중간
계단제작,110,4.3,4.17,300,19.0,6.69,15,높음
금속,1700,6.1,0.39,3130,18.3,0.64,15,높음
수배전반,1450,14.1,1.03,860,28.7,3.58,15,높음
자동화기계,290,14.5,5.34,310,15.4,5.24,15,높음
파이프랙,470,14.9,3.34,490,19.7,4.33,15,높음
알미늄가공,30,1.8,6.0,40,1.0,2.5,15,높음
고주파밴딩,90,6.0,7.49,30,0.5,1.62,6,중간
아마다샤링기,20,1.3,5.8,10,0.3,2.33,3,높음
프레임제작,150,3.9,2.67,210,11.7,5.7,15,높음
철골,940,9.9,1.11,1150,25.3,2.36,15,높음
수배전반제조,< 10,0.7,11.12,< 10,0.0,0.0,3,높음
철판가공업체,10,1.2,13.52,10,0.8,6.67,12,중간
레이저절단절곡,30,1.1,3.42,30,0.0,0.0,15,높음
금속밴딩,20,1.5,5.89,30,0.0,0.0,3,높음
PLC,7600,12.9,0.19,8170,35.7,0.47,15,높음
레이저용접,400,4.3,1.12,480,9.0,1.92,15,높음
배전반,2400,7.8,0.35,2630,16.0,0.66,15,높음
전기함,250,3.9,1.63,490,9.3,2.06,15,높음
의료기기제작,30,1.2,4.14,20,0.7,2.67,15,높음
채널간판,1130,12.9,1.23,1540,34.5,2.45,15,높음
알루미늄레이저,30,0.4,1.16,30,0.0,0.0,14,높음
알루미늄원형파이프,60,2.3,3.77,60,0.3,0.52,13,중간
유압절단기,190,4.3,2.34,500,19.5,4.09,15,높음
갈바프레임,120,0.7,0.61,130,0.5,0.4,13,중간
잡철,150,2.1,1.39,350,3.0,0.94,15,높음
절단절곡,120,3.3,2.69,280,11.7,4.33,15,높음
철제가구제작,30,2.1,5.78,90,16.3,18.71,15,높음
금속절곡,70,1.5,2.11,50,0.0,0.0,13,중간
레이저임가공,10,0.0,0.0,10,0.0,0.0,15,높음
프레스금형,860,13.6,1.66,700,15.2,2.25,15,높음
가공업체,140,4.3,3.29,80,2.3,3.0,15,높음
철구조물제작,60,3.3,5.47,60,4.1,6.47,15,높음
간판프레임,30,1.0,2.82,40,0.0,0.0,13,중간
철판제조,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
NCT절곡,20,0.8,3.71,10,0.0,0.0,3,높음
칠러제작,< 10,0.1,1.79,< 10,0.0,0.0,11,중간
장비프레임,< 10,1.0,33.34,< 10,0.8,11.12,1,중간
챔버용접,< 10,0.0,0.0,10,0.0,0.0,3,높음
진공챔버제작,10,0.8,7.59,< 10,0.0,0.0,15,높음
판금기계,10,1.2,6.67,20,1.0,4.0,9,중간
판금종류,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
키오스크판금,< 10,0.4,7.15,< 10,0.5,25.0,2,중간
판금비용,30,0.0,0.0,160,0.0,0.0,13,중간
스텐파이프가공,80,3.8,4.48,130,3.5,2.7,12,중간
판금레이저,10,0.7,6.67,10,0.4,5.0,3,높음
판금집,10,0.5,3.23,10,0.6,5.56,2,중간
철판레이져,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
철판절단절곡,30,1.8,4.74,30,0.0,0.0,14,높음
레이저가공견적,< 10,0.2,5.46,< 10,0.3,8.34,14,높음
레이저컷팅가격,< 10,0.0,0.0,< 10,0.0,0.0,13,중간
절곡기계,20,1.7,8.63,10,0.0,0.0,3,높음
절곡프로그램,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
스틸절곡,< 10,0.7,9.53,10,0.0,0.0,3,높음
금속레이저컷팅,20,1.0,3.87,20,0.3,1.34,12,중간
레이저가공기술,< 10,0.3,11.12,10,0.8,11.12,3,높음
레이저미세가공,< 10,0.3,5.77,< 10,0.0,0.0,9,중간
레이저정밀가공,< 10,0.9,17.65,< 10,0.0,0.0,3,낮음
로봇용접,60,0.5,0.8,180,1.0,0.59,14,높음
판금제조,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
레이져판금,< 10,0.8,11.77,< 10,0.5,7.7,2,중간
레이저컷팅비용,10,0.1,1.51,< 10,0.3,8.34,15,높음
파이프레이져가공,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
후판절단,< 10,0.3,5.56,< 10,0.0,0.0,3,높음
레이져컷팅,< 10,0.3,11.12,10,0.3,3.34,15,높음
절곡가공,40,0.3,0.85,20,0.0,0.0,14,높음
레이저컷팅업체,< 10,0.0,0.0,10,0.0,0.0,15,높음
파이프레이져,< 10,0.1,2.23,< 10,0.0,0.0,15,높음
금속레이저가공,20,0.5,2.86,10,0.6,4.35,15,높음
스텐철판가공,< 10,0.3,4.77,< 10,0.4,5.56,3,높음
알루미늄부품,10,0.0,0.0,10,0.7,3.93,13,중간
파이프견적,< 10,0.3,3.34,< 10,0.5,8.34,15,높음
CNC절곡,20,0.0,0.0,20,0.0,0.0,3,높음
철박스제작,< 10,2.3,25.93,10,0.7,5.89,3,높음
NCT정밀판금,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
레이저장비,60,2.4,3.94,70,0.3,0.44,15,높음
철판홀가공,< 10,0.0,0.0,20,0.0,0.0,3,높음
금속레이저컷팅기,< 10,1.1,19.05,< 10,0.0,0.0,7,중간
절곡비용,10,0.3,2.39,10,0.0,0.0,3,높음
금속레이저커팅기,10,1.7,14.11,20,0.3,1.67,13,중간
스텐레스절단,10,0.1,0.43,40,0.0,0.0,15,높음
반도체장비제작,< 10,0.0,0.0,10,0.0,0.0,3,높음
철판레이저컷팅,< 10,0.7,8.34,10,0.0,0.0,3,높음
차량용방향제디자인,< 10,0.0,0.0,10,0.0,0.0,3,높음
SUS밴딩,10,0.3,2.0,< 10,0.5,7.7,3,높음
기계프레임,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
기계커버,20,0.4,1.84,10,0.0,0.0,15,높음
기계카바,< 10,0.9,18.67,< 10,0.0,0.0,15,높음
금속레터링,< 10,0.0,0.0,20,0.0,0.0,2,중간
스텐밴딩,40,1.3,3.04,80,0.0,0.0,3,높음
스텐레이저커팅,< 10,1.9,31.25,10,1.3,8.34,3,높음
스틸폼,60,1.2,1.93,130,0.3,0.2,14,높음
NCT레이저,10,0.0,0.0,10,0.0,0.0,1,중간
김포레이저가공,< 10,0.0,0.0,< 10,0.3,11.12,3,높음
파이프절단업체,< 10,1.3,14.82,< 10,0.0,0.0,3,높음
스틸용접,< 10,0.4,7.15,10,0.0,0.0,3,높음
스텐가공업체,10,0.7,7.08,10,0.0,0.0,10,중간
절곡레이저,< 10,0.0,0.0,10,0.0,0.0,3,높음
김포절곡,10,0.3,3.34,< 10,0.0,0.0,3,높음
LASERCUTTING,40,0.6,1.5,20,0.3,1.76,14,높음
판가공,< 10,0.3,4.35,< 10,0.0,0.0,3,높음
철판절단,170,2.3,1.38,240,3.3,1.45,15,높음
철가공,70,2.9,3.95,100,4.7,4.72,15,높음
알미늄제작,10,1.0,8.4,20,1.0,3.85,11,중간
알미늄절곡,10,1.1,8.89,40,0.5,1.22,4,낮음
판금용접,50,0.9,1.58,170,1.0,0.63,15,높음
철제테이블제작,20,1.7,8.34,50,4.0,7.55,15,높음
철재핸드레일,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
철판주문제작,50,2.3,4.51,60,3.7,5.83,10,중간
난간포스트,40,1.6,3.71,40,1.3,3.34,14,높음
금속테이블,30,0.8,2.45,60,0.3,0.39,12,중간
구로철판가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
부산철판제작,< 10,1.0,16.67,< 10,1.3,25.0,2,중간
부산철판절단,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
부산레이저,60,0.1,0.12,100,3.6,3.6,14,높음
부산절곡,30,2.9,9.71,20,1.7,6.03,3,낮음
부산철판절곡,< 10,0.5,9.1,< 10,0.0,0.0,2,중간
부산금속제작,< 10,0.3,5.56,< 10,0.3,8.34,3,높음
베이스철판,40,0.7,1.76,40,0.0,0.0,13,중간
스테인레스프레임,20,0.5,2.48,40,0.7,1.59,13,중간
절곡업체,20,0.9,3.25,10,0.0,0.0,13,중간
소형레이저절단기,10,0.5,2.5,10,0.0,0.0,13,중간
판금설계,100,0.5,0.49,70,0.0,0.0,15,높음
금속글자,20,0.6,3.26,30,0.3,1.08,7,중간
절단업체,20,0.2,0.78,10,0.0,0.0,15,높음
스텐판절곡,20,2.6,8.97,30,0.7,2.47,5,중간
파이프가공업체,10,0.1,1.36,10,0.0,0.0,15,높음
시화절곡,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
시화공단절곡,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
금속각도절단기,110,1.2,1.12,400,12.0,3.16,14,높음
일산절곡,10,1.7,15.63,10,0.0,0.0,3,높음
파이버레이저컷팅기,< 10,0.7,11.12,< 10,0.0,0.0,3,높음
파이버레이저절단기,20,2.3,9.38,10,0.0,0.0,6,중간
금속가공기,10,0.0,0.0,< 10,0.0,0.0,3,높음
화이버레이저,140,1.9,1.36,110,4.1,3.81,15,높음
AMADA절곡기,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
LASER,1760,1.4,0.09,3250,0.7,0.03,15,높음
레이져절곡,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
인천절곡,10,0.4,2.28,< 10,0.0,0.0,3,높음
알루미늄컷팅,20,0.1,0.33,50,0.0,0.0,15,높음
제조업,2730,3.4,0.14,3490,0.3,0.02,15,높음
무늬철판,430,17.2,4.2,380,20.3,5.73,15,높음
S45C철판,40,6.5,15.58,10,0.0,0.0,3,높음
SUS절곡,30,1.4,3.51,10,0.0,0.0,3,높음
절곡집,40,1.7,4.77,90,3.3,4.49,3,높음
갈바절곡,130,1.8,1.37,110,0.0,0.0,13,중간
부천레이저,10,0.4,2.86,40,0.0,0.0,13,중간
금속레이저커팅,20,0.7,2.9,20,1.0,4.17,14,높음
시흥레이저가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
철판레이저커팅,10,0.7,4.09,10,0.0,0.0,3,높음
철판제작업체,< 10,0.0,0.0,< 10,0.3,11.12,3,높음
프레스제작업체,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
프레스금형가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
프레스금형제작업체,< 10,0.7,9.53,< 10,0.0,0.0,3,높음
프레스제작,20,0.7,2.95,10,0.7,6.07,15,높음
스테인레스레이저가공,10,1.4,14.29,< 10,0.0,0.0,3,높음
SUS레이저가공,10,0.7,8.34,< 10,0.0,0.0,3,높음
김해레이저가공,10,1.5,12.5,< 10,0.7,8.0,3,높음
울산철판가공,< 10,0.9,22.23,< 10,0.8,25.0,2,중간
울산레이저절단,< 10,0.6,10.0,< 10,0.5,50.0,2,중간
대구절단절곡,< 10,1.4,20.0,10,0.0,0.0,2,중간
대구레이저절단,< 10,0.4,5.27,< 10,0.0,0.0,3,높음
절단,1050,0.4,0.05,1730,1.0,0.07,15,높음
대구절곡,20,0.9,4.55,50,0.0,0.0,2,중간
레이져컷팅기,< 10,0.0,0.0,< 10,0.3,3.13,15,높음
3D도면설계,10,1.0,8.89,10,0.0,0.0,4,낮음
표면처리종류,30,0.6,2.05,10,0.0,0.0,2,중간
표면처리규격,10,0.0,0.0,< 10,0.0,0.0,1,중간
무산소동가공,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
알루미늄선반가공,< 10,0.7,8.34,< 10,0.0,0.0,3,높음
성남절곡,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
정밀공업,30,0.0,0.0,20,0.0,0.0,3,높음
미세가공,10,0.3,3.04,< 10,0.0,0.0,3,높음
제주절곡,< 10,0.0,0.0,10,0.0,0.0,3,높음
파이프밴딩기,840,24.5,3.05,2220,77.6,3.74,15,높음
파이프절단기,450,17.4,4.15,1280,46.3,3.88,15,높음
레이져절단,< 10,0.1,4.45,< 10,0.0,0.0,15,높음
파이프벤딩기,210,5.5,2.7,310,11.7,3.88,15,높음
스테인레스CNC,10,0.7,10.0,< 10,0.0,0.0,1,중간
아크릴탭가공,10,0.4,3.58,< 10,0.0,0.0,3,높음
파이프컷팅기,80,1.1,1.6,140,9.0,6.34,15,높음
파이프커팅기,60,1.2,1.89,150,5.0,3.5,15,높음
파이프벤더,190,2.2,1.21,220,3.7,1.8,15,높음
커팅,570,0.6,0.12,1120,0.0,0.0,15,높음
SUS레이저,10,0.7,6.67,< 10,0.0,0.0,3,높음
경판가공,30,1.8,5.67,10,0.0,0.0,10,중간
부산파이프절단,10,0.0,0.0,< 10,0.0,0.0,3,높음
아크릴곡면가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
부산스텐제작,10,0.8,5.61,10,0.3,2.09,8,중간
금속레이저절단,< 10,0.8,8.52,< 10,0.3,4.35,10,중간
알루미늄레이저가공,50,1.2,2.68,40,0.4,0.85,12,중간
스텐파이프절단,30,1.3,3.52,60,0.8,1.21,15,높음
육면가공,10,1.5,12.5,< 10,0.0,0.0,2,중간
파주철공소,< 10,0.8,11.12,20,0.0,0.0,3,낮음
금속벤딩,< 10,0.7,22.23,10,0.0,0.0,3,높음
곡면가공,10,0.3,3.71,< 10,0.0,0.0,3,높음
레이저센터,130,8.6,7.06,90,2.0,2.09,7,중간
NC절곡기,< 10,0.7,11.12,10,0.0,0.0,3,높음
파이프형상가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
탭가공규격,20,0.0,0.0,10,0.0,0.0,2,중간
프라즈마가공,10,1.9,14.29,< 10,0.0,0.0,2,중간
홀가공업체,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
서스파이프규격,120,2.0,1.79,50,0.0,0.0,3,낮음
알루미늄후가공,< 10,0.3,4.17,< 10,0.0,0.0,3,높음
심가공,20,1.0,5.0,< 10,0.0,0.0,1,중간
성해산업,10,1.4,10.35,20,0.9,4.55,2,중간
SUS절단,10,0.1,0.46,10,0.3,2.78,15,높음
금속절단,70,0.0,0.0,120,1.3,1.12,15,높음
부산철판가공,< 10,0.3,5.56,20,0.5,4.17,3,높음
철판벤딩,50,2.7,5.67,20,0.7,3.34,14,높음
인천레이저가공,10,1.3,6.67,< 10,0.0,0.0,11,중간
주철용접,50,2.0,3.71,100,0.0,0.0,3,높음
알루미늄밴딩,60,3.5,5.18,50,1.7,3.09,12,중간
금속글씨,10,0.5,4.35,10,0.0,0.0,2,중간
철판절단기,150,2.8,1.92,470,14.7,3.34,15,높음
인테리어철판,40,0.5,1.09,100,0.7,0.69,10,중간
창원레이저절단,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
스텐레스절곡,20,1.2,5.38,30,0.7,1.95,12,중간
창원레이저가공,< 10,0.3,16.67,< 10,0.0,0.0,3,높음
대구레이저가공,20,1.3,6.07,10,0.3,2.09,3,높음
레이저커팅기,1430,21.1,1.57,2480,46.0,1.98,15,높음
금속가공제품제조업,70,0.6,0.87,80,0.7,0.81,10,중간
철재제작,10,0.4,2.38,50,1.0,1.86,15,높음
알루미늄커팅,30,0.6,1.56,30,0.0,0.0,13,중간
시화레이저,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
레이저커터,130,0.9,0.7,170,6.3,3.77,15,높음
부산레이저절단,10,1.3,15.95,< 10,0.0,0.0,9,중간
대구철판가공,< 10,1.4,20.0,10,0.0,0.0,3,높음
남동공단레이저,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
함체,520,5.8,1.18,330,1.5,0.48,15,높음
부산절단절곡,< 10,0.7,13.34,< 10,1.0,50.0,3,높음
남양주레이저,< 10,0.2,5.89,< 10,0.0,0.0,6,중간
인천레이저,10,0.1,0.86,40,0.0,0.0,15,높음
스텐레스판,190,6.0,3.28,380,19.0,5.39,15,높음
레이져커팅기,< 10,0.0,0.0,10,0.0,0.0,0,낮음
평판가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
스테인레스커팅,< 10,0.0,0.0,< 10,0.8,16.67,3,높음
스텐앵글,370,15.4,4.36,800,44.9,6.01,15,높음
스테인레스공예,< 10,1.0,33.34,10,0.0,0.0,1,중간
부산레이저가공,30,2.1,6.22,10,0.0,0.0,11,중간
부천레이저가공,10,0.0,0.0,< 10,0.0,0.0,3,높음
샤링절곡,10,1.0,8.34,30,1.1,3.71,3,높음
김해레이저절단,< 10,0.0,0.0,10,0.0,0.0,2,중간
레이져용접,120,2.1,1.74,160,4.0,2.57,15,높음
프레임용접,< 10,0.3,4.77,20,0.0,0.0,3,높음
플라즈마절단,120,0.9,0.8,90,0.0,0.0,14,높음
EGI판,50,1.0,2.21,10,0.7,6.67,9,중간
SUS체크플레이트,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
알류미늄판,< 10,0.0,0.0,10,0.7,4.77,14,높음
문래동절곡,< 10,1.0,100.0,10,0.0,0.0,1,중간
문래동철강,20,0.9,4.77,30,0.0,0.0,1,중간
철판덮개,30,0.3,0.97,40,0.5,1.2,3,낮음
절곡절단,10,0.7,4.88,20,1.2,6.39,3,높음
함석판,1540,26.3,1.82,4660,78.3,1.82,15,높음
체크발판,20,1.8,7.5,20,0.0,0.0,3,낮음
철판경사로,20,2.0,12.2,10,0.0,0.0,3,높음
문래동철판,10,0.0,0.0,40,0.0,0.0,1,중간
각파이프절단,60,1.3,2.26,90,1.0,1.2,13,중간
스텐레이저가공,20,3.0,15.79,20,0.0,0.0,3,낮음
로링,140,0.6,0.4,320,0.3,0.11,14,높음
스테인레스인테리어,10,0.0,0.0,60,0.3,0.53,3,높음
철판임가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
인천레이저절단,< 10,1.1,18.75,< 10,0.0,0.0,3,높음
전원주택우체통,70,0.8,1.16,420,24.7,6.57,14,높음
철재인테리어소품,< 10,0.0,0.0,50,4.3,9.43,15,높음
알루미늄레이저절단,10,0.0,0.0,10,0.0,0.0,3,높음
휀스제작,30,1.6,4.85,30,2.3,7.3,15,높음
철용접,20,0.0,0.0,60,0.7,1.13,3,높음
시화공단레이저,10,0.8,8.0,< 10,0.0,0.0,3,높음
탭가공,300,1.8,0.63,220,1.3,0.59,15,높음
철제가공,10,0.8,4.73,20,1.0,4.17,7,중간
갈바철판,200,5.1,2.54,140,1.8,1.25,12,중간
스텐절단,70,0.5,0.76,200,0.5,0.27,15,높음
V커팅,70,0.6,0.83,70,0.3,0.39,13,중간
절단기가격,< 10,0.0,0.0,50,2.5,5.56,15,높음
절곡기날,20,4.3,17.08,30,2.6,6.76,5,중간
업체검색,210,2.4,1.18,70,2.0,2.71,15,높음
워키움,110,0.0,0.0,30,2.0,6.07,1,중간
경사로제작,30,1.5,4.57,30,4.0,10.53,14,높음
SUS체크판,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
금속용접,20,0.1,0.58,50,0.7,1.59,15,높음
맨홀제작,40,2.1,4.84,10,1.0,7.15,14,높음
브이커팅,20,0.0,0.0,20,1.0,5.89,3,높음
원형파이프절단,< 10,0.7,12.5,< 10,0.0,0.0,3,높음
브이컷팅,20,0.0,0.0,40,0.3,0.84,3,높음
대형절곡,20,2.2,9.1,10,0.0,0.0,2,낮음
스텐판절단,10,1.3,12.5,20,2.3,8.11,5,중간
철제발판,60,1.1,1.99,90,0.5,0.55,15,높음
스텐맨홀뚜껑,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
평철제작,10,0.0,0.0,10,0.0,0.0,1,중간
사각맨홀,580,26.1,4.86,490,23.1,5.23,15,높음
스텐뚜껑,110,1.0,0.99,590,0.5,0.09,15,높음
안산레이저,30,0.0,0.0,70,0.0,0.0,8,중간
차량진입판제작,10,1.1,7.05,30,4.0,11.43,14,높음
자동문제작,20,1.0,4.18,10,1.3,8.89,14,높음
광주철판가공,< 10,0.3,11.12,< 10,0.0,0.0,3,높음
미끄럼방지철판,50,0.9,1.69,90,1.3,1.41,6,중간
수원레이저가공,10,0.4,3.85,< 10,0.0,0.0,8,중간
NCT펀칭,10,0.7,6.07,< 10,0.0,0.0,3,높음
아연도금강판,580,8.6,1.62,480,18.0,3.94,14,높음
철판롤링,30,1.4,3.93,10,1.0,6.82,9,중간
동판절곡,10,0.7,7.41,10,2.0,18.19,3,높음
금속작업,10,0.5,5.77,20,0.7,3.28,6,중간
EGI철판,120,1.1,0.88,50,2.0,3.51,14,높음
레이저절단가공,10,0.3,3.71,< 10,0.0,0.0,3,높음
한국특수레이져금속,< 10,1.8,22.23,< 10,0.0,0.0,1,중간
한국특수레이저금속,< 10,0.9,12.5,< 10,0.0,0.0,1,중간
한국특수레이져,< 10,0.5,6.67,< 10,0.0,0.0,2,중간
스텐절단절곡,10,1.0,5.56,30,0.7,2.2,3,높음
안산레이저가공,10,0.7,6.67,< 10,0.0,0.0,9,중간
문턱경사로,110,0.7,0.66,160,0.8,0.47,15,높음
앵글벤딩,10,0.3,2.78,< 10,0.0,0.0,3,높음
H빔밴딩,20,2.3,11.12,10,0.0,0.0,3,높음
V컷팅,210,2.9,1.46,190,5.0,2.71,15,높음
포천레이저,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
금형용접,10,0.3,1.86,20,0.0,0.0,3,높음
