연관 검색어,PC 월간 검색수,PC 월평균 클릭수,PC 월평균 클릭률,모바일 월간 검색수,모바일 월평균 클릭수,모바일 월평균 클릭율,월평균 노출 광고수,경쟁 정도
DLP출력,< 10,0.0,0.0,< 10,1.3,22.23,3,높음
3D피큐어,< 10,0.0,0.0,< 10,0.8,37.5,0,낮음
건축조형물,30,1.1,3.14,30,0.0,0.0,15,높음
알루미늄증착,100,1.9,1.8,40,1.8,4.73,14,중간
시제품제작소,10,0.0,0.0,< 10,0.0,0.0,15,높음
커버주문제작,20,0.4,1.56,60,0.7,1.1,8,중간
피큐어만들기,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
피규어제작회사,< 10,0.3,3.34,30,2.3,7.26,15,높음
3D프린터견적,50,2.1,4.11,20,2.3,11.12,15,높음
SLS프린터,60,0.7,1.24,20,0.0,0.0,13,중간
3D모델링설계,20,0.3,1.67,< 10,0.0,0.0,3,높음
3D프린팅모델링,130,0.2,0.16,110,0.0,0.0,15,높음
3차원프린터,40,0.2,0.44,30,0.0,0.0,15,중간
3D프린팅방법,20,0.0,0.0,10,0.0,0.0,1,중간
3D레이저프린터,< 10,0.0,0.0,20,0.0,0.0,1,중간
3D프린터목업,80,2.1,2.75,20,7.3,33.34,15,높음
김해3D프린터,< 10,0.0,0.0,20,0.0,0.0,3,높음
3D프린팅외주,50,6.3,11.68,30,4.7,16.1,8,중간
실리콘3D프린터,30,2.0,6.2,30,0.7,1.86,11,중간
금속3D프린팅,150,3.7,2.94,80,5.8,7.1,14,중간
3D프린터출력파일,10,3.0,17.65,< 10,0.0,0.0,1,중간
무료STL,< 10,1.0,14.29,< 10,0.0,0.0,1,중간
3D모델링파일,40,0.0,0.0,20,0.0,0.0,3,높음
3D쿠키,50,0.6,1.26,70,0.3,0.36,8,중간
자동차3D프린터,10,0.0,0.0,10,0.0,0.0,3,높음
의정부3D프린터,10,0.0,0.0,10,0.0,0.0,3,높음
3D프린터의료,100,0.0,0.0,60,0.0,0.0,2,중간
3D프린트제작업체,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
용산3D프린터,< 10,0.7,10.0,< 10,0.0,0.0,3,높음
시제품제작지원사업,90,0.7,0.85,60,4.3,7.23,15,중간
폼랩,120,4.5,4.09,70,2.4,3.9,6,중간
3D캐릭터,240,0.7,0.3,270,0.3,0.1,15,중간
3D프린팅주문제작,20,2.0,8.89,20,0.0,0.0,13,중간
SLS3D프린터,50,2.0,4.37,40,0.3,0.93,14,중간
치과3D프린터,40,0.6,1.72,30,0.0,0.0,12,중간
3D프린터사용법,120,0.6,0.56,130,0.0,0.0,8,중간
플라스틱3D프린터,10,1.6,8.0,< 10,0.0,0.0,4,낮음
POLYJET,60,0.0,0.0,30,0.0,0.0,3,높음
서울3D프린터,30,0.5,1.76,20,0.0,0.0,13,중간
3D프린터기,230,1.4,0.65,390,7.5,2.22,15,중간
고무3D프린팅,10,1.0,10.0,< 10,0.0,0.0,3,높음
3D프린터제조업체,10,0.1,1.22,10,0.0,0.0,15,높음
FDM출력,10,0.4,3.13,10,0.0,0.0,2,중간
3D프린팅출력서비스,< 10,0.7,22.23,< 10,0.3,6.67,3,높음
3D,3600,4.3,0.14,5780,14.5,0.28,15,중간
3D모델링프로그램,1350,3.5,0.28,970,7.3,0.81,15,중간
3D프린팅도색,20,0.3,1.24,20,0.3,1.67,14,중간
FORMLAB,50,4.4,9.5,20,3.3,18.52,4,낮음
3D프린터공방,60,0.5,0.82,70,0.7,0.94,12,중간
3D프린터금속,50,0.4,0.9,40,0.3,0.75,14,중간
3D프린터레진,210,1.1,0.56,200,1.0,0.59,14,중간
힌지제작,< 10,1.1,15.0,< 10,1.1,15.79,3,높음
투명3D프린팅,10,5.7,31.58,< 10,2.3,58.34,2,낮음
캐릭터모델링외주,< 10,1.0,50.0,< 10,0.0,0.0,3,높음
아바타제작,< 10,0.0,0.0,10,0.0,0.0,3,높음
CAM작업,10,0.0,0.0,10,0.0,0.0,3,높음
주문제작피규어,30,1.0,3.58,60,11.7,19.13,15,높음
안양3D프린터,10,0.3,2.64,10,0.3,2.09,13,중간
컨설팅,6870,19.1,0.31,10600,39.5,0.4,15,중간
전북3D프린터,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
CEPTECH,40,8.4,22.65,10,0.4,3.71,1,중간
졸업작품,550,3.2,0.6,730,4.7,0.67,15,중간
건축모형제작업체,10,1.1,6.23,10,0.0,0.0,15,높음
3D프린터가공업체,< 10,0.4,6.07,< 10,0.0,0.0,5,중간
3D프린터설계도,10,0.0,0.0,10,0.0,0.0,3,높음
3D간판,30,0.7,2.53,80,3.8,4.63,15,높음
캐릭터피규어주문제작,< 10,0.3,5.56,< 10,0.0,0.0,3,높음
CNC기계,210,3.3,1.69,280,10.0,3.71,15,중간
3D프린팅국비지원,< 10,0.4,9.62,< 10,0.3,4.77,13,중간
3D프린팅창업,10,0.0,0.0,10,0.0,0.0,3,높음
3D프린터행사,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D프린터조명,20,0.7,2.57,30,0.3,1.08,3,높음
PCB하우징,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
3D렌더링업체,10,0.8,10.0,< 10,0.0,0.0,15,높음
GEOMAGIC,30,0.2,0.71,10,0.0,0.0,10,중간
DLP프린팅,10,0.4,2.71,< 10,0.0,0.0,3,높음
3D출력의뢰,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D프린팅설계,20,0.0,0.0,10,0.0,0.0,3,높음
부산3D프린터출력,< 10,0.8,13.8,10,0.0,0.0,5,중간
PCB케이스,40,1.3,3.17,20,0.3,1.67,8,중간
3D프린팅사업,20,0.0,0.0,20,0.0,0.0,3,높음
시편제작,90,2.2,2.38,40,2.7,7.41,15,높음
바이오3D프린터,50,1.8,4.09,30,0.0,0.0,7,중간
3D프린팅DLP,10,0.0,0.0,< 10,0.0,0.0,2,중간
VOXELJET,10,0.0,0.0,< 10,0.0,0.0,3,높음
METAL3DPRINTING,< 10,0.6,20.0,< 10,0.0,0.0,2,중간
3DPRINTERSLA,< 10,0.4,7.7,< 10,0.0,0.0,3,높음
EXONE,110,0.0,0.0,230,0.0,0.0,2,중간
초정밀3D프린터,< 10,0.0,0.0,< 10,0.5,16.67,2,중간
3D이미지,140,0.7,0.48,80,0.3,0.41,15,중간
수원3D프린팅,10,0.4,2.96,20,0.0,0.0,15,높음
피규어대량제작,< 10,0.5,6.94,< 10,0.0,0.0,14,높음
전시물제작,10,0.5,3.34,< 10,0.0,0.0,15,높음
3D렌더링,340,1.5,0.49,210,2.0,1.04,15,중간
의료용3D프린터,20,0.4,2.54,10,0.0,0.0,12,중간
시제품견적,< 10,0.7,9.53,< 10,0.0,0.0,3,높음
안산3D프린터,< 10,0.2,2.68,10,0.0,0.0,12,중간
안산3D프린팅,10,0.4,3.9,10,0.0,0.0,8,중간
3D설계,350,1.2,0.36,200,2.8,1.48,15,중간
시제품제작비용,20,0.6,2.73,20,0.8,3.0,15,높음
서울3D프린팅,20,0.1,1.1,10,0.0,0.0,14,높음
MOCKUP,3930,1.8,0.05,2860,0.7,0.03,15,중간
3D프린터채색,10,0.0,0.0,30,0.0,0.0,2,중간
구미3D프린팅,20,1.2,5.09,20,0.5,1.76,2,중간
피규어제작비용,< 10,0.1,0.92,20,1.3,4.63,16,중간
SLA방식,150,0.4,0.33,100,0.0,0.0,14,중간
제품랜더링,10,0.4,3.34,10,0.7,6.9,3,높음
자동차모델링,40,0.4,0.88,30,0.0,0.0,11,중간
랜더링이미지,60,0.5,0.79,30,0.0,0.0,2,중간
3D프린팅금형,20,0.4,2.33,< 10,0.0,0.0,2,중간
3D프린터구매,20,0.1,0.75,10,0.0,0.0,15,높음
금속프린터,20,0.5,2.14,20,0.8,2.89,14,중간
쾌속조형기,20,0.3,1.52,< 10,0.0,0.0,3,높음
주식회사이조,20,2.0,22.23,20,0.0,0.0,1,중간
3D프린터장비,10,0.2,1.43,10,0.0,0.0,13,중간
하우징,3930,18.0,0.51,5860,55.3,1.02,15,중간
서울3D프린트,10,0.0,0.0,10,0.0,0.0,3,높음
선물제작,90,3.5,4.29,180,9.3,5.7,15,높음
샘플,4730,1.6,0.04,7210,2.0,0.03,15,중간
건축설계도면,540,3.1,0.62,1070,2.3,0.24,15,중간
3D프린터금형,20,0.3,2.23,20,0.0,0.0,3,높음
서비스디자인,760,0.4,0.06,570,1.0,0.19,15,중간
특허상품,60,0.3,0.47,70,1.3,1.55,15,높음
전시제품,70,2.0,2.82,170,11.3,7.5,15,중간
레진피규어제작,10,0.3,3.04,20,0.0,0.0,3,높음
폼투,< 10,0.7,33.34,< 10,0.0,0.0,2,중간
외주업체,480,0.3,0.08,530,5.0,1.01,15,중간
FORMLABS,190,3.7,2.02,50,3.3,6.38,11,중간
3D프린터설계,90,0.3,0.4,80,0.0,0.0,14,높음
3D프린터사업,50,0.1,0.14,80,0.3,0.39,14,중간
플라스틱프린터,< 10,0.0,0.0,10,0.7,4.55,4,낮음
부품설계,20,0.0,0.0,10,0.0,0.0,3,높음
MATERIALISEMAGICS,10,0.0,0.0,< 10,0.0,0.0,2,중간
부산3D프린터,110,2.3,1.93,180,8.5,5.13,15,높음
피규어주문,< 10,0.7,12.36,10,0.5,2.78,15,높음
도색,1700,2.4,0.16,3860,4.5,0.13,15,중간
아이디어시제품,< 10,0.3,4.77,10,0.7,7.41,3,높음
산업모형,< 10,0.3,3.71,< 10,0.7,9.53,15,높음
3D프린터미니어처,10,0.0,0.0,< 10,0.0,0.0,3,높음
3D프린터쥬얼리,< 10,0.0,0.0,10,0.3,3.04,3,높음
졸전목업,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
3D디자인,570,2.1,0.4,450,5.0,1.24,15,중간
3D작업,110,0.7,0.67,80,0.8,0.93,15,중간
목업제작비용,< 10,0.1,2.67,< 10,0.0,0.0,15,높음
포항3D프린터,10,1.7,16.67,10,0.3,1.97,3,높음
RP출력,20,0.3,1.22,10,0.3,1.57,14,높음
스토퍼제작,< 10,0.3,4.77,< 10,0.0,0.0,3,높음
시제품제작의뢰,< 10,0.2,4.55,< 10,0.0,0.0,6,중간
3D프린터모델,60,0.0,0.0,20,0.0,0.0,3,높음
3D프린터도색,70,0.7,0.91,110,0.3,0.25,15,높음
UVRESIN,30,0.0,0.0,30,0.0,0.0,3,높음
프로토타입제작,90,0.7,0.82,50,0.0,0.0,15,높음
NC가공,380,3.7,1.14,270,3.8,1.49,15,중간
천안3D프린터,30,0.6,2.0,30,0.0,0.0,14,높음
3D애니메이션제작,50,0.3,0.59,10,0.3,1.2,15,높음
국산3D프린터,60,1.9,3.67,30,2.0,7.41,15,높음
3D프린터렌트,< 10,0.7,9.22,10,0.3,2.57,10,중간
목업제작,240,7.8,3.12,80,4.3,5.38,15,중간
대구3D프린터출력,10,1.6,13.34,< 10,0.5,4.77,3,높음
카본3D프린터,30,0.2,0.91,20,0.0,0.0,13,중간
캡스톤아이디어,10,0.0,0.0,< 10,0.0,0.0,2,중간
케이크모형제작,10,2.0,18.19,20,0.5,2.33,3,높음
케익모형제작,< 10,0.0,0.0,< 10,0.3,5.56,3,높음
3DVMFLSXJ,20,0.3,1.57,< 10,0.0,0.0,3,높음
3D프린터베드,90,0.0,0.0,70,0.0,0.0,3,높음
3D프린터신발,20,2.0,6.67,30,0.7,2.39,3,높음
3D프린터오픈소스,20,0.4,1.59,10,0.0,0.0,3,높음
3D프린터이벤트,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
3D프린터작업,20,0.8,4.13,30,1.0,2.68,5,중간
3D프린터전시,< 10,0.0,0.0,10,0.0,0.0,3,높음
3D프린터캐릭터,20,0.0,0.0,40,0.0,0.0,3,높음
3D프린터홍대,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
3D프린터화장품,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
3D프린터조형물,< 10,0.3,3.71,10,0.3,2.23,3,높음
3D시스템,30,0.4,1.33,40,0.0,0.0,5,중간
초고속3D프린터,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D스케치업,120,0.3,0.25,100,0.5,0.49,10,중간
입체프린터,10,0.0,0.0,10,0.0,0.0,3,높음
의료3D프린터,20,0.7,2.78,10,0.0,0.0,3,높음
기업용3D프린터,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
고속3D프린터,< 10,0.0,0.0,10,0.0,0.0,3,높음
개인용3D프린터,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D프린팅디자인,40,0.3,0.96,30,0.0,0.0,3,높음
3D프린트제작과활용,30,0.7,3.04,70,2.1,4.11,1,중간
3D프린터펜,70,0.7,0.98,150,2.8,2.12,15,높음
3D프린터정의,70,0.0,0.0,40,0.0,0.0,2,중간
3D프린터정보,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D프린터재료가격,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D프린터자작,20,0.0,0.0,30,0.0,0.0,3,높음
3D프린터브랜드,20,0.8,2.98,20,0.7,3.34,4,낮음
3D프린터몰,10,1.0,7.7,< 10,0.0,0.0,3,높음
3D컨텐츠,10,0.1,0.57,20,0.0,0.0,15,높음
3D제품모델링,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
3D프린터원리,380,0.1,0.04,270,0.0,0.0,8,중간
3D금속프린터,20,0.5,3.1,20,1.5,5.48,13,중간
발명품제작,10,1.4,8.75,40,3.7,10.19,15,높음
HP3D,10,0.0,0.0,10,0.0,0.0,3,높음
HP3DPRINTER,10,0.7,5.56,10,0.0,0.0,3,높음
HPJETFUSION,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
메탈3D프린팅,10,0.4,2.05,< 10,0.3,3.71,14,높음
몰드,3000,6.5,0.24,5880,113.3,2.09,15,중간
CG외주,< 10,0.1,1.48,< 10,0.0,0.0,14,높음
디자인소품,310,13.0,5.03,490,33.7,7.44,15,중간
3D프린터샘플,40,0.7,1.97,30,1.0,2.78,12,중간
가정용3D프린터,100,1.2,1.31,240,7.5,3.61,15,높음
부산3D프린팅,40,0.8,2.68,40,4.0,9.53,15,높음
3D프린트외주,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
중고3D프린터,40,1.1,2.87,60,1.3,2.61,11,중간
치과용3D프린터,20,1.7,7.12,10,1.0,5.56,13,중간
FDM프린터,100,0.0,0.0,40,0.0,0.0,14,중간
FDM3D,30,0.0,0.0,10,0.0,0.0,2,중간
CONTROLX,30,0.0,0.0,20,0.0,0.0,3,높음
GE3D프린터,< 10,1.0,33.34,< 10,0.0,0.0,1,중간
GEOMAGICWRAP,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
3D목업제작,< 10,0.1,1.57,< 10,0.0,0.0,16,중간
3D프린팅지원,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
종로RP,< 10,1.0,20.0,< 10,0.0,0.0,1,중간
설계도면,900,1.9,0.23,710,1.7,0.25,15,중간
특허제작,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
케이스목업,10,0.0,0.0,< 10,0.0,0.0,3,높음
3D프린터소재,150,0.5,0.35,100,0.3,0.34,15,중간
SLS3D프린팅,< 10,0.7,8.34,< 10,0.0,0.0,3,높음
부산디오라마,10,0.4,2.57,40,0.3,0.94,3,높음
사출성형,1240,4.5,0.4,750,0.3,0.05,15,중간
사출,4640,12.4,0.3,7390,49.7,0.73,15,중간
타이타늄,480,0.3,0.08,910,0.0,0.0,3,높음
플라스틱사출성형,90,2.1,2.46,50,4.3,8.86,15,높음
신제품개발,230,0.1,0.06,120,0.3,0.32,15,높음
3D모델링사이트,190,0.1,0.07,40,0.0,0.0,15,중간
산업용CT,30,1.4,5.29,10,1.0,8.34,15,높음
3D스튜디오,50,0.3,0.67,30,0.0,0.0,15,중간
UPRINTSE,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
마이크로CT,10,0.3,3.34,10,0.3,2.86,3,높음
TRUMPF,170,0.7,0.48,120,0.3,0.29,15,중간
CADCAM,560,1.7,0.33,520,5.0,1.06,15,중간
3D프린터판매,20,0.5,2.49,10,0.0,0.0,15,높음
3D프린터피규어,180,2.2,1.26,340,18.2,5.51,15,높음
해병대피규어,< 10,0.5,6.94,60,3.5,6.49,14,높음
3D프린트제품,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
졸업작품만들기,30,0.7,2.11,40,0.7,1.45,15,높음
철도모형,400,4.2,1.15,770,32.4,4.38,15,중간
XYZ3D펜,30,0.0,0.0,30,0.3,1.15,3,높음
3D캐드,1030,2.1,0.23,960,5.7,0.62,15,중간
3D스캐너종류,20,0.0,0.0,< 10,0.0,0.0,14,중간
소형공작기계,30,3.1,8.05,60,2.3,5.19,15,높음
XYZ프린터,30,0.0,0.0,20,0.0,0.0,3,높음
건물모형,120,0.6,0.53,230,4.8,2.22,15,높음
XYZ프린팅,60,0.4,0.64,40,0.5,1.17,5,낮음
XYZ3D프린터,20,0.0,0.0,10,0.0,0.0,3,높음
건축모형,800,14.8,1.99,1170,38.0,3.39,15,중간
기차모형,290,5.5,2.19,950,48.8,5.71,15,중간
XYZPRINTING,70,0.0,0.0,40,0.5,1.19,6,중간
3D프린트교육,10,0.5,3.09,20,2.3,8.04,15,중간
현상설계,500,1.1,0.24,290,0.0,0.0,12,중간
흉상,1350,3.0,0.24,2590,20.3,0.82,15,중간
셀프제작소,10,0.0,0.0,10,0.0,0.0,3,높음
요트모형,30,0.5,1.5,50,0.0,0.0,10,중간
3D피규어상패,10,2.0,14.49,10,4.7,23.34,15,중간
전시품제작,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
산업용3D프린팅,< 10,0.2,4.55,< 10,0.0,0.0,6,중간
레이저커팅재료,10,0.0,0.0,10,0.0,0.0,3,높음
메이커스스페이스,100,1.0,1.0,50,0.0,0.0,1,중간
트로텍,70,3.9,5.62,50,2.3,4.27,5,중간
스탬프제작기계,< 10,0.7,11.12,10,0.4,2.78,3,높음
굿즈제작,3130,189.2,6.48,4280,401.2,9.79,15,중간
EPILOGLASER,< 10,0.3,5.56,< 10,0.0,0.0,3,높음
유니버설레이저,10,1.5,9.9,10,0.3,3.71,6,중간
EPILOG,60,1.0,1.67,20,0.0,0.0,3,높음
아크릴기계,10,0.0,0.0,40,0.3,0.82,3,높음
제작피규어,10,1.3,8.49,50,6.0,12.77,15,높음
금속3D프린트,< 10,0.0,0.0,< 10,0.0,0.0,9,중간
기계제작,270,9.0,3.7,230,24.3,10.49,15,중간
기구설계업체,10,2.3,12.19,< 10,1.3,11.12,15,높음
특허시제품제작,< 10,0.3,6.67,10,1.0,7.15,15,높음
상품개발,320,1.4,0.48,190,3.8,1.99,15,중간
선박모형,40,1.8,4.25,80,4.7,5.84,15,높음
설치미술,1080,1.4,0.15,1390,5.0,0.38,12,중간
3D프린터작품,80,0.4,0.42,80,0.7,0.75,14,중간
3D프린터건축,650,1.5,0.33,1950,0.3,0.03,14,중간
디자인설계,120,0.3,0.24,70,0.0,0.0,15,중간
디자인목업,200,2.4,1.22,70,0.7,1.1,15,높음
TROTEC,60,1.4,2.38,40,2.0,4.77,8,중간
트로텍레이저,30,3.6,12.85,20,0.5,1.89,4,낮음
전문가용3D프린터,< 10,0.1,2.3,< 10,0.0,0.0,15,높음
금형설계,690,3.9,0.62,720,9.0,1.3,15,중간
피규어커스텀,30,0.6,1.86,110,2.8,2.44,10,중간
3D프린터프로그램,810,1.8,0.24,480,0.7,0.15,15,중간
플라스틱제조,160,3.9,2.39,260,12.5,5.24,15,높음
SLMSOLUTIONS,20,0.4,1.97,< 10,0.0,0.0,2,중간
미믹스,90,1.0,1.05,140,1.3,0.86,3,높음
위상최적화,120,0.0,0.0,30,0.0,0.0,3,높음
의료용3D프린팅,10,0.0,0.0,20,0.0,0.0,2,중간
산업용프린터,60,1.5,2.72,40,2.0,5.0,15,높음
CG알바,< 10,0.3,6.67,< 10,0.0,0.0,3,높음
3D모델링도면,30,0.0,0.0,10,0.0,0.0,3,높음
3D그래픽디자인,30,0.2,0.6,50,0.3,0.78,15,높음
3DMAX,5090,6.7,0.15,2600,22.8,0.94,15,중간
산업용3D스캐너,10,0.1,0.56,< 10,0.0,0.0,15,높음
투시도회사,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
투시도컬러링,< 10,0.0,0.0,10,0.0,0.0,3,높음
자동차부품설계,30,0.2,0.65,30,0.0,0.0,15,높음
입면도,4180,0.0,0.0,3490,0.3,0.02,3,높음
안산CAD,10,0.4,3.64,< 10,0.0,0.0,15,높음
아파트설계도면,60,0.0,0.0,70,0.0,0.0,3,높음
솔리드웍스프로그램,30,0.3,1.0,20,0.0,0.0,9,중간
부산조감도,30,0.5,1.61,150,0.7,0.47,15,높음
마야모델링,60,0.1,0.12,80,1.5,1.83,15,중간
건축캐드프로그램,20,0.3,1.59,10,0.3,2.39,15,높음
시제품제작업체,700,3.1,0.64,110,10.8,8.47,15,중간
미쯔비시리니어모터,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
미쓰비시리니어모터,10,0.0,0.0,< 10,0.0,0.0,2,중간
공장자동화기계,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D감사패,70,2.6,4.21,120,5.7,5.16,15,높음
시마트론,200,0.8,0.43,110,0.0,0.0,7,중간
씨마트론,100,0.3,0.37,40,0.5,1.2,9,중간
프레스금형설계,90,0.9,1.02,90,1.3,1.61,15,높음
워크엔씨,20,0.9,4.66,20,0.4,1.86,2,중간
4축,20,0.7,2.64,20,0.0,0.0,3,높음
HYPERMILL,50,0.0,0.0,20,0.3,1.97,3,높음
패턴가공,< 10,0.3,8.34,< 10,0.0,0.0,3,높음
자동드릴,30,0.3,0.84,70,1.3,2.32,12,중간
프레스금형,1090,17.2,1.68,830,14.3,1.83,15,중간
CIMATRON,50,0.4,0.74,10,0.0,0.0,8,중간
몰드베이스,210,1.1,0.64,230,0.3,0.13,14,중간
캠툴,30,0.0,0.0,20,0.0,0.0,3,높음
금형박사,40,0.7,1.46,20,0.0,0.0,3,높음
금형가공,100,1.5,1.37,110,2.0,1.89,15,중간
전극가공,40,0.3,0.75,20,0.7,3.04,3,높음
건드릴,520,5.9,1.29,490,10.0,2.25,15,중간
VISI,210,1.3,0.71,220,3.3,1.46,14,중간
UG/NX,10,0.0,0.0,< 10,0.0,0.0,3,높음
턴밀가공,20,0.3,1.67,10,0.3,2.57,3,높음
성형해석,70,0.2,0.31,20,0.3,1.59,13,중간
CAD/CAM,280,1.0,0.39,100,0.0,0.0,15,중간
하이퍼밀,190,1.6,0.97,130,1.0,0.8,10,중간
턴밀,110,0.0,0.0,120,0.0,0.0,3,낮음
3축가공,10,0.3,1.97,10,0.0,0.0,3,높음
DMP,1370,0.6,0.05,1050,0.7,0.07,14,중간
플라스틱모형,20,0.2,0.95,30,1.3,3.68,15,높음
3D조각,20,0.3,1.78,20,0.3,1.24,15,높음
STRATASYS,190,3.1,1.91,130,1.1,1.07,4,낮음
정밀3D프린터,10,0.3,2.39,10,0.0,0.0,15,높음
CAM,2570,2.4,0.11,2930,1.8,0.07,15,중간
3D샘플,10,0.7,4.13,< 10,1.0,16.67,14,중간
FDM,980,1.2,0.14,1300,56.4,4.6,15,중간
3D조각기,30,0.5,1.37,30,0.5,1.86,15,높음
EVOLVE,4830,2.1,0.05,13800,0.4,0.01,8,중간
의료3D프린트,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
소형3D프린터,10,0.6,3.34,30,0.0,0.0,15,높음
J750,< 10,0.0,0.0,10,0.0,0.0,2,중간
메탈3D프린트,< 10,0.1,2.23,10,0.3,3.71,8,중간
METAL3D,10,0.0,0.0,< 10,0.0,0.0,3,높음
3D사진관,< 10,0.3,6.67,10,0.0,0.0,3,높음
실사피규어,50,2.2,3.97,190,19.0,9.55,15,중간
조감도모형,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
건축목업,10,0.1,0.87,< 10,0.0,0.0,7,중간
지앤아이솔루션,110,0.4,0.38,60,0.0,0.0,2,중간
섬유강화플라스틱,130,0.4,0.42,100,1.3,1.56,4,낮음
강화플라스틱,310,2.7,0.91,460,7.0,1.62,15,높음
브룰레,30,0.4,1.22,40,0.0,0.0,2,중간
VISIJET,< 10,0.0,0.0,< 10,0.3,11.12,0,낮음
폴리젯3D프린터,10,0.0,0.0,< 10,0.0,0.0,3,높음
MAGICS,40,1.5,3.11,50,0.0,0.0,4,낮음
3D몰드,20,0.3,1.0,130,2.0,1.57,15,높음
커플머그잔,30,0.0,0.0,180,0.7,0.43,15,중간
부품가공,80,4.0,5.72,30,1.8,6.74,15,높음
무료3D프로그램,230,0.8,0.34,50,0.0,0.0,9,중간
3DCG,30,0.0,0.0,20,0.0,0.0,13,중간
졸업작품업체,< 10,0.0,0.0,< 10,0.5,7.15,15,높음
졸업작품대행업체,< 10,0.0,0.0,10,0.0,0.0,15,높음
졸작,660,0.1,0.03,1830,0.0,0.0,15,중간
졸작대행,20,0.3,1.69,20,1.8,7.3,15,높음
3D쇼핑몰,10,0.7,4.45,< 10,0.0,0.0,3,높음
머그컵디자인,220,1.4,0.63,590,1.7,0.28,15,중간
에필로그레이저,30,2.0,5.33,10,0.7,3.93,7,중간
인벤터가격,60,0.5,0.89,60,0.0,0.0,15,중간
폴리젯프린터,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
발명시제품,< 10,0.1,1.34,< 10,0.3,3.71,15,높음
플라스틱조형물,10,0.5,5.35,20,0.7,2.67,15,높음
플라스틱가공업체,10,0.2,1.81,30,0.7,2.03,15,높음
플라스틱가공,290,10.9,4.01,270,13.3,5.0,15,중간
조형물제작업체,140,3.4,3.09,50,5.6,11.71,15,높음
조형물제작비용,< 10,0.1,1.39,< 10,0.3,3.58,14,높음
조형물,2970,20.6,0.76,3070,54.3,1.88,15,중간
제품개발,840,9.4,1.23,370,13.8,3.93,15,중간
자동차모형만들기,80,0.9,1.06,200,0.0,0.0,10,중간
아파트모형제작,< 10,0.6,7.62,10,0.0,0.0,13,중간
아파트모형만들기,< 10,0.0,0.0,10,0.0,0.0,2,중간
시제품제작터,30,0.6,1.94,30,0.0,0.0,15,높음
시제품생산,20,0.2,1.15,< 10,0.0,0.0,15,높음
시제품목업,20,0.3,1.42,< 10,0.0,0.0,15,높음
시제품만들기,< 10,0.3,8.17,< 10,0.0,0.0,12,중간
샘플제작업체,< 10,0.4,4.45,10,0.0,0.0,15,높음
목업사이트,2050,4.5,0.25,200,10.0,5.0,15,중간
목업디자인,200,1.2,0.71,70,0.0,0.0,15,중간
기구디자인,20,0.5,2.34,10,0.0,0.0,15,높음
건물모형제작,10,1.1,8.72,30,0.0,0.0,15,높음
CNC가공업체,110,3.6,3.65,100,7.3,7.19,15,중간
수원3D프린터,20,0.3,1.34,20,0.0,0.0,15,높음
밀링가공,460,1.9,0.46,270,0.8,0.3,15,중간
콘크리트3D프린터,10,0.0,0.0,10,0.0,0.0,3,높음
3D프린터POLYJET,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
3D프린터디자인프로그램,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D프린터대리점,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D프린터나일론,10,0.0,0.0,< 10,0.0,0.0,3,높음
3D프린터센터,10,0.0,0.0,20,0.0,0.0,3,높음
왁스3D프린터,< 10,0.0,0.0,10,0.0,0.0,3,높음
3D프린터수업,20,1.0,4.0,20,0.3,1.34,10,중간
제주3D프린터,10,2.1,19.52,20,1.0,4.35,4,낮음
자작3D프린터,20,0.0,0.0,30,0.3,1.02,3,높음
석고3D프린터,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D프린터자료,30,0.0,0.0,< 10,0.0,0.0,3,높음
