연관 검색어,PC 월간 검색수,PC 월평균 클릭수,PC 월평균 클릭률,모바일 월간 검색수,모바일 월평균 클릭수,모바일 월평균 클릭율,월평균 노출 광고수,경쟁 정도
파이프밴딩,390,14.9,3.96,590,28.7,5.1,15,높음
스테인리스제작,60,2.0,3.28,100,8.9,9.27,15,높음
V컷팅,210,2.9,1.46,190,5.0,2.71,15,높음
나무레이저컷팅,20,0.6,2.54,20,0.3,1.24,12,중간
스텐절곡,290,7.5,2.75,700,22.0,3.36,15,높음
레이져각인기,800,17.4,2.33,2820,58.0,2.17,15,높음
베이크라이트,290,2.8,1.04,470,4.3,0.99,14,높음
인서트,2700,8.5,0.34,5120,30.3,0.63,15,높음
구로철판,820,12.6,1.62,1120,27.6,2.65,14,높음
MDFCNC,50,2.0,4.09,20,0.3,1.59,10,중간
레이져가공,< 10,0.2,4.0,< 10,0.0,0.0,15,높음
알루미늄CNC,90,2.2,2.52,80,2.0,2.57,15,높음
나무레이저가공,10,2.8,15.33,30,0.7,2.23,7,중간
포맥스CNC,30,1.3,4.02,30,0.5,1.32,15,높음
레이져마킹,220,3.7,1.7,280,7.6,2.75,15,높음
스테인리스가공,50,2.1,4.66,60,2.3,3.96,15,높음
선반밀링,430,2.8,0.7,660,5.8,0.95,15,높음
나무글자,60,1.5,2.71,210,1.5,0.76,14,높음
금형조각,10,1.3,8.89,10,0.0,0.0,3,높음
레이져절단,< 10,0.1,4.45,< 10,0.0,0.0,15,높음
플라스틱가공기,< 10,0.3,16.67,< 10,0.0,0.0,3,높음
파이버레이저,340,6.9,2.07,480,11.8,2.71,15,높음
PCBCUTTING,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
LASERSOLDERING,10,0.7,5.13,< 10,0.0,0.0,3,높음
CO2레이저조각기,10,0.2,1.5,< 10,0.0,0.0,12,중간
금속레이저마킹,30,1.0,3.23,40,0.0,0.0,15,높음
원목CNC가공,10,1.0,12.2,10,0.0,0.0,10,중간
알루미늄가공업체,100,7.0,7.0,90,6.2,6.42,15,높음
AR400,110,6.0,5.22,40,1.0,2.33,10,중간
목재레이저,10,0.6,3.56,30,0.3,0.99,13,중간
대전레이저컷팅,< 10,0.0,0.0,< 10,0.0,0.0,4,낮음
트럼프레이저,230,4.8,2.12,220,3.3,1.61,15,높음
대전포맥스,10,1.2,6.13,30,0.3,1.15,8,중간
자작나무합판가공,< 10,0.2,3.64,10,0.3,3.04,9,중간
금속가공,510,9.4,1.9,540,14.3,2.76,15,높음
레이저가공기,190,2.3,1.23,150,3.0,2.0,15,높음
자작나무CNC,40,3.4,8.16,50,1.7,3.41,14,높음
대전CNC가공,< 10,0.3,8.34,10,1.0,6.67,3,높음
대전레이저절단,< 10,0.2,7.7,< 10,0.4,4.77,4,낮음
합판레이저가공,10,3.1,27.78,10,1.4,15.39,2,중간
대전레이저가공,30,1.9,5.51,< 10,0.0,0.0,10,중간
MDF레이저가공,10,0.3,2.29,< 10,0.0,0.0,13,중간
AR500,40,2.7,6.1,70,10.0,12.99,13,중간
소형레이저각인기,480,3.9,0.88,1470,11.7,0.87,15,높음
정밀,710,2.0,0.3,1570,1.0,0.07,15,높음
MDFCNC가공,10,0.3,1.78,20,1.3,6.07,12,중간
자작나무합판CNC,20,3.5,13.48,10,0.0,0.0,9,중간
레이저CNC,50,0.9,1.81,80,1.3,1.63,12,중간
밴딩,1820,8.2,0.49,3110,32.8,1.14,15,높음
파이프절단기,450,17.4,4.15,1280,46.3,3.88,15,높음
황동가공,40,1.6,3.26,30,1.0,2.86,15,높음
프라즈마가공,10,1.9,14.29,< 10,0.0,0.0,2,중간
목재레이저가공,20,0.5,3.0,10,0.0,0.0,11,중간
서스제작,30,1.6,5.32,20,1.3,5.56,14,높음
청주CNC가공,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
파이프벤딩,120,3.8,3.15,160,6.0,3.96,15,높음
알루미늄판가공,60,2.0,3.18,50,0.3,0.65,15,높음
프레스금형,860,13.6,1.66,700,15.2,2.25,15,높음
제관,1070,4.8,0.48,1270,4.3,0.36,15,높음
금속제작,150,7.2,4.9,210,19.7,9.74,15,높음
목재레이저컷팅,20,2.0,10.53,< 10,1.7,23.81,3,높음
CNC선반,2080,16.7,0.87,4100,92.0,2.41,15,높음
자작합판CNC,20,1.2,5.05,20,1.0,4.35,9,중간
포맥스CNC가공,10,0.6,3.71,< 10,0.0,0.0,12,중간
스카시문자,30,0.8,2.28,30,0.7,2.16,15,높음
레이저절곡,130,5.5,4.25,120,1.8,1.44,15,높음
레이저재단,40,0.5,1.31,100,1.7,1.74,15,높음
목재레이져,< 10,1.1,21.43,10,0.7,5.41,3,높음
목재스카시,10,0.1,0.91,< 10,0.0,0.0,12,중간
금속절단기,1570,24.7,1.68,5930,133.3,2.44,15,높음
금속CNC,30,0.8,2.16,30,1.0,2.71,13,중간
한광레이저,70,0.4,0.56,90,0.0,0.0,2,중간
선반가공,820,4.7,0.6,1750,23.6,1.44,15,높음
리벳,4080,34.1,0.89,6730,98.6,1.57,15,높음
자작나무가공,10,0.8,6.07,20,1.0,4.35,12,중간
CNC레이저,30,0.5,1.27,60,0.0,0.0,15,높음
소형레이저조각기,40,0.7,1.93,60,2.7,4.31,15,높음
레이져컷팅기,< 10,0.0,0.0,< 10,0.3,3.13,15,높음
레이져커팅기,< 10,0.0,0.0,10,0.0,0.0,0,낮음
알루미늄CNC가공,130,2.3,1.85,180,6.3,3.71,15,높음
CNC조각기,1430,39.6,2.92,2220,99.7,4.73,15,높음
서스가공,30,0.5,1.54,50,0.0,0.0,15,높음
금속레이저마킹기,150,2.7,1.85,200,6.3,3.35,15,높음
벤딩,880,5.1,0.62,1330,16.3,1.31,15,높음
철판절단,170,2.3,1.38,240,3.3,1.45,15,높음
구리가공,50,1.0,2.1,30,0.0,0.0,13,중간
CNC모형절단,20,0.8,5.36,10,0.0,0.0,4,낮음
나무커팅,20,0.9,3.24,70,1.0,1.45,15,높음
레이저조각,70,0.9,1.16,110,3.2,2.96,15,높음
MC나일론가공,20,1.9,7.19,10,0.0,0.0,14,높음
자작나무CNC가공,10,1.0,7.39,< 10,0.0,0.0,11,중간
레이저기계,110,2.3,2.17,480,13.5,2.99,15,높음
스테인레스제작,160,8.5,5.8,340,32.5,10.07,15,높음
스틸가공,20,0.5,1.93,10,0.3,1.86,15,높음
스텐가공,110,6.3,5.75,220,9.2,4.3,15,높음
V커팅,70,0.6,0.83,70,0.3,0.39,13,중간
MDF레이저컷팅,10,0.6,5.17,10,1.7,11.91,14,높음
철판,3880,84.7,2.32,10300,240.1,2.48,15,높음
포맥스타공,20,0.3,1.44,30,0.0,0.0,12,중간
스텐제작,220,11.5,5.44,440,30.3,7.17,15,높음
레이져각인,< 10,0.3,5.34,20,0.0,0.0,15,높음
CNC선반가공,100,1.4,1.45,370,4.7,1.32,15,높음
레이저판금,20,2.5,8.91,20,1.4,6.25,5,중간
LASERCUTTING,40,0.6,1.5,20,0.3,1.76,14,높음
나무레이저,40,0.5,1.41,70,0.7,0.92,15,높음
대전레이저,20,0.1,0.58,90,5.5,6.33,15,높음
와이어밴딩,70,2.9,4.4,60,1.7,2.83,9,중간
CNC가공업체,100,3.7,3.71,70,6.7,8.78,15,높음
포맥스컷팅,30,1.1,3.66,30,0.0,0.0,15,높음
MDF스카시,< 10,1.9,24.0,< 10,0.0,0.0,3,낮음
소형레이저마킹기,100,2.2,2.2,180,5.6,3.23,15,높음
알루미늄절단기,170,7.7,4.68,230,14.5,6.63,15,높음
칼라스텐,130,8.2,6.18,140,18.0,13.32,14,높음
아크릴절단,190,2.7,1.48,410,5.7,1.52,15,높음
중고H빔,480,35.7,7.79,1180,111.7,10.09,15,높음
알루미늄절단,130,1.8,1.41,220,2.7,1.33,15,높음
레이저커팅가격,< 10,0.0,0.0,10,0.0,0.0,15,높음
목재CNC,300,7.3,2.63,240,23.1,9.83,15,높음
레이저커팅업체,10,0.7,5.65,10,0.0,0.0,15,높음
레이저커팅비용,< 10,0.3,3.81,20,0.0,0.0,15,높음
문패,1450,19.2,1.41,4330,95.8,2.38,15,높음
고주파밴딩,90,6.0,7.49,30,0.5,1.62,6,중간
플라즈마가공,20,0.0,0.0,10,0.0,0.0,3,높음
브이커팅,20,0.0,0.0,20,1.0,5.89,3,높음
CNC펀칭,10,1.6,12.5,10,0.0,0.0,2,중간
아산공방,30,0.8,2.44,330,0.3,0.11,4,낮음
안산레이저,30,0.0,0.0,70,0.0,0.0,8,중간
레이저가공견적,< 10,0.2,5.46,< 10,0.3,8.34,14,높음
시화공단레이저,10,0.8,8.0,< 10,0.0,0.0,3,높음
시화레이저,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
한국특수레이져,< 10,0.5,6.67,< 10,0.0,0.0,2,중간
레이저절단가공,10,0.3,3.71,< 10,0.0,0.0,3,높음
한국특수레이저금속,< 10,0.9,12.5,< 10,0.0,0.0,1,중간
한국특수레이져금속,< 10,1.8,22.23,< 10,0.0,0.0,1,중간
안산레이저가공,10,0.7,6.67,< 10,0.0,0.0,9,중간
스텐레이저가공,20,3.0,15.79,20,0.0,0.0,3,낮음
아크릴커팅,150,5.5,3.67,340,14.8,4.82,15,높음
CO2레이저커팅,10,0.7,6.67,< 10,0.0,0.0,1,중간
시흥스텐,10,0.5,4.77,10,0.0,0.0,2,중간
스텐앵글,370,15.4,4.36,800,44.9,6.01,15,높음
스테인레스커팅,< 10,0.0,0.0,< 10,0.8,16.67,3,높음
금속레이저가공,20,0.5,2.86,10,0.6,4.35,15,높음
절삭기계,40,0.0,0.0,60,0.3,0.45,3,낮음
절단,1050,0.4,0.05,1730,1.0,0.07,15,높음
남양주레이저,< 10,0.2,5.89,< 10,0.0,0.0,6,중간
시흥레이저가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
도마각인,40,0.5,1.25,260,0.8,0.31,10,중간
대형절곡,20,2.2,9.1,10,0.0,0.0,2,낮음
원형파이프절단,< 10,0.7,12.5,< 10,0.0,0.0,3,높음
브이컷팅,20,0.0,0.0,40,0.3,0.84,3,높음
SUS레이저가공,10,0.7,8.34,< 10,0.0,0.0,3,높음
금속절단,70,0.0,0.0,120,1.3,1.12,15,높음
자동문제작,20,1.0,4.18,10,1.3,8.89,14,높음
레이저센터,130,8.6,7.06,90,2.0,2.09,7,중간
부산철판절단,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
부산파이프절단,10,0.0,0.0,< 10,0.0,0.0,3,높음
파이프컷팅기,80,1.1,1.6,140,9.0,6.34,15,높음
파이프커팅기,60,1.2,1.89,150,5.0,3.5,15,높음
파이프벤더,190,2.2,1.21,220,3.7,1.8,15,높음
SUS레이저,10,0.7,6.67,< 10,0.0,0.0,3,높음
경판가공,30,1.8,5.67,10,0.0,0.0,10,중간
커팅,570,0.6,0.12,1120,0.0,0.0,15,높음
서스파이프,280,8.2,3.13,280,13.7,5.18,15,높음
파이프벤딩기,210,5.5,2.7,310,11.7,3.88,15,높음
파이프밴딩기,840,24.5,3.05,2220,77.6,3.74,15,높음
대구절곡,20,0.9,4.55,50,0.0,0.0,2,중간
부산철판제작,< 10,1.0,16.67,< 10,1.3,25.0,2,중간
코일절단기,< 10,0.0,0.0,10,0.8,6.25,2,중간
절곡업체,20,0.9,3.25,10,0.0,0.0,13,중간
김해레이저가공,10,1.5,12.5,< 10,0.7,8.0,3,높음
울산철판가공,< 10,0.9,22.23,< 10,0.8,25.0,2,중간
울산레이저절단,< 10,0.6,10.0,< 10,0.5,50.0,2,중간
대구레이저절단,< 10,0.4,5.27,< 10,0.0,0.0,3,높음
대구절단절곡,< 10,1.4,20.0,10,0.0,0.0,2,중간
철판절단기,150,2.8,1.92,470,14.7,3.34,15,높음
알루미늄밴딩,60,3.5,5.18,50,1.7,3.09,12,중간
알루미늄레이저,30,0.4,1.16,30,0.0,0.0,14,높음
부산철판가공,< 10,0.3,5.56,20,0.5,4.17,3,높음
알루미늄절단가공,< 10,0.4,7.15,< 10,0.0,0.0,3,높음
레이저커팅장비,< 10,1.0,20.0,< 10,0.0,0.0,2,중간
실리콘절단,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
파이프레이저컷팅,< 10,0.0,0.0,10,0.4,3.04,2,중간
각파이프절단,60,1.3,2.26,90,1.0,1.2,13,중간
플라스틱절단기,70,1.7,2.37,150,0.0,0.0,9,중간
금속조각,90,0.3,0.37,50,0.0,0.0,13,중간
평철절곡,20,1.7,8.34,20,0.9,5.89,3,높음
철판레이저,50,1.0,2.43,50,0.7,1.41,12,중간
스텐레스절곡,20,1.2,5.38,30,0.7,1.95,12,중간
알루미늄레이저가공,50,1.2,2.68,40,0.4,0.85,12,중간
철판벤딩,50,2.7,5.67,20,0.7,3.34,14,높음
인테리어철판,40,0.5,1.09,100,0.7,0.69,10,중간
금속절곡,70,1.5,2.11,50,0.0,0.0,13,중간
금속가공제품제조업,70,0.6,0.87,80,0.7,0.81,10,중간
금속레이저절단,< 10,0.8,8.52,< 10,0.3,4.35,10,중간
창원레이저절단,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
스텐절단,70,0.5,0.76,200,0.5,0.27,15,높음
절곡가공,40,0.3,0.85,20,0.0,0.0,14,높음
창원레이저가공,< 10,0.3,16.67,< 10,0.0,0.0,3,높음
부산레이저절단,10,1.3,15.95,< 10,0.0,0.0,9,중간
철판밴딩,110,2.4,2.18,100,1.3,1.35,14,높음
대구철판가공,< 10,1.4,20.0,10,0.0,0.0,3,높음
레이저절단절곡,30,1.1,3.42,30,0.0,0.0,15,높음
대구레이저가공,20,1.3,6.07,10,0.3,2.09,3,높음
레이져컷팅,< 10,0.3,11.12,10,0.3,3.34,15,높음
수원레이저가공,10,0.4,3.85,< 10,0.0,0.0,8,중간
부천레이저,10,0.4,2.86,40,0.0,0.0,13,중간
안산절곡,10,1.3,7.7,20,0.0,0.0,2,중간
레이저컷팅업체,< 10,0.0,0.0,10,0.0,0.0,15,높음
알루미늄컷팅,20,0.1,0.33,50,0.0,0.0,15,높음
시화절곡,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
시화공단절곡,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
금속각도절단기,110,1.2,1.12,400,12.0,3.16,14,높음
부산절단절곡,< 10,0.7,13.34,< 10,1.0,50.0,3,높음
정밀절곡,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
절곡비용,10,0.3,2.39,10,0.0,0.0,3,높음
철판홀가공,< 10,0.0,0.0,20,0.0,0.0,3,높음
금속레이저커팅기,10,1.7,14.11,20,0.3,1.67,13,중간
금속레이저컷팅기,< 10,1.1,19.05,< 10,0.0,0.0,7,중간
부산레이저가공,30,2.1,6.22,10,0.0,0.0,11,중간
레이저임가공,10,0.0,0.0,10,0.0,0.0,15,높음
알루미늄커팅,30,0.6,1.56,30,0.0,0.0,13,중간
세라믹절단기,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
동판절곡,10,0.7,7.41,10,2.0,18.19,3,높음
부산절곡,30,2.9,9.71,20,1.7,6.03,3,낮음
철판롤링,30,1.4,3.93,10,1.0,6.82,9,중간
파이프절곡,60,0.9,1.46,90,1.0,1.15,14,높음
레이저가공업체,50,0.7,2.04,10,0.3,2.5,15,높음
레이저커터,130,0.9,0.7,170,6.3,3.77,15,높음
SUS절곡,30,1.4,3.51,10,0.0,0.0,3,높음
성해산업,10,1.4,10.35,20,0.9,4.55,2,중간
레이져용접,120,2.1,1.74,160,4.0,2.57,15,높음
밴딩업체,30,0.8,2.43,40,0.0,0.0,15,높음
김해레이저절단,< 10,0.0,0.0,10,0.0,0.0,2,중간
평판가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
레이져커팅,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
벤딩업체,20,0.9,4.63,10,0.0,0.0,11,중간
로링,140,0.6,0.4,320,0.3,0.11,14,높음
NCT레이저,10,0.0,0.0,10,0.0,0.0,1,중간
김포레이저가공,< 10,0.0,0.0,< 10,0.3,11.12,3,높음
샤링절곡,10,1.0,8.34,30,1.1,3.71,3,높음
레이저각인비용,50,1.4,2.48,90,3.3,3.87,13,중간
광주철판가공,< 10,0.3,11.12,< 10,0.0,0.0,3,높음
스텐레스가공,40,1.1,2.7,50,3.7,7.06,15,높음
정밀판금,60,3.8,6.46,20,1.3,5.34,15,높음
동판절단,10,0.4,3.61,10,0.0,0.0,11,중간
파이프컷팅,30,0.3,0.76,50,0.7,1.56,15,높음
나무절단,120,1.0,0.84,400,11.0,3.16,15,높음
스텐철판,350,16.1,4.94,980,46.2,4.97,15,높음
인천철판가공,< 10,0.7,22.23,< 10,0.0,0.0,3,높음
절단업체,20,0.2,0.78,10,0.0,0.0,15,높음
판금가공,110,2.4,2.31,70,3.0,4.77,15,높음
NCT정밀판금,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
철판레이저컷팅,< 10,0.7,8.34,10,0.0,0.0,3,높음
앵글벤딩,10,0.3,2.78,< 10,0.0,0.0,3,높음
H빔밴딩,20,2.3,11.12,10,0.0,0.0,3,높음
아크릴레이저컷팅기,< 10,0.7,8.34,10,0.0,0.0,3,높음
알루미늄벤딩,40,2.1,4.81,10,0.7,3.51,13,중간
무늬철판,430,17.2,4.2,380,20.3,5.73,15,높음
S45C철판,40,6.5,15.58,10,0.0,0.0,3,높음
인천레이저가공,10,1.3,6.67,< 10,0.0,0.0,11,중간
철판레이저커팅,10,0.7,4.09,10,0.0,0.0,3,높음
레이저각인하는곳,< 10,0.0,0.0,10,1.3,7.82,12,중간
절곡집,40,1.7,4.77,90,3.3,4.49,3,높음
금속레이저,40,0.7,1.63,60,0.7,1.12,15,높음
금형용접,10,0.3,1.86,20,0.0,0.0,3,높음
레이저용접업체,< 10,1.0,14.29,< 10,0.0,0.0,3,높음
포천레이저,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
SUS가공,90,3.2,3.77,50,2.0,3.78,15,높음
소형레이저절단기,10,0.5,2.5,10,0.0,0.0,13,중간
부산레이저용접,< 10,0.0,0.0,10,0.0,0.0,2,중간
부산레이저절곡,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
레이저용접,400,4.3,1.12,480,9.0,1.92,15,높음
철판임가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
철재인테리어소품,< 10,0.0,0.0,50,4.3,9.43,15,높음
휀스제작,30,1.6,4.85,30,2.3,7.3,15,높음
전원주택우체통,70,0.8,1.16,420,24.7,6.57,14,높음
스테인레스인테리어,10,0.0,0.0,60,0.3,0.53,3,높음
알루미늄레이저절단,10,0.0,0.0,10,0.0,0.0,3,높음
인천레이저절단,< 10,1.1,18.75,< 10,0.0,0.0,3,높음
금속글씨,10,0.5,4.35,10,0.0,0.0,2,중간
파이프절단,180,2.1,1.18,210,2.8,1.37,15,높음
금속글자,20,0.6,3.26,30,0.3,1.08,7,중간
스텐파이프가공,80,3.8,4.48,130,3.5,2.7,12,중간
갈바절곡,130,1.8,1.37,110,0.0,0.0,13,중간
LASER,1760,1.4,0.09,3250,0.7,0.03,15,높음
아연도금강판,580,8.6,1.62,480,18.0,3.94,14,높음
정밀레이저가공,< 10,2.8,55.56,< 10,0.0,0.0,2,중간
LASERWELDING,30,0.9,3.0,< 10,0.0,0.0,10,중간
고주파벤딩,80,7.2,9.41,40,0.8,2.05,4,낮음
알미늄절곡,10,1.1,8.89,40,0.5,1.22,4,낮음
레이저각인업체,40,1.2,3.0,40,2.8,7.24,15,높음
울산레이저가공,10,1.5,12.91,< 10,0.0,0.0,3,높음
인천레이저,10,0.1,0.86,40,0.0,0.0,15,높음
경기도광주철강,10,0.4,3.13,10,0.0,0.0,2,중간
일산철강,10,1.0,10.35,10,0.0,0.0,3,높음
시흥시철강,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
베이스철판,40,0.7,1.76,40,0.0,0.0,13,중간
수원철강,10,0.6,4.28,80,4.0,5.11,8,중간
남양주철강,20,1.4,6.43,50,2.3,4.49,10,중간
스텐판절곡,20,2.6,8.97,30,0.7,2.47,5,중간
화이버레이저,140,1.9,1.36,110,4.1,3.81,15,높음
기계카바,< 10,0.9,18.67,< 10,0.0,0.0,15,높음
기계커버,20,0.4,1.84,10,0.0,0.0,15,높음
기계프레임,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
금속레터링,< 10,0.0,0.0,20,0.0,0.0,2,중간
스텐레이저커팅,< 10,1.9,31.25,10,1.3,8.34,3,높음
스텐밴딩,40,1.3,3.04,80,0.0,0.0,3,높음
스틸폼,60,1.2,1.93,130,0.3,0.2,14,높음
SUS밴딩,10,0.3,2.0,< 10,0.5,7.7,3,높음
금속가공업체,50,2.1,4.14,30,1.7,5.06,15,높음
캠핑문패,380,1.7,0.48,2300,26.3,1.26,15,높음
파이프레이저절단,10,0.9,4.84,10,0.0,0.0,10,중간
스테인레스절곡,50,1.2,2.85,90,0.0,0.0,10,중간
스텐레스판,190,6.0,3.28,380,19.0,5.39,15,높음
레이저커팅가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
철판절단절곡,30,1.8,4.74,30,0.0,0.0,14,높음
절단기,2190,11.7,0.58,5500,64.0,1.25,15,높음
금속커팅기,20,0.4,1.91,30,0.0,0.0,14,높음
SUS절단,10,0.1,0.46,10,0.3,2.78,15,높음
아크릴레이저커팅,90,3.1,3.49,90,6.0,7.06,15,높음
CNC절단,30,0.7,2.18,30,0.0,0.0,15,높음
밀링업체,< 10,0.0,0.0,20,0.0,0.0,3,높음
알미늄판가공,< 10,0.3,6.67,< 10,0.0,0.0,3,높음
NCT가공업체,10,0.0,0.0,< 10,0.3,11.12,3,높음
PVC가공업체,10,0.0,0.0,< 10,0.0,0.0,3,높음
금속절삭가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
일산렉산,< 10,0.4,5.34,10,0.3,1.97,9,중간
동원밴딩,10,0.0,0.0,< 10,0.0,0.0,2,중간
냉간벤딩,< 10,0.3,6.67,< 10,0.3,16.67,3,높음
동원벤딩,< 10,0.4,7.7,< 10,0.8,25.0,3,높음
각파이프절단기,50,1.3,2.9,130,1.9,1.49,5,중간
프레스절단,10,0.0,0.0,10,0.0,0.0,3,높음
레이저커팅원리,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
원단커팅,20,0.3,1.37,30,1.3,3.29,13,중간
웨이퍼절단,10,0.0,0.0,< 10,0.0,0.0,2,중간
세라믹절단,10,0.4,2.37,20,0.3,1.62,11,중간
아크릴레이저조각기,< 10,0.0,0.0,10,0.4,3.45,5,중간
알미늄가공기,< 10,0.7,7.41,< 10,0.0,0.0,3,높음
철절단기,30,1.2,3.53,160,2.3,1.44,5,중간
프레스커팅,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
PIPE절단,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
금속레이저커팅,20,0.7,2.9,20,1.0,4.17,14,높음
부천레이저가공,10,0.0,0.0,< 10,0.0,0.0,3,높음
스테인레스레이저가공,10,1.4,14.29,< 10,0.0,0.0,3,높음
함석판,1540,26.3,1.82,4660,78.3,1.82,15,높음
철판경사로,20,2.0,12.2,10,0.0,0.0,3,높음
철판덮개,30,0.3,0.97,40,0.5,1.2,3,낮음
체크발판,20,1.8,7.5,20,0.0,0.0,3,낮음
임가공업체,100,0.9,1.0,50,0.0,0.0,15,높음
절곡절단,10,0.7,4.88,20,1.2,6.39,3,높음
알류미늄판,< 10,0.0,0.0,10,0.7,4.77,14,높음
문래동절곡,< 10,1.0,100.0,10,0.0,0.0,1,중간
문래동철강,20,0.9,4.77,30,0.0,0.0,1,중간
문래동철판,10,0.0,0.0,40,0.0,0.0,1,중간
SUS체크플레이트,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
EGI판,50,1.0,2.21,10,0.7,6.67,9,중간
알미늄시트판,< 10,0.3,6.67,10,0.8,6.46,3,높음
미광금속,30,5.3,15.56,70,0.0,0.0,1,중간
알루미늄시트판넬,110,4.5,3.91,30,1.0,3.58,14,높음
파이프레이져,< 10,0.1,2.23,< 10,0.0,0.0,15,높음
판금업체,60,2.9,4.48,10,0.3,2.09,15,높음
스텐레스절단,10,0.1,0.43,40,0.0,0.0,15,높음
철판샤링,60,0.9,1.52,50,0.0,0.0,10,중간
H빔벤딩,< 10,1.0,20.0,< 10,0.3,16.67,3,높음
대전철판가공,10,0.7,6.67,< 10,0.0,0.0,3,높음
레이져절곡,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
철판레이져,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
판금,2130,11.1,0.56,4860,8.3,0.19,15,높음
김포절곡,10,0.3,3.34,< 10,0.0,0.0,3,높음
알루미늄가공,570,14.0,2.6,540,14.9,2.87,15,높음
절단가공,20,0.1,0.35,< 10,0.0,0.0,14,높음
