연관 검색어,PC 월간 검색수,PC 월평균 클릭수,PC 월평균 클릭률,모바일 월간 검색수,모바일 월평균 클릭수,모바일 월평균 클릭율,월평균 노출 광고수,경쟁 정도
각파이프,5150,119.4,2.48,8400,295.5,3.81,15,높음
POSMAC,250,3.8,1.55,50,0.7,1.22,13,중간
폴대,1500,3.6,0.26,5120,6.0,0.13,15,높음
알루미늄절곡,200,2.8,1.42,200,6.0,2.99,15,높음
포스맥C형강,30,1.1,3.15,40,4.0,10.26,15,높음
파이프레이저가공,70,5.3,7.32,30,4.3,12.15,15,높음
강관전주,80,2.8,3.53,50,1.0,2.0,13,중간
파이프벤딩,120,3.8,3.15,160,6.0,3.96,15,높음
파이프가공,130,3.4,2.56,110,3.5,3.33,15,높음
철강재,200,0.9,0.51,160,4.0,2.5,15,높음
조형물,2190,25.2,1.21,2650,55.8,2.27,15,높음
밴딩,1820,8.2,0.49,3110,32.8,1.14,15,높음
레이져절단,< 10,0.1,4.45,< 10,0.0,0.0,15,높음
SUS가공,90,3.2,3.77,50,2.0,3.78,15,높음
스텐가공,110,6.3,5.75,220,9.2,4.3,15,높음
모형절단,110,3.7,3.61,40,3.7,8.34,15,높음
알루미늄가공,570,14.0,2.6,540,14.9,2.87,15,높음
알루미늄절단,130,1.8,1.41,220,2.7,1.33,15,높음
조명탑,60,1.3,2.15,50,1.0,1.89,15,높음
V커팅,70,0.6,0.83,70,0.3,0.39,13,중간
철판제작,190,5.1,2.86,390,21.7,5.89,14,높음
스텐레스가공,40,1.1,2.7,50,3.7,7.06,15,높음
스텐주문제작,40,2.9,6.12,70,6.7,9.96,15,높음
시흥레이저가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
대형절곡,20,2.2,9.1,10,0.0,0.0,2,낮음
원형파이프절단,< 10,0.7,12.5,< 10,0.0,0.0,3,높음
브이컷팅,20,0.0,0.0,40,0.3,0.84,3,높음
시화레이저,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
브이커팅,20,0.0,0.0,20,1.0,5.89,3,높음
스텐함,50,0.6,1.25,80,0.0,0.0,15,높음
NCT레이저,10,0.0,0.0,10,0.0,0.0,1,중간
김포레이저가공,< 10,0.0,0.0,< 10,0.3,11.12,3,높음
안산레이저가공,10,0.7,6.67,< 10,0.0,0.0,9,중간
금속제조,10,0.5,3.15,40,0.0,0.0,15,높음
안산레이저,30,0.0,0.0,70,0.0,0.0,8,중간
레이저가공견적,< 10,0.2,5.46,< 10,0.3,8.34,14,높음
동판절곡,10,0.7,7.41,10,2.0,18.19,3,높음
프레스드로잉,40,1.3,3.16,< 10,0.0,0.0,2,중간
금속레이저절단,< 10,0.8,8.52,< 10,0.3,4.35,10,중간
프레스업체,60,2.4,4.05,20,1.5,6.32,12,중간
시흥스텐,10,0.5,4.77,10,0.0,0.0,2,중간
부천레이저,10,0.4,2.86,40,0.0,0.0,13,중간
금속레이저컷팅기,< 10,1.1,19.05,< 10,0.0,0.0,7,중간
절곡비용,10,0.3,2.39,10,0.0,0.0,3,높음
금속레이저커팅기,10,1.7,14.11,20,0.3,1.67,13,중간
철판홀가공,< 10,0.0,0.0,20,0.0,0.0,3,높음
시화공단레이저,10,0.8,8.0,< 10,0.0,0.0,3,높음
한국특수레이저금속,< 10,0.9,12.5,< 10,0.0,0.0,1,중간
한국특수레이져,< 10,0.5,6.67,< 10,0.0,0.0,2,중간
레이저절단가공,10,0.3,3.71,< 10,0.0,0.0,3,높음
한국특수레이져금속,< 10,1.8,22.23,< 10,0.0,0.0,1,중간
스텐앵글,370,15.4,4.36,800,44.9,6.01,15,높음
스테인레스커팅,< 10,0.0,0.0,< 10,0.8,16.67,3,높음
스텐레이저가공,20,3.0,15.79,20,0.0,0.0,3,낮음
칼라스텐,130,8.2,6.18,140,18.0,13.32,14,높음
코일절단기,< 10,0.0,0.0,10,0.8,6.25,2,중간
알루미늄프레스,40,0.8,2.16,20,0.8,3.78,4,낮음
금속프레스,20,1.1,4.77,10,0.0,0.0,3,높음
금속레이저가공,20,0.5,2.86,10,0.6,4.35,15,높음
레이저커팅가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
스텐레스절곡,20,1.2,5.38,30,0.7,1.95,12,중간
절단,1050,0.4,0.05,1730,1.0,0.07,15,높음
금속절곡,70,1.5,2.11,50,0.0,0.0,13,중간
로링,140,0.6,0.4,320,0.3,0.11,14,높음
냉연코일,70,1.0,1.7,50,0.0,0.0,1,중간
TSC합성보,20,0.7,3.58,< 10,0.0,0.0,3,높음
대형레이져,< 10,0.8,13.34,< 10,0.0,0.0,3,높음
스텐절단,70,0.5,0.76,200,0.5,0.27,15,높음
금속절단,70,0.0,0.0,120,1.3,1.12,15,높음
울산레이저절단,< 10,0.6,10.0,< 10,0.5,50.0,2,중간
김해레이저가공,10,1.5,12.5,< 10,0.7,8.0,3,높음
울산철판가공,< 10,0.9,22.23,< 10,0.8,25.0,2,중간
대구레이저절단,< 10,0.4,5.27,< 10,0.0,0.0,3,높음
대구절단절곡,< 10,1.4,20.0,10,0.0,0.0,2,중간
절곡업체,20,0.9,3.25,10,0.0,0.0,13,중간
평철절곡,20,1.7,8.34,20,0.9,5.89,3,높음
알루미늄레이저가공,50,1.2,2.68,40,0.4,0.85,12,중간
소형레이저절단기,10,0.5,2.5,10,0.0,0.0,13,중간
부산철판제작,< 10,1.0,16.67,< 10,1.3,25.0,2,중간
대구절곡,20,0.9,4.55,50,0.0,0.0,2,중간
절곡집,40,1.7,4.77,90,3.3,4.49,3,높음
SUS레이저가공,10,0.7,8.34,< 10,0.0,0.0,3,높음
남양주레이저,< 10,0.2,5.89,< 10,0.0,0.0,6,중간
철판레이저,50,1.0,2.43,50,0.7,1.41,12,중간
파이프밴딩기,840,24.5,3.05,2220,77.6,3.74,15,높음
파이프절단기,450,17.4,4.15,1280,46.3,3.88,15,높음
파이프벤딩기,210,5.5,2.7,310,11.7,3.88,15,높음
레이저센터,130,8.6,7.06,90,2.0,2.09,7,중간
부산파이프절단,10,0.0,0.0,< 10,0.0,0.0,3,높음
파이프커팅기,60,1.2,1.89,150,5.0,3.5,15,높음
파이프컷팅기,80,1.1,1.6,140,9.0,6.34,15,높음
경판가공,30,1.8,5.67,10,0.0,0.0,10,중간
SUS레이저,10,0.7,6.67,< 10,0.0,0.0,3,높음
파이프벤더,190,2.2,1.21,220,3.7,1.8,15,높음
부산철판절단,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
커팅,570,0.6,0.12,1120,0.0,0.0,15,높음
부산철판가공,< 10,0.3,5.56,20,0.5,4.17,3,높음
코일슬리팅,30,1.0,2.71,10,0.0,0.0,1,중간
박판가공,20,1.6,8.03,10,0.0,0.0,7,중간
수원레이저가공,10,0.4,3.85,< 10,0.0,0.0,8,중간
절단기,2190,11.7,0.58,5500,64.0,1.25,15,높음
금속가공제품제조업,70,0.6,0.87,80,0.7,0.81,10,중간
자동문제작,20,1.0,4.18,10,1.3,8.89,14,높음
레이저임가공,10,0.0,0.0,10,0.0,0.0,15,높음
철판절단기,150,2.8,1.92,470,14.7,3.34,15,높음
알루미늄밴딩,60,3.5,5.18,50,1.7,3.09,12,중간
알루미늄레이저,30,0.4,1.16,30,0.0,0.0,14,높음
인테리어철판,40,0.5,1.09,100,0.7,0.69,10,중간
부천레이저가공,10,0.0,0.0,< 10,0.0,0.0,3,높음
인천레이저가공,10,1.3,6.67,< 10,0.0,0.0,11,중간
남동공단레이저,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
철판벤딩,50,2.7,5.67,20,0.7,3.34,14,높음
창원레이저절단,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
철판레이저컷팅,< 10,0.7,8.34,10,0.0,0.0,3,높음
창원레이저가공,< 10,0.3,16.67,< 10,0.0,0.0,3,높음
절곡가공,40,0.3,0.85,20,0.0,0.0,14,높음
대구철판가공,< 10,1.4,20.0,10,0.0,0.0,3,높음
광주철판가공,< 10,0.3,11.12,< 10,0.0,0.0,3,높음
레이저컷팅업체,< 10,0.0,0.0,10,0.0,0.0,15,높음
레이저가공업체,50,0.7,2.04,10,0.3,2.5,15,높음
금속가공기계,20,0.1,0.64,10,0.0,0.0,14,높음
대구레이저가공,20,1.3,6.07,10,0.3,2.09,3,높음
SUS절곡,30,1.4,3.51,10,0.0,0.0,3,높음
부산레이저가공,30,2.1,6.22,10,0.0,0.0,11,중간
갈바절곡,130,1.8,1.37,110,0.0,0.0,13,중간
부산레이저절단,10,1.3,15.95,< 10,0.0,0.0,9,중간
철판밴딩,110,2.4,2.18,100,1.3,1.35,14,높음
알루미늄커팅,30,0.6,1.56,30,0.0,0.0,13,중간
시화절곡,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
금속각도절단기,110,1.2,1.12,400,12.0,3.16,14,높음
시화공단절곡,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
레이저커팅기,1430,21.1,1.57,2480,46.0,1.98,15,높음
파이프절단,180,2.1,1.18,210,2.8,1.37,15,높음
철판롤링,30,1.4,3.93,10,1.0,6.82,9,중간
알루미늄컷팅,20,0.1,0.33,50,0.0,0.0,15,높음
레이져컷팅기,< 10,0.0,0.0,< 10,0.3,3.13,15,높음
정밀판금,60,3.8,6.46,20,1.3,5.34,15,높음
정밀절곡,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
판금가공,110,2.4,2.31,70,3.0,4.77,15,높음
인천레이저,10,0.1,0.86,40,0.0,0.0,15,높음
알루미늄레이저절단,10,0.0,0.0,10,0.0,0.0,3,높음
스테인레스인테리어,10,0.0,0.0,60,0.3,0.53,3,높음
철판임가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
철재인테리어소품,< 10,0.0,0.0,50,4.3,9.43,15,높음
전원주택우체통,70,0.8,1.16,420,24.7,6.57,14,높음
인천레이저절단,< 10,1.1,18.75,< 10,0.0,0.0,3,높음
휀스제작,30,1.6,4.85,30,2.3,7.3,15,높음
레이저커터,130,0.9,0.7,170,6.3,3.77,15,높음
파이프절곡,60,0.9,1.46,90,1.0,1.15,14,높음
레이져절단기,80,3.7,4.92,160,9.7,6.13,15,높음
동판절단,10,0.4,3.61,10,0.0,0.0,11,중간
레이저용접,400,4.3,1.12,480,9.0,1.92,15,높음
파이프레이저절단,10,0.9,4.84,10,0.0,0.0,10,중간
절단가공,20,0.1,0.35,< 10,0.0,0.0,14,높음
NCT정밀판금,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
배관교체,50,0.7,1.47,160,3.1,1.95,15,높음
배관,2710,5.2,0.21,4410,24.0,0.59,15,높음
가스배관,360,2.6,0.76,780,8.7,1.21,15,높음
대전배관공사,20,0.4,1.92,50,2.0,4.45,15,높음
폐수배관,10,0.6,5.89,10,0.0,0.0,2,중간
에어배관,160,2.1,1.41,210,5.3,2.63,15,높음
플랜트배관,120,0.1,0.12,160,2.7,1.78,15,높음
난간설치,80,1.1,1.32,130,6.1,4.99,15,높음
안산배관,10,0.1,0.37,40,0.0,0.0,15,높음
스틸배관,210,0.8,0.4,360,1.8,0.52,13,중간
배수로공사,100,2.3,2.39,160,6.0,3.88,15,높음
배관설비업체,100,2.2,2.18,340,16.5,4.78,15,높음
배관설비,270,2.3,0.91,940,17.3,1.94,15,높음
부산절단절곡,< 10,0.7,13.34,< 10,1.0,50.0,3,높음
성해산업,10,1.4,10.35,20,0.9,4.55,2,중간
샤링절곡,10,1.0,8.34,30,1.1,3.71,3,높음
스텐판절곡,20,2.6,8.97,30,0.7,2.47,5,중간
금속글씨,10,0.5,4.35,10,0.0,0.0,2,중간
레이져컷팅,< 10,0.3,11.12,10,0.3,3.34,15,높음
김해레이저절단,< 10,0.0,0.0,10,0.0,0.0,2,중간
레이져용접,120,2.1,1.74,160,4.0,2.57,15,높음
각파이프절단,60,1.3,2.26,90,1.0,1.2,13,중간
인천철판가공,< 10,0.7,22.23,< 10,0.0,0.0,3,높음
평판가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
LASER,1760,1.4,0.09,3250,0.7,0.03,15,높음
밴딩업체,30,0.8,2.43,40,0.0,0.0,15,높음
스테인레스절곡,50,1.2,2.85,90,0.0,0.0,10,중간
철판절단절곡,30,1.8,4.74,30,0.0,0.0,14,높음
철판레이저커팅,10,0.7,4.09,10,0.0,0.0,3,높음
CO2용접,570,0.9,0.18,1000,16.0,1.71,15,높음
판금업체,60,2.9,4.48,10,0.3,2.09,15,높음
부산절곡,30,2.9,9.71,20,1.7,6.03,3,낮음
알미늄절곡,10,1.1,8.89,40,0.5,1.22,4,낮음
플라즈마절단,120,0.9,0.8,90,0.0,0.0,14,높음
파이프레이져,< 10,0.1,2.23,< 10,0.0,0.0,15,높음
판금집,10,0.5,3.23,10,0.6,5.56,2,중간
벤딩업체,20,0.9,4.63,10,0.0,0.0,11,중간
레이져커팅기,< 10,0.0,0.0,10,0.0,0.0,0,낮음
판금레이저,10,0.7,6.67,10,0.4,5.0,3,높음
스텐파이프가공,80,3.8,4.48,130,3.5,2.7,12,중간
금속글자,20,0.6,3.26,30,0.3,1.08,7,중간
판금기계,10,1.2,6.67,20,1.0,4.0,9,중간
판금종류,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
키오스크판금,< 10,0.4,7.15,< 10,0.5,25.0,2,중간
판금비용,30,0.0,0.0,160,0.0,0.0,13,중간
금속레터링,< 10,0.0,0.0,20,0.0,0.0,2,중간
스텐밴딩,40,1.3,3.04,80,0.0,0.0,3,높음
스텐레이저커팅,< 10,1.9,31.25,10,1.3,8.34,3,높음
기계프레임,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
기계커버,20,0.4,1.84,10,0.0,0.0,15,높음
스틸폼,60,1.2,1.93,130,0.3,0.2,14,높음
기계카바,< 10,0.9,18.67,< 10,0.0,0.0,15,높음
SUS밴딩,10,0.3,2.0,< 10,0.5,7.7,3,높음
파이프컷팅,30,0.3,0.76,50,0.7,1.56,15,높음
고주파밴딩,90,6.0,7.49,30,0.5,1.62,6,중간
절단업체,20,0.2,0.78,10,0.0,0.0,15,높음
안산절곡,10,1.3,7.7,20,0.0,0.0,2,중간
파이프레이져가공,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
로봇용접,60,0.5,0.8,180,1.0,0.59,14,높음
시흥시철강,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
수원철강,10,0.6,4.28,80,4.0,5.11,8,중간
베이스철판,40,0.7,1.76,40,0.0,0.0,13,중간
남양주철강,20,1.4,6.43,50,2.3,4.49,10,중간
일산철강,10,1.0,10.35,10,0.0,0.0,3,높음
경기도광주철강,10,0.4,3.13,10,0.0,0.0,2,중간
대구파이프레이저,< 10,0.3,8.34,< 10,0.0,0.0,3,높음
아연도금강판,580,8.6,1.62,480,18.0,3.94,14,높음
부천알곤용접,< 10,0.0,0.0,10,0.0,0.0,3,높음
벤딩,880,5.1,0.62,1330,16.3,1.31,15,높음
스테인레스절단,40,0.4,1.09,80,0.8,0.94,13,중간
부산레이저용접,< 10,0.0,0.0,10,0.0,0.0,2,중간
부산레이저절곡,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
대전철판가공,10,0.7,6.67,< 10,0.0,0.0,3,높음
레이저용접업체,< 10,1.0,14.29,< 10,0.0,0.0,3,높음
금형용접,10,0.3,1.86,20,0.0,0.0,3,높음
포천레이저,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
울산레이저가공,10,1.5,12.91,< 10,0.0,0.0,3,높음
철캔,50,1.8,3.67,70,3.0,4.48,12,중간
알루미늄벤딩,40,2.1,4.81,10,0.7,3.51,13,중간
레이져절곡,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
S45C철판,40,6.5,15.58,10,0.0,0.0,3,높음
무늬철판,430,17.2,4.2,380,20.3,5.73,15,높음
철판경사로,20,2.0,12.2,10,0.0,0.0,3,높음
알류미늄판,< 10,0.0,0.0,10,0.7,4.77,14,높음
체크발판,20,1.8,7.5,20,0.0,0.0,3,낮음
문래동철강,20,0.9,4.77,30,0.0,0.0,1,중간
철판덮개,30,0.3,0.97,40,0.5,1.2,3,낮음
절곡절단,10,0.7,4.88,20,1.2,6.39,3,높음
EGI판,50,1.0,2.21,10,0.7,6.67,9,중간
문래동절곡,< 10,1.0,100.0,10,0.0,0.0,1,중간
SUS체크플레이트,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
함석판,1540,26.3,1.82,4660,78.3,1.82,15,높음
문래동철판,10,0.0,0.0,40,0.0,0.0,1,중간
철재제작,10,0.4,2.38,50,1.0,1.86,15,높음
앵글벤딩,10,0.3,2.78,< 10,0.0,0.0,3,높음
H빔밴딩,20,2.3,11.12,10,0.0,0.0,3,높음
철판가공업체,10,1.2,13.52,10,0.8,6.67,12,중간
판금설계,100,0.5,0.49,70,0.0,0.0,15,높음
SUS절단,10,0.1,0.46,10,0.3,2.78,15,높음
FIBERLASER,90,0.3,0.33,40,1.7,4.17,15,높음
단조핸드레일,< 10,1.5,25.5,10,0.0,0.0,9,중간
철판주문제작,50,2.3,4.51,60,3.7,5.83,10,중간
파이프가공업체,10,0.1,1.36,10,0.0,0.0,15,높음
철판샤링,60,0.9,1.52,50,0.0,0.0,10,중간
LASERWELDING,30,0.9,3.0,< 10,0.0,0.0,10,중간
정밀레이저가공,< 10,2.8,55.56,< 10,0.0,0.0,2,중간
베벨가공,20,0.3,1.76,10,0.0,0.0,3,높음
디바이더,760,1.5,0.22,1590,7.3,0.49,15,높음
VMD제작,20,0.9,4.07,< 10,0.3,8.34,7,중간
PVC절곡,< 10,0.0,0.0,10,0.0,0.0,3,높음
스윙홀더,90,0.7,0.88,110,0.3,0.34,14,높음
철판제조,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
경사로제작,30,1.5,4.57,30,4.0,10.53,14,높음
파이프타공,30,0.9,2.83,40,0.0,0.0,5,중간
SUS체크판,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
맨홀제작,40,2.1,4.84,10,1.0,7.15,14,높음
판금제작,40,4.6,11.5,20,1.7,6.18,15,높음
화성레이저가공,10,0.0,0.0,< 10,0.0,0.0,3,높음
수원절곡,< 10,0.0,0.0,10,0.0,0.0,3,높음
안성레이저가공,10,0.4,2.64,< 10,0.0,0.0,3,높음
파주레이저가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
스테인레스레이저가공,10,1.4,14.29,< 10,0.0,0.0,3,높음
금형프레스,50,0.3,0.55,80,1.3,1.61,14,높음
금속가공업체,50,2.1,4.14,30,1.7,5.06,15,높음
스테인리스절곡,20,0.0,0.0,20,0.0,0.0,3,높음
스텐판절단,10,1.3,12.5,20,2.3,8.11,5,중간
철제발판,60,1.1,1.99,90,0.5,0.55,15,높음
스텐맨홀뚜껑,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
스텐절단절곡,10,1.0,5.56,30,0.7,2.2,3,높음
고주파벤딩,80,7.2,9.41,40,0.8,2.05,4,낮음
H-BEAM가공,< 10,0.3,6.67,< 10,0.0,0.0,3,높음
3차원가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3차원레이져,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
금속레이저,40,0.7,1.63,60,0.7,1.12,15,높음
스텐레스판,190,6.0,3.28,380,19.0,5.39,15,높음
스텐철판가공,< 10,0.3,4.77,< 10,0.4,5.56,3,높음
스틸프레임제작,< 10,1.1,22.73,< 10,0.0,0.0,4,낮음
파이프레이저컷팅,< 10,0.0,0.0,10,0.4,3.04,2,중간
스테인레스사각관,10,0.8,6.25,< 10,0.0,0.0,2,중간
평철제작,10,0.0,0.0,10,0.0,0.0,1,중간
사각맨홀,580,26.1,4.86,490,23.1,5.23,15,높음
스텐뚜껑,110,1.0,0.99,590,0.5,0.09,15,높음
차량진입판제작,10,1.1,7.05,30,4.0,11.43,14,높음
미끄럼방지철판,50,0.9,1.69,90,1.3,1.41,6,중간
레이져커팅,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
갈바철판,200,5.1,2.54,140,1.8,1.25,12,중간
CNC절단,30,0.7,2.18,30,0.0,0.0,15,높음
EGI철판,120,1.1,0.88,50,2.0,3.51,14,높음
스텐레스절단,10,0.1,0.43,40,0.0,0.0,15,높음
문턱경사로,110,0.7,0.66,160,0.8,0.47,15,높음
각파이프레이저,< 10,1.0,25.0,< 10,1.0,12.5,1,중간
일산렉산,< 10,0.4,5.34,10,0.3,1.97,9,중간
냉간벤딩,< 10,0.3,6.67,< 10,0.3,16.67,3,높음
동원밴딩,10,0.0,0.0,< 10,0.0,0.0,2,중간
동원벤딩,< 10,0.4,7.7,< 10,0.8,25.0,3,높음
NCT판금,30,0.8,2.55,20,0.0,0.0,12,중간
CNC절곡,20,0.0,0.0,20,0.0,0.0,3,높음
철박스제작,< 10,2.3,25.93,10,0.7,5.89,3,높음
전기함,250,3.9,1.63,490,9.3,2.06,15,높음
임가공업체,100,0.9,1.0,50,0.0,0.0,15,높음
화이버레이저,140,1.9,1.36,110,4.1,3.81,15,높음
레이저커팅업체,10,0.7,5.65,10,0.0,0.0,15,높음
밴딩가공,10,0.7,5.13,10,0.3,3.34,3,높음
철판절단판매,20,2.2,11.0,30,1.0,3.34,10,중간
타공판절곡,< 10,0.4,12.5,< 10,0.0,0.0,3,높음
트렌치,4130,86.6,2.25,7900,226.3,3.23,15,높음
함석판가공,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
경사로발판,60,1.3,2.0,100,4.7,4.58,15,높음
경사로진입판,50,0.8,1.62,70,0.3,0.53,15,높음
계단경사로,60,1.1,1.92,150,8.0,5.48,15,높음
계단절곡,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
계단철판,30,0.0,0.0,90,0.0,0.0,3,높음
구로철판가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
맨홀덮개,100,2.2,2.21,180,1.0,0.59,11,중간
맨홀뚜껑제작,10,0.5,3.53,10,0.4,1.97,11,중간
멘홀뚜껑,60,1.5,2.66,90,2.3,2.63,14,높음
무늬철판계단,10,1.0,7.32,10,0.0,0.0,3,높음
무늬판,20,1.4,6.53,30,0.0,0.0,9,중간
미끄럼방지계단,30,0.2,0.64,120,4.7,4.17,15,높음
브라켓제작,90,3.3,3.81,90,0.0,0.0,14,높음
사각맨홀뚜껑,190,7.9,4.27,360,18.3,5.54,14,높음
스텐덮개,20,0.3,1.52,100,0.7,0.66,3,높음
스텐발판,60,1.3,2.26,120,0.7,0.56,12,중간
알루미늄발판,230,4.6,2.04,410,11.0,2.88,15,높음
알루미늄철판,100,3.0,3.07,180,2.8,1.65,6,중간
알루미늄판절곡,10,2.5,36.37,20,1.0,8.34,2,중간
알미늄발판,30,1.7,4.4,110,2.0,1.82,10,중간
알미늄체크판,40,1.8,3.83,160,12.7,8.07,13,중간
입구발판,120,0.9,0.78,350,0.8,0.24,15,높음
차량진입발판,10,0.6,3.87,40,0.7,1.49,13,중간
철판로링,10,0.5,3.34,10,0.0,0.0,2,중간
철판발판,10,0.0,0.0,10,0.0,0.0,3,높음
철판타공판,10,1.2,8.98,20,0.3,1.41,6,중간
체크무늬철판,60,1.7,2.98,80,0.8,0.97,14,높음
체크무늬판,10,0.0,0.0,20,0.0,0.0,3,높음
체크플레이트,710,20.2,3.02,560,27.0,5.18,14,높음
타공판가공,< 10,0.0,0.0,10,0.0,0.0,1,중간
PAIL,1090,0.4,0.05,4820,0.7,0.02,10,중간
파이프레이저커팅,< 10,0.7,33.34,< 10,0.0,0.0,3,높음
인천절곡,10,0.4,2.28,< 10,0.0,0.0,3,높음
전기용접,280,0.9,0.35,640,9.3,1.54,15,높음
각파이프가공,20,3.9,16.92,10,0.0,0.0,6,중간
소형캔,10,0.7,11.12,< 10,0.0,0.0,3,높음
금속레이저커팅,20,0.7,2.9,20,1.0,4.17,14,높음
레이저판금,20,2.5,8.91,20,1.4,6.25,5,중간
H빔벤딩,< 10,1.0,20.0,< 10,0.3,16.67,3,높음
알루미늄판가공,60,2.0,3.18,50,0.3,0.65,15,높음
파이프홀가공,20,1.0,4.85,20,0.0,0.0,11,중간
프라즈마절단,60,1.8,3.19,50,2.3,4.41,15,높음
스테인레스스틸,720,2.2,0.33,1280,1.8,0.15,15,높음
CNC펀칭,10,1.6,12.5,10,0.0,0.0,2,중간
