연관 검색어,PC 월간 검색수,PC 월평균 클릭수,PC 월평균 클릭률,모바일 월간 검색수,모바일 월평균 클릭수,모바일 월평균 클릭율,월평균 노출 광고수,경쟁 정도
육순선물,< 10,0.0,0.0,40,0.0,0.0,3,높음
종강선물,20,0.2,0.69,90,0.3,0.35,12,중간
원룸선물,40,0.2,0.54,110,0.7,0.58,5,중간
식용유선물셋트,< 10,0.0,0.0,60,1.0,2.23,15,높음
애들선물,50,0.3,0.53,310,0.5,0.16,15,높음
식품선물,40,0.2,0.55,90,0.8,0.84,15,높음
중등입학선물,20,0.0,0.0,290,0.0,0.0,3,높음
선물용봉투,50,0.9,1.89,80,1.3,1.39,15,높음
인천가방,< 10,0.0,0.0,20,0.0,0.0,3,높음
치솔보관함,< 10,0.0,0.0,10,2.0,13.34,3,높음
파워캠프,10,0.0,0.0,70,0.0,0.0,2,중간
4GB,210,0.0,0.0,190,0.0,0.0,3,높음
거래처명절선물,10,0.0,0.0,10,0.0,0.0,15,높음
기아직원선물,20,0.0,0.0,90,0.0,0.0,3,높음
마트행사,70,1.1,1.39,400,3.3,0.86,15,높음
물통베너,< 10,0.1,6.67,< 10,0.0,0.0,15,높음
아파트광고,440,6.9,1.7,720,11.8,1.81,15,높음
영어학원개원,< 10,0.0,0.0,10,0.0,0.0,3,높음
온도계습도계,200,1.9,1.04,690,10.3,1.65,15,높음
운동회응원도구,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
이쁜탁상시계,10,0.0,0.0,40,0.0,0.0,3,높음
만년필사이트,50,1.1,2.84,100,14.0,15.91,15,높음
중고생선물,30,0.4,1.21,120,2.0,1.62,14,중간
배너업체,10,0.6,3.34,10,1.8,11.67,15,높음
수제비누선물,130,3.5,2.95,1220,41.5,3.62,15,높음
구강용품,100,3.2,3.29,120,1.5,1.41,15,높음
펜가게,20,0.2,0.8,60,0.0,0.0,13,중간
전기시계,50,0.3,0.56,370,11.0,3.32,15,높음
탈액자,< 10,0.2,4.0,20,0.8,3.41,15,높음
차량번호키홀더,10,0.3,1.97,30,0.0,0.0,3,높음
수저포크,120,0.1,0.12,740,0.5,0.08,15,높음
여학생선물,100,1.1,1.03,790,6.3,0.8,15,높음
소프트볼펜,< 10,0.0,0.0,30,0.3,0.84,3,높음
나이별선물,< 10,0.0,0.0,30,0.0,0.0,1,중간
화과자선물세트,40,0.3,0.69,90,0.3,0.33,15,높음
신용카드지갑,40,0.3,0.73,80,0.5,0.61,15,높음
실바늘,120,0.3,0.31,650,3.0,0.52,14,중간
모니터거치대제작,< 10,0.7,11.12,< 10,0.0,0.0,3,높음
거울판매,30,0.6,1.89,120,2.3,2.11,15,높음
물통배너제작,< 10,0.3,6.67,< 10,0.3,11.12,15,높음
사무실개업,30,0.0,0.0,90,0.8,0.86,15,높음
신선한선물,< 10,0.3,4.77,20,2.0,7.58,3,높음
실속있는선물,10,0.0,0.0,30,0.0,0.0,3,높음
여중생졸업선물,30,0.4,1.57,190,0.0,0.0,8,중간
가톨릭선물,10,0.2,2.39,40,0.3,0.78,14,높음
단체티맞춤,< 10,0.2,2.86,< 10,0.3,3.71,15,높음
생활용품도매점,< 10,0.0,0.0,10,0.0,0.0,3,높음
칫솔자외선살균기,10,0.0,0.0,60,0.3,0.53,15,높음
이색선물,360,2.2,0.65,1710,22.0,1.3,15,높음
어린이졸업선물,20,0.0,0.0,90,2.5,3.25,15,높음
6000원선물,20,0.7,2.98,90,0.3,0.35,14,높음
디자인선물상자,< 10,0.3,5.56,10,0.4,2.5,3,높음
미용거울,50,0.9,2.03,220,15.0,7.22,15,높음
가장좋은선물,< 10,0.0,0.0,70,0.3,0.51,3,높음
등산용품도매,< 10,0.3,2.47,10,0.0,0.0,15,높음
작은서류가방,< 10,0.0,0.0,50,1.0,2.05,3,높음
당구장개업,20,0.8,4.26,90,5.8,6.32,15,높음
등산용품판매,10,0.4,3.51,10,0.3,2.78,5,중간
사각시계,170,0.5,0.33,1120,1.5,0.15,15,높음
심플한벽시계,< 10,0.2,2.5,120,0.7,0.6,15,높음
남자중학교입학선물,20,0.0,0.0,180,1.0,0.7,3,높음
유치원추석선물,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
여행용칫솔치약,< 10,0.1,1.12,30,0.0,0.0,15,높음
등산용돗자리,20,0.2,0.91,60,0.0,0.0,15,높음
주방선물,20,0.2,1.08,70,1.0,1.52,13,중간
네일케어용품,10,0.1,0.84,40,3.3,6.78,15,높음
꽃집광고,< 10,0.5,4.67,20,0.7,4.45,15,높음
과도세트,10,0.0,0.0,40,0.0,0.0,3,높음
대전광고회사,< 10,0.0,0.0,20,1.7,7.25,15,높음
메리츠화재사은품,< 10,0.0,0.0,20,0.0,0.0,15,높음
골프용시계,< 10,0.0,0.0,20,0.3,1.45,11,중간
대학원입학선물,70,0.3,0.45,350,0.3,0.11,15,높음
수입펜,10,0.7,4.35,20,1.3,5.13,15,높음
단체티로고,< 10,0.2,2.5,10,0.7,6.07,15,높음
맥가이버칼추천,< 10,0.0,0.0,20,0.3,1.29,3,높음
다기능후레쉬,10,0.0,0.0,10,0.0,0.0,3,높음
외국인VIP선물,< 10,0.3,5.56,< 10,0.0,0.0,14,높음
여대생입학선물,30,0.2,0.88,140,0.0,0.0,15,높음
교회성탄선물,40,0.9,1.81,270,13.3,4.42,15,높음
