연관 검색어,PC 월간 검색수,PC 월평균 클릭수,PC 월평균 클릭률,모바일 월간 검색수,모바일 월평균 클릭수,모바일 월평균 클릭율,월평균 노출 광고수,경쟁 정도
3D시스템즈,580,3.5,0.63,1730,0.0,0.0,7,중간
3D콘텐츠제작,< 10,0.7,11.87,< 10,0.0,0.0,10,중간
3D디자인,620,1.9,0.32,620,6.7,1.14,15,높음
3D영상,330,3.9,1.24,430,9.3,2.28,15,높음
건축모형제작,230,10.7,4.55,380,18.1,4.85,15,높음
컴퓨터인강,260,8.0,3.15,450,9.8,2.28,15,높음
신도리코3D,100,0.8,0.8,130,0.8,0.61,14,높음
건축CG회사,20,1.9,8.89,< 10,0.0,0.0,15,높음
3D마야,310,0.4,0.14,190,1.0,0.55,15,높음
제품3D,20,0.5,2.67,20,0.0,0.0,15,높음
FDM프린터,80,0.8,0.99,40,0.3,0.75,15,높음
3D프린팅업체,200,8.2,4.17,150,24.7,15.92,15,높음
애니메이션제작,540,17.5,3.36,580,24.5,4.44,15,높음
타이포그래피,9890,3.2,0.04,17000,3.0,0.02,15,높음
실내건축기능사인강,20,0.9,4.46,20,1.3,5.13,12,중간
3D프린터기업,50,0.3,0.53,90,0.3,0.38,15,높음
3D프린터재료,410,1.1,0.29,330,4.0,1.25,15,높음
3D디자인학원,10,0.3,3.04,30,0.7,1.97,15,높음
메탈3D프린터,50,1.9,3.22,50,4.0,7.85,15,높음
CG작업,40,0.1,0.35,70,0.3,0.48,15,높음
3D작업,150,0.9,0.6,140,4.0,2.95,15,높음
아이소,780,4.9,0.65,1410,9.7,0.72,15,높음
영상제작업체,790,31.5,4.01,440,19.4,4.59,15,높음
3D프린터업체,230,6.2,2.69,230,19.7,9.0,15,높음
포토샵강의,830,5.5,0.68,670,30.5,4.78,15,높음
C4D인강,10,1.1,7.52,10,0.7,7.41,12,중간
자격증인강,220,5.7,2.65,330,22.6,6.97,15,높음
사출금형,1540,18.3,1.23,1270,12.8,1.06,15,높음
3DCAD학원,< 10,0.2,10.0,< 10,0.0,0.0,15,높음
SLS,1230,0.7,0.07,3060,0.0,0.0,15,높음
RAISE3D,60,3.4,5.43,20,3.7,16.67,7,중간
3D프린터신도리코,30,0.8,2.72,20,0.0,0.0,14,높음
CG,2240,2.7,0.13,5530,6.5,0.13,15,높음
SLS3D프린터,60,1.4,2.32,30,0.3,1.05,14,높음
코딩인강,760,12.3,1.68,940,49.4,5.59,15,높음
스케치업인강,100,4.5,4.66,120,8.9,7.77,15,높음
360VR,160,2.1,1.34,170,3.7,2.33,15,높음
신도리코DP200,60,0.3,0.55,30,0.0,0.0,13,중간
건축동영상,< 10,0.3,4.45,< 10,0.3,4.77,15,높음
인테리어디자인설계,10,0.3,1.67,10,0.0,0.0,15,높음
프린트기,3480,8.0,0.24,11600,60.8,0.56,15,높음
3D프린터기,190,2.5,1.33,420,14.8,3.68,15,높음
홍보영상제작,1120,38.3,3.49,870,29.8,3.49,15,높음
영상프리랜서,70,1.3,1.65,90,1.0,1.22,15,높음
3D프린터렌트,10,0.2,2.3,< 10,0.3,3.71,9,중간
3D프린터회사,140,1.9,1.41,220,5.3,2.51,15,높음
3D프린터구매,30,0.3,1.12,30,0.7,2.03,15,높음
3D영상제작업체,20,0.7,3.19,< 10,0.0,0.0,15,높음
3D프린터소재,120,1.1,0.89,90,0.3,0.38,15,높음
3D학원,170,2.7,1.64,240,9.2,3.9,15,높음
3D프린터대행,150,4.3,3.03,130,11.0,8.4,15,높음
3D프린터출력대행,250,6.7,2.7,180,17.7,10.28,15,높음
인테리어인강,20,0.8,3.33,20,3.2,14.09,14,높음
3D프린터출력,460,15.4,3.41,470,31.2,7.1,15,높음
폴리웍스,50,1.6,2.78,70,0.0,0.0,2,중간
MOCKUP,3570,1.9,0.06,2650,0.3,0.02,15,높음
건축학원,190,1.7,0.93,530,14.7,2.88,15,높음
투시도,2050,11.6,0.58,1670,18.3,1.15,15,높음
3D출력,160,4.8,3.0,130,16.8,12.64,15,높음
금속3D프린팅,120,4.9,4.04,80,6.3,7.54,15,높음
건축디자인,880,2.1,0.25,1480,25.9,1.83,15,높음
3D프린터부품,320,2.5,0.83,190,6.0,3.16,15,높음
MAGICS,40,1.0,2.15,30,0.3,0.99,10,중간
3D프린터제작,320,7.1,2.23,400,43.2,11.2,15,높음
3D스캐너대여,30,0.8,2.61,20,0.3,1.82,8,중간
신도리코3DWOX,50,1.2,2.24,< 10,0.0,0.0,8,중간
분양홍보영상,10,1.1,7.12,< 10,0.0,0.0,15,높음
3D프린터가공,30,0.9,2.63,20,2.7,10.67,15,높음
가정용프린트기,2010,15.4,0.8,11500,201.4,1.84,15,높음
3D시뮬레이션,110,0.9,0.77,70,1.3,1.91,15,높음
애프터이펙트강좌,60,0.9,1.43,20,1.7,6.18,15,높음
DP101,20,0.2,0.99,40,0.3,0.55,14,높음
사출,4360,9.8,0.24,7380,49.3,0.71,15,높음
조감도CG,< 10,0.3,3.81,< 10,1.0,12.5,15,높음
제품홍보동영상제작,< 10,0.1,2.23,< 10,1.0,20.0,15,높음
FDM3D프린터,100,0.7,0.72,30,0.0,0.0,15,높음
3D회사,30,0.1,0.36,60,0.0,0.0,15,높음
산업용프린터,60,0.8,1.38,40,3.8,8.5,15,높음
영상편집인강,90,4.2,4.67,130,18.3,14.17,15,높음
건축3D,70,0.7,0.93,60,1.0,1.52,15,높음
3D프린터노즐,140,0.7,0.5,110,0.3,0.32,15,높음
프린터기,6680,11.7,0.19,18500,102.0,0.58,15,높음
시뮬레이션제작,10,0.5,3.89,10,0.0,0.0,15,높음
3DWOX2X,50,0.4,0.72,10,0.3,1.97,12,중간
3D모델링업체,30,0.7,2.37,20,3.3,13.89,15,높음
웹디자인인강,70,5.1,7.24,130,8.8,6.95,15,높음
인테리어3D,700,1.1,0.17,810,7.0,0.93,15,높음
CG외주,< 10,0.7,7.41,< 10,0.0,0.0,15,높음
광역조감도,50,0.5,0.94,10,0.0,0.0,15,높음
3D외주,60,1.3,2.12,40,1.3,3.51,15,높음
프리미어프로배우기,60,0.1,0.24,60,3.3,5.3,15,높음
가정용3D프린터,80,0.9,1.05,200,7.3,3.95,15,높음
VR,20500,26.7,0.14,42700,180.3,0.46,15,높음
온라인강좌,260,2.5,0.96,220,6.0,2.92,15,높음
EVOLVE,4580,1.8,0.05,14400,10.3,0.08,8,중간
3D홍보영상,50,0.7,1.44,< 10,0.0,0.0,15,높음
빌라조감도,20,0.1,0.54,10,0.0,0.0,15,높음
3D게임,430,1.0,0.25,640,2.7,0.45,15,높음
3D펜필라멘트,490,3.2,0.68,1880,36.8,2.12,15,높음
에프터이펙트인강,30,1.5,4.26,40,3.0,7.7,15,높음
모형제작,510,12.4,2.44,430,13.8,3.37,15,높음
3D스캐닝,190,3.6,1.86,80,0.3,0.41,15,높음
POLYWORKS,50,0.3,0.57,10,0.7,5.72,3,낮음
신도리코3D스캐너,10,1.2,6.9,10,0.0,0.0,3,낮음
3D프린터견적,30,2.1,5.62,20,3.7,15.28,15,높음
3D프린터판매,20,0.7,3.06,20,0.0,0.0,15,높음
3D프린터모델링,330,0.5,0.17,210,2.3,1.19,15,높음
3D필라멘트,350,3.5,1.02,430,8.3,2.13,15,높음
3D프린터비용,30,0.6,2.0,20,0.0,0.0,15,높음
신도리코DP202,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
시제품,3080,2.9,0.1,2560,0.7,0.03,15,높음
투시도업체,< 10,0.3,3.81,10,0.0,0.0,15,높음
디자인인강,40,1.3,3.34,40,2.8,6.34,15,높음
실내건축기사강의,< 10,0.0,0.0,< 10,0.0,0.0,14,높음
3D강좌,10,0.2,2.15,< 10,0.3,5.56,14,높음
3D프린팅비용,40,1.2,3.43,30,4.0,11.77,15,높음
신도리코복합기,1840,13.3,0.74,1230,49.7,4.25,15,높음
프로토타입제작,70,0.1,0.1,40,0.3,0.84,15,높음
3D스캔,320,8.3,2.61,200,7.3,3.78,15,높음
부산3D스캔,< 10,0.6,19.24,< 10,0.0,0.0,9,중간
그래픽업체,< 10,0.3,6.67,< 10,0.0,0.0,15,높음
3D이미지제작,< 10,0.2,5.0,< 10,0.0,0.0,15,높음
3D입체,60,0.1,0.11,100,0.0,0.0,15,높음
3D건축디자인,< 10,0.0,0.0,10,0.0,0.0,3,높음
3D취업,10,0.1,0.53,20,0.0,0.0,15,높음
품질관리,3440,2.3,0.07,3600,13.3,0.39,15,높음
고스캔,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D검사,10,0.5,4.67,< 10,0.0,0.0,15,높음
3D측정,50,1.0,1.97,40,1.7,3.71,15,높음
대구3D스캔,< 10,1.3,19.05,< 10,0.0,0.0,3,높음
영상포폴,10,0.0,0.0,10,0.0,0.0,3,높음
영상디자인포트폴리오,20,0.4,1.62,10,0.0,0.0,5,중간
3D스캐닝역설계,< 10,0.1,0.94,< 10,0.0,0.0,13,중간
CREAFORM,20,1.2,4.88,20,0.7,3.34,7,중간
3D스캔역설계,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3차원스캐너,60,1.4,2.23,40,0.9,1.88,15,높음
3D캐릭터제작,20,0.3,1.29,20,1.3,6.67,15,높음
산업용3D스캐너,10,0.6,3.53,< 10,1.8,26.09,15,높음
3D스캔용역,< 10,0.2,5.67,< 10,0.0,0.0,13,중간
3D프린터잉크,30,0.7,2.23,20,0.3,1.39,3,높음
광주CGI,50,0.0,0.0,100,0.0,0.0,2,중간
3D패션,30,0.5,1.62,30,0.5,1.62,2,중간
3D스캐너렌탈,10,2.3,17.78,< 10,0.3,4.17,3,낮음
울산3D프린트,10,0.0,0.0,20,0.3,1.29,3,높음
3D캐릭터모델링,80,0.3,0.34,80,0.0,0.0,15,높음
콘크리트3D프린터,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D그래픽디자이너,120,0.7,0.54,190,0.0,0.0,15,높음
브이레이,1080,1.1,0.11,1190,0.8,0.07,15,높음
울산3D스캔,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
CAD도면설계,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
CAD2급기출문제,10,0.0,0.0,< 10,0.0,0.0,1,중간
CAD자격시험,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
CAD사용방법,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
부산3D영상제작,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
게임회사취직,50,0.1,0.26,50,0.0,0.0,14,높음
SUBSTANCEPAINTER,480,0.7,0.16,130,0.0,0.0,11,중간
게임이벤트,150,0.1,0.06,140,0.3,0.26,13,중간
유튜브방송하기,100,0.1,0.15,60,0.0,0.0,15,높음
전자CAD기능사,40,0.0,0.0,40,0.0,0.0,3,높음
유튜브로돈벌기,170,0.4,0.24,590,0.3,0.07,15,높음
제품홍보동영상,10,0.7,7.34,< 10,0.0,0.0,15,높음
멀티미디어콘텐츠제작전문가,3370,3.2,0.1,4420,1.0,0.03,15,높음
건축조감도,110,1.3,1.25,60,0.3,0.57,15,높음
컴포지팅,80,0.0,0.0,20,0.0,0.0,3,높음
3차원측정,230,2.7,1.17,150,5.6,3.67,15,높음
3DMAX,5800,7.2,0.13,3300,28.3,0.9,15,높음
교육애니메이션제작,< 10,0.1,13.34,< 10,0.0,0.0,15,높음
영상마케팅,80,0.5,0.64,50,0.0,0.0,15,높음
시포디,480,0.2,0.05,590,0.0,0.0,15,높음
제품3D영상,10,0.1,0.71,< 10,0.0,0.0,14,높음
AR기술,330,0.7,0.24,160,1.0,0.63,15,높음
3D모션그래픽,100,0.5,0.47,130,2.7,2.0,15,높음
3D모델링영상,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D그래픽제작,10,0.8,4.71,< 10,1.0,20.0,15,높음
3D광고,40,0.6,1.31,40,0.7,2.09,15,높음
360영상,20,0.2,0.96,10,0.0,0.0,15,높음
360도영상제작,< 10,0.3,4.45,< 10,0.0,0.0,15,높음
360도영상,70,0.5,0.67,50,0.0,0.0,15,높음
360도동영상,30,0.0,0.0,20,0.0,0.0,15,높음
3D프로젝션맵핑,< 10,0.2,4.06,10,0.0,0.0,15,높음
3D타이틀,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D콘텐츠,20,0.2,0.84,10,0.0,0.0,15,높음
3D컨텐츠,10,0.1,1.49,10,0.0,0.0,15,높음
VR영상제작업체,< 10,0.1,1.12,< 10,0.3,33.34,15,높음
VR외주,< 10,0.1,3.64,< 10,0.0,0.0,14,높음
3D시뮬레이터,20,0.0,0.0,10,0.0,0.0,3,높음
AR컨텐츠,30,0.8,2.29,20,0.0,0.0,15,높음
3D제품홍보영상,30,0.7,1.91,< 10,0.0,0.0,15,높음
3DSCAN,60,0.5,0.75,20,1.0,4.35,15,높음
3D프린터사업,40,0.3,0.63,80,0.7,0.85,15,높음
디자인학부,100,0.0,0.0,380,0.0,0.0,15,높음
메이크샵디자인,20,1.1,4.2,< 10,0.3,8.34,15,높음
모션그래픽회사,110,1.9,1.7,60,1.0,1.59,15,높음
취미자격증,100,0.6,0.6,340,8.7,2.67,15,높음
40대유망자격증,20,0.0,0.0,90,0.3,0.38,15,높음
CAD설계,60,0.1,0.11,40,0.0,0.0,15,높음
건축CG,150,2.9,1.9,120,2.3,2.0,15,높음
미디어영상학과,470,0.7,0.15,1460,10.7,0.77,15,높음
무료CAD,250,3.2,1.32,40,0.3,0.78,15,높음
무대기계자격증,10,0.0,0.0,40,0.0,0.0,2,중간
3D입체영상,40,0.7,1.39,50,0.0,0.0,15,높음
3D프린터제조업체,< 10,0.1,1.34,10,0.0,0.0,15,높음
인테리어도면대행,< 10,0.1,4.45,10,0.0,0.0,15,높음
3D모델링견적,10,0.1,0.42,< 10,0.0,0.0,15,높음
3D도면작업,< 10,0.1,0.81,10,0.7,4.77,14,높음
3D아이소,10,0.3,2.28,10,0.0,0.0,15,높음
건축포트폴리오,350,1.1,0.32,260,2.3,0.96,15,높음
단독주택조감도,10,0.1,1.16,20,0.0,0.0,14,높음
공장투시도,10,0.1,1.04,< 10,0.0,0.0,15,높음
골프장조감도,10,0.2,1.57,< 10,0.0,0.0,15,높음
웨딩홀투시도,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
산업단지조감도,< 10,0.3,4.88,< 10,0.0,0.0,14,높음
부산투시도,< 10,1.1,35.56,< 10,0.0,0.0,15,높음
호텔조감도,10,0.0,0.0,< 10,0.0,0.0,15,높음
펜션조감도,< 10,0.0,0.0,< 10,0.3,5.56,15,높음
투시도회사,10,0.4,4.0,< 10,0.0,0.0,15,높음
투시도전문업체,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
투시도작업,10,0.2,2.0,< 10,0.0,0.0,15,높음
조감도작업,20,0.0,0.0,< 10,0.0,0.0,15,높음
인테리어모델링,90,0.8,0.82,60,0.0,0.0,15,높음
서브스탠스페인터,90,0.4,0.4,50,0.3,0.47,8,중간
3D제품영상,10,0.3,2.11,< 10,0.0,0.0,15,높음
REVERSEENGINEERING,290,0.2,0.06,130,0.0,0.0,13,중간
3D홍보영상제작,10,0.1,1.03,< 10,0.0,0.0,15,높음
3D프린터금속,50,1.1,2.04,50,1.3,2.84,14,높음
VR교육과정,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
프로그래밍취업,30,0.1,0.18,60,0.0,0.0,15,높음
3D스캐너가격,20,0.7,3.34,10,0.0,0.0,15,높음
렌더링영상,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
3D견적,< 10,0.1,1.12,< 10,0.0,0.0,15,높음
3D의료기기,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
광대역스캐너,30,0.1,0.2,30,0.3,0.99,15,높음
PROX950,< 10,0.0,0.0,< 10,1.0,50.0,1,낮음
PROX800,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
레이저스캔,10,0.1,0.36,20,0.3,1.86,15,높음
레이저3D스캐너,< 10,0.3,8.34,< 10,0.0,0.0,3,높음
국내3D프린터업체,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D프린터기술,100,0.2,0.16,110,0.0,0.0,13,중간
3D프린터자동차,80,0.0,0.0,60,0.3,0.53,3,높음
3D프린터정밀도,20,0.0,0.0,10,0.0,0.0,3,높음
위상최적화,110,0.0,0.0,40,0.0,0.0,3,높음
머터리얼라이즈,30,0.0,0.0,60,0.0,0.0,2,중간
큐비아,170,0.8,0.46,250,0.0,0.0,8,중간
CAD시스템,20,0.1,0.34,10,0.0,0.0,15,높음
3D영상업체,10,0.3,2.43,< 10,0.3,8.34,15,높음
3D프린팅사업,10,0.0,0.0,20,0.0,0.0,15,높음
3D프린터활용사례,70,0.0,0.0,50,0.0,0.0,3,높음
포토샵CS4,930,1.5,0.18,460,1.3,0.32,15,높음
게임애니메이터,50,0.1,0.17,60,1.7,2.69,13,중간
미래유망자격증,1120,6.7,0.61,4900,72.1,1.56,15,높음
3D디자인회사,< 10,0.2,3.34,< 10,0.0,0.0,15,높음
3D캐릭터디자인,30,0.0,0.0,20,0.3,1.2,15,높음
영상콘텐츠제작,50,1.1,2.14,60,0.7,1.03,15,높음
영상홍보물제작,< 10,0.3,8.34,< 10,0.7,22.23,15,높음
3D금속프린터,20,1.0,4.09,20,0.0,0.0,14,높음
상세페이지학원,< 10,0.0,0.0,10,0.3,2.09,3,높음
모션그래픽제작,100,4.6,4.34,40,2.5,5.48,15,높음
CG그래픽,20,0.0,0.0,40,0.0,0.0,15,높음
PA12,70,0.5,0.71,30,0.3,0.91,14,높음
건축스케치업,40,0.0,0.0,30,0.0,0.0,15,높음
가구디자인학과,140,0.9,0.67,600,6.7,1.18,11,중간
제품모델링,40,0.9,1.91,30,0.0,0.0,15,높음
쓰리디시스템즈,150,0.3,0.19,520,0.0,0.0,8,중간
건축산업기사강의,20,0.5,2.44,20,0.0,0.0,14,높음
3D프린터가공업체,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
광고콘텐츠,50,0.0,0.0,40,0.0,0.0,3,높음
조감도회사,< 10,0.1,4.45,< 10,0.0,0.0,15,높음
3D로고제작,10,0.1,0.83,< 10,0.3,3.71,12,중간
3D시뮬레이션제작,< 10,0.4,4.0,< 10,0.0,0.0,14,높음
UNREALENGINE,360,0.4,0.11,180,0.6,0.37,3,높음
쯔꾸르,920,0.0,0.0,940,0.7,0.08,3,높음
MARVELOUSDESIGNER,80,0.3,0.45,20,0.0,0.0,3,높음
디지타이저,1130,1.1,0.1,1210,0.5,0.05,15,높음
VISUALBASIC,540,0.3,0.07,200,0.0,0.0,15,높음
3D스캔대행,10,1.6,12.2,< 10,0.0,0.0,3,낮음
MS엑세스97,10,0.0,0.0,10,0.0,0.0,1,중간
3D캐릭터,260,1.8,0.69,310,1.0,0.34,15,높음
매트페인팅,440,0.5,0.13,560,3.0,0.55,14,높음
SLMSOLUTIONS,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
인테리어디자이너학원,20,0.2,0.99,40,3.9,8.75,15,높음
C++게임프로그래밍,90,0.4,0.48,80,0.3,0.4,9,중간
미믹스,80,0.7,0.85,200,0.3,0.19,3,높음
전시영상,30,0.3,0.75,10,0.0,0.0,15,높음
부산3D,20,0.5,1.95,30,0.0,0.0,15,높음
3D프린터무료교육,10,0.0,0.0,10,0.0,0.0,15,높음
3D프린터사용법,110,0.0,0.0,130,0.0,0.0,3,높음
MAYA자격증,< 10,0.1,1.2,< 10,0.0,0.0,14,높음
리얼플로우,20,0.0,0.0,10,0.0,0.0,8,중간
마아,20,0.0,0.0,370,0.0,0.0,3,높음
CG디자인,20,0.1,0.3,40,0.3,0.6,15,높음
MAYAANIMATION,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
애니메이션마야,20,0.0,0.0,40,0.0,0.0,3,높음
인체모델링,10,0.0,0.0,20,0.0,0.0,14,높음
자동차모델링,30,0.1,0.25,50,0.7,1.24,13,중간
특수효과전문가,40,0.0,0.0,90,0.0,0.0,3,낮음
3D대행,< 10,0.1,1.67,< 10,0.3,11.12,15,높음
법인세실무교육,30,0.7,2.45,< 10,0.0,0.0,15,높음
2D캐드,130,0.0,0.0,150,0.0,0.0,15,높음
3D프로그램종류,50,0.0,0.0,40,0.0,0.0,3,높음
캡스톤대행,10,1.0,6.25,10,0.3,3.04,3,높음
3D바이오프린팅,400,0.0,0.0,550,0.0,0.0,3,높음
국비지원3D프린터교육,30,0.8,2.73,70,6.0,8.58,15,높음
디지털아트,920,1.0,0.12,1460,9.7,0.69,15,높음
건축설계자격증,80,0.2,0.26,150,0.0,0.0,14,높음
3D출력업체,10,0.3,2.43,< 10,0.0,0.0,15,높음
3D프린터의료,110,0.0,0.0,70,0.0,0.0,3,높음
3D모델링학원,90,1.3,1.54,200,13.6,7.14,15,높음
역설계,710,7.3,1.05,400,4.0,1.02,15,높음
부산일반기계기사실기학원,10,0.0,0.0,20,1.0,4.35,3,높음
3D프린터출력서비스,20,0.3,1.22,< 10,0.0,0.0,15,높음
3D스캔업체,10,0.9,7.18,10,0.5,5.0,15,높음
AUTOCAD3D,210,0.0,0.0,30,0.0,0.0,15,높음
3DSCANNER,130,1.4,1.06,70,2.7,3.93,15,높음
부품복제,< 10,0.0,0.0,10,0.0,0.0,0,낮음
3D설계도면,10,0.0,0.0,20,0.0,0.0,3,높음
레고3D프린터,< 10,0.7,10.0,10,0.6,4.35,3,높음
MJP3600,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
SLM프린터,< 10,0.2,2.71,< 10,0.0,0.0,6,중간
HP3D프린터,70,4.2,5.63,30,1.1,3.23,8,중간
아파트조감도,290,3.1,1.08,330,11.6,3.6,15,높음
초등학교코딩,460,1.7,0.37,1140,6.7,0.61,15,높음
대구3D프린터교육,< 10,0.3,16.67,< 10,0.0,0.0,3,높음
울산아두이노,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
3D프로그램학원,10,0.4,2.11,10,0.0,0.0,11,중간
3D모델러,450,1.1,0.25,550,5.0,0.94,15,높음
2D일러스트학원,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
C4D강좌,10,0.1,0.49,10,0.0,0.0,15,높음
라이노배우기,10,0.1,0.75,30,0.0,0.0,15,높음
건축캐드배우기,< 10,0.0,0.0,< 10,0.0,0.0,14,높음
3D프린터전시회,30,0.5,1.4,30,0.0,0.0,9,중간
영상특수효과,30,0.1,0.23,30,0.0,0.0,15,높음
3D프린터조립,30,0.1,0.24,30,0.0,0.0,14,높음
DICOM,530,0.9,0.18,400,0.0,0.0,8,중간
ADOBE자격증,60,0.0,0.0,30,0.0,0.0,14,높음
CG프로그램,60,0.2,0.38,70,0.3,0.5,13,중간
3D프린터디자인,70,0.3,0.47,60,0.0,0.0,3,높음
3D영상제작비용,< 10,0.2,2.23,< 10,0.0,0.0,15,높음
ARTWORK,1570,0.6,0.04,2750,0.3,0.02,15,높음
AT자격시험,30100,5.0,0.02,21900,2.3,0.02,15,높음
V-RAY,660,1.7,0.27,170,0.8,0.45,15,높음
3D아티스트,30,0.0,0.0,60,0.0,0.0,3,높음
CAD취업,30,0.1,0.5,60,0.0,0.0,15,높음
건대캐드학원,< 10,0.1,13.34,< 10,0.0,0.0,15,높음
능력개발,170,0.0,0.0,140,0.0,0.0,3,높음
건축그래픽,10,0.1,0.84,10,0.0,0.0,15,높음
직장인컴퓨터교육,< 10,0.0,0.0,10,0.3,3.34,0,낮음
국가지원포토샵,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
마야3D,120,0.2,0.17,100,0.0,0.0,14,높음
