연관 검색어,PC 월간 검색수,PC 월평균 클릭수,PC 월평균 클릭률,모바일 월간 검색수,모바일 월평균 클릭수,모바일 월평균 클릭율,월평균 노출 광고수,경쟁 정도
금형사출,270,3.0,1.2,270,3.0,1.14,15,높음
안산레이저,20,0.8,2.65,40,0.0,0.0,8,중간
의료기기가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
플라스틱통제작,20,1.6,9.45,40,4.0,10.82,14,중간
대문접지,90,0.4,0.49,20,0.0,0.0,14,중간
코팅하는곳,40,0.1,0.31,210,1.5,0.78,14,높음
시제품제작지원사업,90,0.4,0.5,70,1.0,1.54,15,높음
시제품제작업체,1930,2.3,0.15,70,2.5,4.17,15,높음
실크프린트,70,2.5,3.36,100,3.5,3.5,15,높음
PVC인쇄,140,5.5,4.27,90,6.0,6.46,15,높음
톰슨기계,50,1.6,3.26,120,2.5,2.32,8,중간
플라스틱제작,300,11.4,4.34,500,32.2,7.22,15,높음
플라스틱사출업체,50,1.9,4.15,30,1.3,3.61,15,높음
사출업체,120,5.2,4.42,120,3.0,2.55,15,높음
제작업체,80,0.2,0.28,40,0.5,1.32,15,높음
렌즈금형,< 10,0.0,0.0,10,0.0,0.0,3,높음
라미네이팅,1040,1.1,0.12,1670,0.3,0.03,15,높음
그라비아인쇄기,90,1.3,2.78,100,0.3,0.45,3,높음
사출금형,1530,15.9,1.11,1380,17.5,1.35,15,높음
조명제작,210,7.4,4.02,420,26.0,6.71,15,높음
설계용역,280,1.6,0.7,100,0.0,0.0,15,높음
인천레이저커팅,10,0.7,3.71,10,0.0,0.0,3,높음
인천레이저,< 10,0.1,1.7,20,0.0,0.0,15,높음
원주레이저가공,< 10,0.5,8.34,< 10,0.5,50.0,2,중간
안산아크릴가공,< 10,0.4,4.66,< 10,0.0,0.0,5,중간
안산레이저가공,< 10,0.0,0.0,< 10,0.0,0.0,6,중간
아크릴레이져,< 10,0.1,3.34,< 10,0.0,0.0,15,높음
슬롯가공,10,0.0,0.0,< 10,0.0,0.0,2,중간
플라스틱볼트,300,9.4,3.45,390,14.8,3.93,15,높음
실크스크린업체,10,0.4,3.27,< 10,0.0,0.0,8,중간
제조,2740,0.3,0.02,3810,0.7,0.02,15,높음
목업디자인,170,0.7,0.42,60,0.3,0.61,15,높음
목업폰,380,6.8,2.03,1720,52.6,3.27,10,중간
3D모델링업체,20,0.5,2.67,10,1.0,9.1,15,높음
과제대행업체,40,0.0,0.0,20,0.0,0.0,3,높음
PP용기제작,10,2.5,31.82,10,1.3,11.54,3,높음
시제품목업,10,0.1,1.05,< 10,0.0,0.0,15,높음
핸드폰케이스금형,< 10,0.0,0.0,< 10,0.3,16.67,3,높음
워킹목업,130,1.7,1.41,20,1.0,4.0,15,높음
천안금형,< 10,0.3,8.34,< 10,0.0,0.0,3,높음
목업후가공,< 10,0.3,11.12,< 10,0.0,0.0,3,높음
브라켓제작,70,2.5,3.83,100,1.3,1.41,15,높음
플라스틱공장,160,4.3,2.92,280,14.7,5.34,15,높음
ODM,6050,0.0,0.0,5260,1.0,0.02,3,높음
상품개발,280,1.3,0.5,190,3.0,1.63,15,높음
플라스틱용기제조업체,190,13.7,7.39,410,14.8,4.3,15,높음
먹박인쇄,20,0.7,3.51,< 10,0.7,10.0,3,높음
스티커작업,90,1.7,2.14,120,5.8,4.88,15,높음
목업업체,20,1.1,4.45,10,0.7,4.77,15,높음
3D모델링알바,10,0.5,3.34,20,0.3,1.67,15,높음
휴대폰목업,140,5.0,3.95,130,5.8,5.09,15,높음
하드커버양장제본,< 10,0.3,11.12,< 10,0.0,0.0,3,높음
기업특판,100,1.5,1.58,80,2.7,3.99,15,높음
중국생산,10,0.0,0.0,20,0.0,0.0,3,높음
책코팅,20,0.0,0.0,110,0.4,0.39,4,낮음
청박,70,0.0,0.0,40,0.0,0.0,3,높음
파주출판단지인쇄소,< 10,1.1,10.0,< 10,0.0,0.0,2,중간
퍼제본,10,0.2,1.06,10,0.0,0.0,6,중간
실크스크린인쇄기,30,3.4,11.68,20,0.7,3.51,5,중간
양장제본견적,< 10,1.0,12.5,< 10,0.0,0.0,3,높음
오프셋인쇄기,30,0.0,0.0,20,0.7,4.17,3,높음
옵셋인쇄소,< 10,0.4,4.55,< 10,0.0,0.0,7,중간
유광코팅지,< 10,0.0,0.0,20,0.0,0.0,3,높음
인쇄물코팅,< 10,0.6,8.34,10,0.7,6.25,7,중간
인천인쇄,60,0.9,1.5,120,3.8,3.68,15,높음
도무송업체,< 10,0.0,0.0,10,0.0,0.0,3,높음
라미네이팅코팅,80,0.9,1.3,50,0.5,1.0,13,중간
OEM생산,170,1.0,0.62,90,0.0,0.0,15,높음
UV인쇄업체,< 10,0.3,4.77,10,0.3,2.78,15,높음
그라비아인쇄업체,20,1.5,6.78,< 10,0.0,0.0,9,중간
홀로그램박인쇄,10,0.9,8.83,10,0.0,0.0,3,낮음
플라스틱생산업체,< 10,0.0,0.0,10,0.0,0.0,3,높음
제조대행,10,0.6,6.98,< 10,0.0,0.0,5,중간
중국금형제작,< 10,0.2,6.67,< 10,0.0,0.0,10,중간
중국목업,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
중국사출,< 10,1.0,14.29,< 10,0.3,11.12,3,높음
중국아웃소싱,10,0.7,4.77,10,0.7,6.07,3,높음
캠핑용품제작,70,3.3,5.5,60,6.0,10.72,15,높음
패키지상자제작,10,2.7,19.5,10,1.0,5.0,8,중간
포장용기제조업체,20,0.3,2.23,30,0.0,0.0,3,높음
안경테제작,20,1.1,4.77,70,5.0,7.25,7,중간
대량생산,310,0.3,0.11,280,2.5,0.95,15,높음
대량제작,< 10,0.3,5.27,10,0.0,0.0,15,높음
노트북파우치제작,200,17.4,9.55,580,56.8,10.67,15,높음
노트북파우치주문제작,50,2.6,4.65,140,18.8,13.49,15,높음
플라스틱금형제작,10,0.1,0.68,10,0.0,0.0,15,높음
프라스틱금형,10,1.4,15.08,40,0.3,0.86,14,높음
프라스틱성형,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
알루미늄압출성형,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
금형공장,90,0.2,0.28,100,0.8,0.79,15,높음
MOLD,3310,0.5,0.02,5530,2.0,0.04,10,중간
금형제작지원,10,0.0,0.0,< 10,0.0,0.0,3,높음
장비개발,30,0.3,0.96,10,0.0,0.0,13,중간
도어디자인,20,0.2,0.71,50,1.8,3.65,13,중간
IOT솔루션,30,1.0,2.79,10,0.0,0.0,15,높음
프리랜서프로젝트,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
시제품제작지원,40,0.1,0.36,20,0.0,0.0,15,높음
플라스틱케이스제작,90,5.2,6.27,50,2.0,4.45,15,높음
모니터거치대제작,< 10,0.7,11.12,< 10,0.0,0.0,3,높음
가전디자인,< 10,0.1,1.93,< 10,0.0,0.0,13,중간
인쇄소제본,80,2.0,2.73,190,7.5,4.44,14,중간
플라스틱상자제작,20,2.2,9.97,20,2.3,10.72,15,높음
초콜릿몰드제작,30,3.1,10.0,60,11.8,21.76,8,중간
졸업작품목업,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
플라스틱그릇제작,< 10,1.1,37.5,< 10,0.3,4.77,3,높음
화장품용기제작,80,6.6,8.92,40,8.3,23.15,15,높음
트렁크정리함제작,10,0.0,0.0,20,0.3,2.09,7,중간
공구가방제작,10,1.2,5.56,< 10,1.0,16.67,13,중간
PET상자제작,< 10,0.1,4.17,< 10,1.3,33.34,12,중간
상품패키지제작,< 10,0.6,14.59,< 10,0.7,8.34,12,중간
플라스틱화분제작,< 10,0.0,0.0,10,0.0,0.0,0,낮음
화장품공병제작,< 10,1.1,12.25,< 10,1.3,13.34,11,중간
커피패키지제작,< 10,0.3,11.12,< 10,0.3,33.34,3,높음
일회용용기제작,10,0.5,4.8,30,1.3,3.51,15,높음
의료기기제작,20,1.4,7.15,20,0.3,1.59,15,높음
완구제작,< 10,0.6,12.17,10,1.0,7.15,15,높음
플라스틱제품제작,10,0.7,8.8,10,0.0,0.0,11,중간
플라스틱금형,220,5.5,2.79,240,18.6,9.29,15,높음
제품디자인목업,10,0.0,0.0,< 10,0.0,0.0,15,높음
에폭시인쇄,80,2.2,2.62,40,1.3,3.11,15,높음
IOT제품개발,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
플라스틱사출제작,< 10,0.7,14.52,10,0.0,0.0,12,중간
목업집,10,0.1,0.55,< 10,0.0,0.0,13,중간
컴퓨터케이스디자인,10,0.0,0.0,10,0.5,2.95,3,높음
졸업작품,420,1.8,0.45,500,3.7,0.76,15,높음
포토샵대행,50,4.1,7.38,90,13.3,15.33,15,높음
포트폴리오제작업체,10,0.5,4.25,10,1.0,7.7,15,높음
아이디어공장,10,0.5,4.55,< 10,0.7,10.0,2,중간
아이디어구체화,30,0.0,0.0,20,0.0,0.0,3,높음
아이디어컨설턴트,10,0.0,0.0,10,0.0,0.0,2,중간
악세서리디자인,< 10,0.0,0.0,20,0.3,1.15,3,높음
애견용품디자인,< 10,0.0,0.0,10,0.0,0.0,3,높음
조형물디자인,20,0.1,0.61,10,0.0,0.0,15,높음
제품컨셉,80,0.0,0.0,40,0.0,0.0,3,높음
제품디자인트랜드,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
인천사출금형,< 10,0.3,16.67,< 10,0.0,0.0,3,높음
화장품제품개발,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
대전3D프린팅,30,0.9,2.56,40,6.0,15.79,15,높음
대전시제품제작,< 10,0.3,8.34,< 10,0.0,0.0,15,높음
대전절곡,10,0.0,0.0,30,0.0,0.0,2,중간
대전프린팅,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
디자인창업지원,10,1.2,7.7,< 10,0.0,0.0,2,중간
라이노3D프린터,20,0.0,0.0,20,0.0,0.0,3,높음
라이노6,610,1.5,0.25,190,0.8,0.41,14,중간
라이노프로그램,600,2.4,0.44,450,1.3,0.31,10,중간
마우스디자인,20,0.3,1.08,20,0.0,0.0,3,높음
모델링의뢰,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
사무용품디자인,< 10,0.3,4.77,10,0.0,0.0,3,높음
상세페이지배우기,< 10,2.0,28.58,< 10,0.0,0.0,3,높음
샤워기디자인,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
선풍기모델링,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
수도꼭지디자인,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
수원디자인회사,< 10,0.7,13.34,< 10,0.0,0.0,3,높음
스타트업개발,10,0.0,0.0,10,0.0,0.0,15,높음
3D렌더링외주,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D인테리어디자인,10,0.2,1.24,10,0.3,2.78,5,중간
플라스틱금형사출,10,0.5,3.23,10,0.0,0.0,14,높음
개발디자인,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
컴퓨터본체디자인,10,0.0,0.0,20,0.3,1.34,3,높음
졸작대행,10,0.3,1.69,10,0.3,2.28,15,높음
졸작판넬,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
졸작,630,0.2,0.04,1770,0.0,0.0,15,높음
물건제작,10,0.6,3.98,40,3.3,8.55,9,중간
하드웨어제작,10,0.4,2.53,< 10,0.7,16.67,12,중간
인천플라스틱,10,0.0,0.0,10,0.0,0.0,3,높음
플라스틱사출회사,10,0.3,3.81,< 10,0.0,0.0,13,중간
플라스틱제품제조,10,0.6,5.0,20,0.0,0.0,15,높음
사출회사,40,0.4,1.16,120,0.0,0.0,15,높음
아이디어제품화,< 10,0.0,0.0,10,0.0,0.0,3,높음
플라스틱가공업체,30,0.6,2.31,10,0.0,0.0,15,높음
플라스틱병제작,10,1.0,6.23,20,3.3,13.7,14,높음
시금형,40,0.0,0.0,20,0.0,0.0,3,높음
3D프린터대행,150,3.6,2.6,140,18.0,12.5,15,높음
디자인가전,30,0.3,1.24,20,1.3,5.0,12,중간
디자인기구설계,< 10,0.7,16.67,< 10,0.0,0.0,3,높음
청주디자인회사,30,2.0,6.07,20,0.0,0.0,3,높음
라이노3D프린팅,10,0.8,4.77,10,0.0,0.0,1,중간
라이노외주,< 10,0.0,0.0,10,0.3,1.97,3,높음
전자제품케이스,< 10,0.2,1.91,10,0.0,0.0,13,중간
PS,11000,1.1,0.02,23800,0.7,0.01,15,높음
기계설계용역,30,1.0,3.33,< 10,0.0,0.0,15,높음
기구설계용역,10,0.5,2.73,< 10,0.0,0.0,15,높음
시제품,2460,3.4,0.15,2240,5.8,0.28,15,높음
전자제품개발,10,1.8,10.59,10,1.3,12.13,15,높음
제품개발회사,< 10,0.3,11.12,< 10,0.0,0.0,15,높음
3D모델링파일,50,0.0,0.0,30,0.0,0.0,3,높음
PET병제작,10,0.5,5.34,< 10,0.7,22.23,15,높음
렌더링업체,20,0.9,3.75,10,0.7,3.51,14,중간
기구설계업체,20,1.7,9.13,10,1.0,7.7,15,높음
3D모델링작업,< 10,0.0,0.0,< 10,0.7,8.34,3,높음
인테리어3D작업,10,0.0,0.0,10,0.0,0.0,3,높음
ABS제조,< 10,0.0,0.0,< 10,0.4,9.1,3,높음
정부지원디자인,< 10,0.0,0.0,< 10,0.0,0.0,11,중간
3D맵핑,80,0.5,0.58,50,0.3,0.62,15,높음
냉장고디자인,30,0.0,0.0,90,0.0,0.0,3,높음
칫솔디자인,< 10,0.0,0.0,20,1.0,4.17,15,높음
기구제작,20,1.6,6.96,10,0.3,2.57,15,높음
프린터제본,10,1.1,8.34,30,0.4,1.57,5,중간
포토월인쇄,< 10,0.8,37.5,< 10,0.0,0.0,4,낮음
특수지인쇄,10,0.9,8.28,10,0.0,0.0,13,중간
B5사이즈,7010,2.4,0.04,8250,0.3,0.01,10,중간
B4사이즈,21000,2.9,0.02,22600,0.7,0.01,11,중간
B2출력,10,0.8,8.58,< 10,0.3,6.67,4,낮음
B0인쇄,10,2.0,20.0,< 10,0.7,11.12,2,중간
그림인쇄,230,6.8,3.14,430,24.5,5.69,15,높음
A4인화,10,0.3,2.0,30,1.7,5.96,9,중간
A3포스터출력,10,0.6,4.35,< 10,0.0,0.0,13,중간
A3사진인화,40,2.5,7.54,80,10.3,12.5,14,높음
A2인화,10,0.6,3.53,20,0.3,1.34,15,높음
A2인쇄,250,4.5,1.9,240,16.3,6.89,15,높음
A2사이즈,11300,3.1,0.03,12300,3.3,0.03,11,중간
A1사진인화,10,1.4,12.91,10,1.8,9.73,11,중간
A1사이즈인쇄,30,0.8,2.56,40,0.7,1.76,12,중간
A0사이즈출력,20,1.3,6.4,< 10,0.7,8.34,10,중간
A0사이즈인쇄,< 10,0.6,6.35,10,0.0,0.0,7,중간
현수막출력,420,21.8,5.76,280,20.0,7.44,15,높음
양장,1260,0.3,0.03,4080,1.0,0.03,11,중간
설계외주,10,0.4,2.23,10,0.3,3.71,15,높음
아이디어상품개발,< 10,0.4,6.67,30,0.0,0.0,15,높음
세종디자인회사,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
조명디자인회사,< 10,0.0,0.0,< 10,0.0,0.0,6,중간
아이디어컨설팅,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
전자기기디자인,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
밥솥디자인,< 10,0.4,4.77,10,0.0,0.0,3,높음
제품제조,10,0.3,1.67,20,0.3,1.59,3,높음
제품디자인알바,< 10,0.2,4.55,< 10,0.0,0.0,11,중간
스피커디자인,20,0.0,0.0,50,0.3,0.66,3,높음
케이스사출,10,0.7,5.13,10,1.0,10.0,3,높음
A1사이즈,11100,2.5,0.03,8130,0.7,0.01,12,중간
제품디자인스튜디오,20,0.3,1.45,< 10,0.0,0.0,12,중간
제품디자인컨설팅,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
대전상세페이지,10,0.0,0.0,< 10,0.0,0.0,15,높음
제품제작업체,< 10,0.1,2.25,< 10,0.3,11.12,15,높음
아이디어개발,40,0.1,0.18,30,0.0,0.0,15,높음
IOT개발,70,1.1,1.53,40,2.0,4.35,15,높음
3D모델링의뢰,10,0.7,6.12,10,2.0,11.12,15,높음
3D모델링제작,10,0.9,5.1,< 10,0.0,0.0,15,높음
3D모델링대행,< 10,0.4,8.0,< 10,0.0,0.0,15,높음
대형X배너,10,0.4,5.0,< 10,0.0,0.0,15,높음
3D모델링사이트,180,0.1,0.04,30,0.0,0.0,15,높음
공유기디자인,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
천안디자인회사,< 10,0.7,9.53,10,0.3,2.23,3,높음
3D렌더링업체,< 10,0.9,9.63,< 10,0.0,0.0,15,높음
디자인설계,90,0.3,0.31,70,0.0,0.0,15,높음
플라스틱제품설계,20,0.8,5.34,20,0.0,0.0,15,높음
조명주문제작,30,1.3,3.96,80,9.8,11.48,15,높음
중국공장,300,1.5,0.52,580,11.3,2.02,15,높음
목업금형,20,0.4,1.7,< 10,1.0,16.67,2,중간
갤럭시목업,40,1.5,3.74,20,0.0,0.0,3,낮음
기구물제작,< 10,0.3,4.13,< 10,0.0,0.0,14,높음
3D모델링회사,20,0.5,3.38,< 10,0.0,0.0,15,높음
광고지원사업,10,0.0,0.0,< 10,0.0,0.0,1,중간
기계디자인,40,1.0,3.18,30,0.0,0.0,14,높음
화장품케이스디자인,< 10,0.5,23.34,< 10,0.0,0.0,15,높음
정부지원사업디자인,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
제품개발설계,30,1.3,3.81,50,0.0,0.0,15,높음
미용기기디자인,< 10,0.0,0.0,< 10,0.0,0.0,13,중간
플라스틱와셔,250,3.7,1.64,300,2.0,0.72,15,높음
완구디자인,10,0.0,0.0,10,0.0,0.0,3,높음
A2사이즈인쇄,30,1.0,2.96,50,1.3,3.34,12,중간
아이디어제품개발,20,0.4,3.08,10,0.0,0.0,15,높음
대전디자인회사,50,0.5,0.9,50,0.7,1.29,15,높음
로봇디자인,50,1.3,2.19,80,1.7,2.14,12,중간
기구개발,50,1.3,2.78,50,0.0,0.0,15,높음
제품디자인회사순위,< 10,0.4,5.82,< 10,0.0,0.0,12,중간
UIUX디자인업체,< 10,0.7,22.23,< 10,0.0,0.0,3,높음
UIUX디자인에이전시,< 10,0.4,12.5,< 10,0.0,0.0,3,높음
제품도면,80,0.4,0.53,20,0.7,2.3,15,높음
3D도면제작,20,0.9,3.59,20,1.0,4.0,15,높음
볼트앤너트,430,0.0,0.0,220,0.0,0.0,3,높음
페트지인쇄,20,1.0,4.77,10,1.0,8.34,15,높음
제품개발업체,10,0.7,6.8,< 10,0.0,0.0,15,높음
X-BANNER,10,0.1,0.61,< 10,0.3,33.34,15,높음
B4인쇄,130,2.5,1.9,240,9.5,4.12,15,높음
조명제작업체,10,1.0,8.65,< 10,0.0,0.0,15,높음
강화플라스틱,250,2.3,0.99,450,5.5,1.31,15,높음
제품디자인에이전시,10,1.4,7.15,10,0.7,5.56,12,중간
A0인쇄,50,1.5,3.25,60,4.3,7.35,15,높음
2절지인쇄,10,0.8,5.59,20,1.0,5.0,14,높음
