연관 검색어,PC 월간 검색수,PC 월평균 클릭수,PC 월평균 클릭률,모바일 월간 검색수,모바일 월평균 클릭수,모바일 월평균 클릭율,월평균 노출 광고수,경쟁 정도
라인젯,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
박판절단,< 10,0.9,22.23,< 10,0.0,0.0,2,중간
CFRP가공,10,0.7,5.72,< 10,0.0,0.0,3,높음
고압세척펌프,10,1.0,5.83,10,0.0,0.0,11,중간
(주)티오피에스,20,0.0,0.0,10,0.0,0.0,1,중간
고압세척장비,20,1.1,5.0,20,0.3,1.52,10,중간
금호미터텍,30,4.2,13.42,40,1.3,3.41,3,높음
동가공,20,1.3,4.65,20,0.5,2.39,15,높음
금속컷팅,10,0.1,0.41,30,0.3,1.2,14,높음
임가공업체,100,0.9,1.0,50,0.0,0.0,15,높음
수압절단기,30,1.1,3.49,40,0.3,0.82,3,높음
CNC절단,30,0.7,2.18,30,0.0,0.0,15,높음
SUS가공업체,< 10,0.1,3.34,< 10,0.0,0.0,15,높음
금속가공기계,20,0.1,0.64,10,0.0,0.0,14,높음
에폭시가공,50,2.1,4.33,30,2.0,5.56,15,높음
비철금속가공,< 10,0.2,2.78,< 10,0.0,0.0,14,높음
알루미늄판가공,60,2.0,3.18,50,0.3,0.65,15,높음
박판가공,20,1.6,8.03,10,0.0,0.0,7,중간
5축CNC,60,1.0,1.51,60,0.3,0.62,15,높음
부스바가공,40,2.0,4.95,30,1.3,4.6,15,높음
알미늄가공,30,1.8,6.0,40,1.0,2.5,15,높음
스텐환봉,420,9.9,2.45,950,37.9,4.27,15,높음
PC카바,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
황동CNC,< 10,0.3,4.35,10,0.0,0.0,3,높음
시편절단,10,0.4,3.65,< 10,0.0,0.0,14,높음
스텐레스가공,40,1.1,2.7,50,3.7,7.06,15,높음
구리가공,50,1.0,2.1,30,0.0,0.0,13,중간
초고압펌프,20,1.5,5.48,20,1.0,4.77,14,높음
신주가공,30,1.1,3.45,30,2.7,8.89,15,높음
스테인레스가공,110,4.7,4.39,130,9.0,7.5,15,높음
황동가공,40,1.6,3.26,30,1.0,2.86,15,높음
시편가공,20,0.3,1.34,10,0.0,0.0,15,높음
티타늄가공업체,< 10,0.8,11.5,10,0.0,0.0,12,중간
금속가공업체,50,2.1,4.14,30,1.7,5.06,15,높음
아크릴가공기계,10,1.0,6.9,20,0.5,2.64,12,중간
AL가공,10,0.6,3.71,< 10,0.0,0.0,9,중간
플라스틱가공업체,30,1.3,4.53,20,0.0,0.0,15,높음
황동판가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
스테인리스가공,50,2.1,4.66,60,2.3,3.96,15,높음
철판가공업체,10,1.2,13.52,10,0.8,6.67,12,중간
알루미늄CNC,90,2.2,2.52,80,2.0,2.57,15,높음
알루미늄판재가공,30,0.3,1.12,10,0.0,0.0,3,높음
금속판재가공,< 10,1.0,50.0,< 10,0.0,0.0,1,중간
케이스가공,< 10,0.1,1.29,< 10,0.0,0.0,11,중간
평면가공,20,0.3,1.67,< 10,0.0,0.0,3,높음
평철절곡,20,1.7,8.34,20,0.9,5.89,3,높음
폴리에틸렌가공,10,0.0,0.0,< 10,0.0,0.0,3,높음
풀리가공,20,1.1,4.57,30,2.3,7.26,9,중간
프라스틱가공,< 10,0.3,3.81,20,0.3,1.2,15,높음
프레나가공,60,2.4,4.35,10,0.0,0.0,5,중간
프레스가공,390,7.7,2.08,200,9.3,4.6,15,높음
프레임주문제작,30,1.2,3.92,70,2.6,3.62,11,중간
플라스틱CNC가공,10,1.0,5.56,20,0.5,2.57,3,높음
플라스틱용기제조업체,120,9.5,7.88,280,18.4,6.92,15,높음
플랜지가공,30,0.9,3.34,10,0.0,0.0,4,낮음
하우징가공,< 10,0.3,6.67,< 10,0.0,0.0,3,높음
하이스가공,10,0.3,2.78,< 10,0.0,0.0,3,높음
합성수지가공,80,2.3,2.96,10,0.0,0.0,15,높음
환봉밴딩,80,3.3,4.18,50,0.7,1.32,5,중간
환봉절곡,40,3.2,7.76,30,0.6,2.0,3,높음
후렌지가공,10,0.0,0.0,10,1.0,8.34,3,높음
알루미늄판절곡,10,2.5,36.37,20,1.0,8.34,2,중간
알미늄제작,10,1.0,8.4,20,1.0,3.85,11,중간
앵글가공,10,1.2,6.67,10,1.0,7.7,15,높음
엠씨나일론,30,0.3,1.03,30,0.0,0.0,9,중간
오축가공,10,0.0,0.0,10,0.7,4.77,15,높음
외주가공업체,< 10,0.3,5.56,< 10,0.0,0.0,3,높음
우레탄가공,90,6.0,6.54,70,3.7,5.51,15,높음
원통가공,10,0.0,0.0,< 10,0.0,0.0,3,높음
육면가공,10,1.5,12.5,< 10,0.0,0.0,2,중간
음각가공,10,0.0,0.0,< 10,0.0,0.0,2,중간
의료기기가공,< 10,0.7,9.53,< 10,0.0,0.0,3,높음
임가공외주,< 10,1.4,28.58,< 10,0.0,0.0,1,중간
자동선반가공,10,0.5,4.27,< 10,0.3,11.12,15,높음
지그가공,< 10,0.0,0.0,10,0.0,0.0,14,높음
진공주형,1610,4.3,0.28,90,1.7,1.92,15,높음
챔버가공,20,0.7,3.28,10,0.0,0.0,3,높음
철물가공,10,2.1,16.18,10,0.0,0.0,5,중간
철물주문제작,20,1.2,6.37,20,1.7,6.18,14,높음
철제주문제작,30,2.2,6.24,70,1.7,2.29,14,높음
철제프레임제작,90,3.7,4.3,160,10.7,7.02,15,높음
철판CNC가공,< 10,0.3,4.17,< 10,0.0,0.0,3,높음
철판롤링,30,1.4,3.93,10,1.0,6.82,9,중간
철판밴딩,110,2.4,2.18,100,1.3,1.35,14,높음
철판임가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
초경가공,60,3.4,5.78,30,0.3,1.15,15,높음
스탠가공,< 10,0.7,22.23,< 10,0.0,0.0,3,높음
스탠제작,10,0.2,2.03,40,0.7,2.23,12,중간
스테인레스가공업체,< 10,0.0,0.0,< 10,0.0,0.0,12,중간
스테인레스레이저가공,10,1.4,14.29,< 10,0.0,0.0,3,높음
스테인레스스틸,720,2.2,0.33,1280,1.8,0.15,15,높음
스테인레스주문제작,30,1.6,4.58,60,6.3,9.9,15,높음
스테인레스컷팅,< 10,0.6,8.34,10,0.0,0.0,2,중간
스테인리스절곡,20,0.0,0.0,20,0.0,0.0,3,높음
스테인리스제작,60,2.0,3.28,100,8.9,9.27,15,높음
스텐가공,110,6.3,5.75,220,9.2,4.3,15,높음
스텐레이저가공,20,3.0,15.79,20,0.0,0.0,3,낮음
스텐레이저커팅,< 10,1.9,31.25,10,1.3,8.34,3,높음
스텐리스제작,10,0.4,3.58,10,0.3,3.04,5,중간
스텐주문제작,40,2.9,6.12,70,6.7,9.96,15,높음
스텐철판가공,< 10,0.3,4.77,< 10,0.4,5.56,3,높음
스틸절곡,< 10,0.7,9.53,10,0.0,0.0,3,높음
스틸제작,20,0.5,2.75,50,2.0,4.26,15,높음
슬로터가공,10,0.0,0.0,10,0.0,0.0,3,높음
시제품가공,< 10,0.0,0.0,< 10,0.0,0.0,9,중간
시편제작업체,10,0.7,5.56,< 10,0.0,0.0,3,높음
신주제작,20,0.6,3.08,20,2.8,11.46,12,중간
실리콘주형,10,1.6,11.43,10,0.0,0.0,3,높음
아세탈가공,50,1.7,3.21,40,2.3,5.84,15,높음
알루미늄3D프린터,10,1.1,8.22,20,0.4,1.7,6,중간
알루미늄가공업체,100,7.0,7.0,90,6.2,6.42,15,높음
알루미늄밀링,20,0.6,3.23,< 10,0.8,15.39,3,낮음
알루미늄밴딩,60,3.5,5.18,50,1.7,3.09,12,중간
알루미늄봉가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
알루미늄부품가공,< 10,0.3,6.67,< 10,0.0,0.0,15,높음
알루미늄선반가공,< 10,0.7,8.34,< 10,0.0,0.0,3,높음
알루미늄임가공,< 10,0.7,22.23,< 10,0.0,0.0,3,높음
알루미늄절삭가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
알루미늄제작업체,< 10,0.1,4.77,< 10,0.0,0.0,7,중간
레이저절곡,130,5.5,4.25,120,1.8,1.44,15,높음
로라가공,< 10,0.6,7.5,< 10,0.3,8.34,5,중간
롤러가공,20,1.3,6.4,10,0.0,0.0,13,중간
머시닝센터가공,30,1.0,2.86,< 10,0.0,0.0,15,높음
메탈3D프린팅,30,1.1,3.21,20,3.0,13.64,14,높음
메탈가공,10,0.3,2.39,< 10,0.0,0.0,3,높음
메탈프린팅,20,0.9,4.5,10,0.0,0.0,4,낮음
목업가공,< 10,0.5,6.67,10,0.0,0.0,15,높음
밀링업체,< 10,0.0,0.0,20,0.0,0.0,3,높음
백그라이트가공,< 10,1.3,66.67,< 10,0.0,0.0,3,높음
밴딩가공,10,0.7,5.13,10,0.3,3.34,3,높음
범용가공,10,0.7,6.67,< 10,0.0,0.0,3,높음
범용선반가공,10,0.3,3.71,10,0.0,0.0,3,높음
베이크라이트,290,2.8,1.04,470,4.3,0.99,14,높음
베크라이트가공,40,1.5,3.58,10,1.0,5.27,13,중간
보링가공,90,0.5,0.54,80,0.0,0.0,15,높음
부산CNC,40,1.0,2.5,90,0.3,0.41,15,높음
부스바업체,< 10,0.3,5.56,< 10,0.0,0.0,3,높음
부시가공,< 10,0.0,0.0,< 10,0.8,25.0,3,높음
부품가공,70,2.9,4.26,50,2.0,4.1,15,높음
부품가공업체,< 10,0.2,1.97,< 10,0.0,0.0,11,중간
부품제조,10,1.5,9.84,< 10,0.0,0.0,4,낮음
블럭가공,< 10,0.7,13.34,< 10,0.0,0.0,3,높음
빼크라이트,80,1.1,1.38,50,1.5,2.78,14,높음
샘플가공,< 10,0.1,2.67,< 10,0.0,0.0,15,높음
샘플제작,110,2.2,2.04,140,11.0,8.28,15,높음
샤프트가공,90,3.8,4.42,50,4.5,9.32,15,높음
샤프트축,30,0.7,2.17,50,0.8,1.5,7,중간
서스가공,30,0.5,1.54,50,0.0,0.0,15,높음
서스제작,30,1.6,5.32,20,1.3,5.56,14,높음
선박부품가공,< 10,1.0,12.5,10,0.0,0.0,3,높음
선반밀링가공,20,0.7,2.72,20,0.7,3.18,12,중간
선반임가공,10,0.7,4.77,< 10,0.0,0.0,3,높음
소량생산,40,0.4,0.92,10,0.0,0.0,7,중간
소형가공,< 10,0.3,6.67,< 10,0.0,0.0,3,높음
소형부품가공,< 10,1.5,18.34,< 10,0.0,0.0,15,높음
수지가공,130,2.8,2.21,100,0.7,0.7,15,높음
스크류가공,40,3.6,9.24,30,1.0,3.04,10,중간
SUS304CU,10,0.0,0.0,< 10,0.0,0.0,2,중간
SUS304가공,20,0.7,3.45,10,0.8,7.41,3,높음
SUS316LN,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
SUS420F,10,0.0,0.0,< 10,0.0,0.0,3,높음
SUS440A,< 10,0.7,16.67,< 10,0.0,0.0,3,높음
SUS레이저가공,10,0.7,8.34,< 10,0.0,0.0,3,높음
SUS제작업체,< 10,0.7,33.34,< 10,0.0,0.0,3,높음
SUS주문제작,< 10,1.0,11.12,< 10,0.0,0.0,3,높음
SUS파이프가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
TAP가공,60,0.0,0.0,20,0.3,1.45,3,높음
TEFLON가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
가공집,20,0.3,1.86,20,1.0,3.45,3,높음
가스켓가공,< 10,0.0,0.0,< 10,0.3,5.56,3,높음
각가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
경면가공,40,1.7,4.07,10,0.0,0.0,3,높음
곡면가공,10,0.3,3.71,< 10,0.0,0.0,3,높음
그라파이트가공,20,1.5,6.23,< 10,0.0,0.0,10,중간
금속가공제품제조업,70,0.6,0.87,80,0.7,0.81,10,중간
금속레이저가공,20,0.5,2.86,10,0.6,4.35,15,높음
금속밴딩,20,1.5,5.89,30,0.0,0.0,3,높음
금속부품가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
금속절곡,70,1.5,2.11,50,0.0,0.0,13,중간
금속절삭가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
금속제조,10,0.5,3.15,40,0.0,0.0,15,높음
금속제조업체,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
금속주문제작,30,1.3,4.77,40,2.6,6.35,15,높음
금속프린팅,20,0.6,2.91,20,0.0,0.0,15,높음
금형가공업체,< 10,0.4,7.32,< 10,0.0,0.0,8,중간
기계제작가공,20,2.7,12.36,70,3.7,6.02,8,중간
다축CNC,< 10,0.3,16.67,< 10,0.0,0.0,3,높음
다축가공,< 10,0.3,5.56,< 10,0.0,0.0,3,높음
3D가공,30,0.9,2.8,30,1.0,3.45,15,높음
3D프린터금속,50,0.9,1.69,80,0.3,0.46,14,높음
3축CNC,10,0.7,5.56,10,0.0,0.0,3,높음
3축가공,20,0.0,0.0,10,0.0,0.0,3,높음
5면가공,< 10,0.7,16.67,< 10,0.0,0.0,3,높음
5축가공,150,1.6,1.09,120,0.6,0.55,15,높음
ABSCNC가공,< 10,0.3,4.35,< 10,0.0,0.0,3,높음
ABS가공,30,1.1,3.16,10,1.5,8.83,15,높음
ABS제작,10,0.7,5.0,10,0.0,0.0,9,중간
CNC가공단가,< 10,0.3,5.56,< 10,0.0,0.0,3,높음
CNC레이저가공,< 10,0.3,4.17,< 10,0.3,11.12,3,높음
CNC목업,20,1.4,6.82,10,0.0,0.0,6,중간
CNC밀링가공,10,0.3,3.26,10,0.0,0.0,12,중간
CNC선반가공,100,1.4,1.45,370,4.7,1.32,15,높음
CNC선반가공업체,< 10,0.5,8.89,10,0.3,2.39,15,높음
CNC알루미늄가공,10,0.1,1.09,< 10,0.0,0.0,7,중간
CNC임가공,10,0.0,0.0,10,0.3,1.76,3,높음
CNC절곡,20,0.0,0.0,20,0.0,0.0,3,높음
CNC절삭가공,10,0.0,0.0,10,0.0,0.0,3,높음
CNC정밀가공,10,0.5,3.59,< 10,0.0,0.0,15,높음
MCNYLON가공,< 10,0.2,1.93,< 10,0.0,0.0,7,중간
MCT임가공,< 10,0.6,11.12,< 10,1.0,14.29,11,중간
MC가공,60,1.9,3.08,40,2.3,5.43,15,높음
MC나이론,190,6.2,3.41,100,6.0,6.6,15,높음
MC나이론가공,< 10,0.2,2.71,< 10,0.0,0.0,5,중간
MC나일론가공,20,1.9,7.19,10,0.0,0.0,14,높음
NCT가공,220,4.3,1.99,220,6.7,3.11,15,높음
NCT업체,20,3.0,15.0,10,0.0,0.0,3,높음
NCT절곡,20,0.8,3.71,10,0.0,0.0,3,높음
NC가공업체,< 10,0.7,16.67,< 10,0.0,0.0,3,높음
NC목업,< 10,0.3,11.12,< 10,0.0,0.0,3,높음
NC선반가공,< 10,1.7,20.84,< 10,0.0,0.0,3,높음
PC가공,60,0.9,1.7,30,3.7,10.19,15,높음
PEEK가공,20,0.5,1.69,< 10,0.0,0.0,14,높음
PET가공,20,0.3,1.59,< 10,0.0,0.0,3,높음
PE가공,10,0.7,4.77,20,1.3,7.02,15,높음
POM가공,20,0.4,1.84,< 10,0.0,0.0,14,높음
PPS가공,< 10,0.4,9.1,< 10,0.0,0.0,3,높음
PP가공,20,0.6,2.31,10,0.0,0.0,15,높음
PU가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
PVC가공,80,3.8,4.88,70,4.7,6.97,15,높음
PVC가공업체,10,0.0,0.0,< 10,0.0,0.0,3,높음
PVC제작,120,5.2,4.37,130,6.7,5.38,15,높음
S45C가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
SLOT가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
SS400가공,10,0.3,3.04,< 10,0.0,0.0,3,높음
STS가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
SUH1,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
선반가공,820,4.7,0.6,1750,23.6,1.44,15,높음
밀링가공,240,2.0,0.85,180,0.3,0.2,15,높음
임가공,2350,3.2,0.15,2010,0.3,0.02,15,높음
알루미늄CNC가공,130,2.3,1.85,180,6.3,3.71,15,높음
NC가공,300,2.3,0.76,270,4.0,1.57,15,높음
SUS가공,90,3.2,3.77,50,2.0,3.78,15,높음
스테인레스제작,160,8.5,5.8,340,32.5,10.07,15,높음
가공업체,140,4.3,3.29,80,2.3,3.0,15,높음
철재가공,10,0.8,5.93,10,0.5,3.58,11,중간
금속CNC,30,0.8,2.16,30,1.0,2.71,13,중간
절삭가공,280,1.1,0.41,240,3.5,1.53,15,높음
MCT가공업체,10,0.9,6.67,10,0.7,5.13,15,높음
알루미늄제작,150,6.1,4.1,240,14.7,6.63,15,높음
선반가공업체,10,0.6,3.75,20,0.3,1.67,15,높음
철재제작,10,0.4,2.38,50,1.0,1.86,15,높음
기계가공,240,1.3,0.57,220,4.3,2.02,15,높음
밀링가공업체,< 10,0.7,13.34,< 10,0.0,0.0,3,높음
각파이프가공,20,3.9,16.92,10,0.0,0.0,6,중간
CNC밀링,300,1.5,0.55,400,7.3,1.97,15,높음
SUS업체,< 10,0.3,11.12,< 10,0.0,0.0,3,높음
환봉가공,30,1.5,4.28,40,2.0,4.88,14,높음
부스바제작,40,0.6,1.42,30,0.0,0.0,13,중간
축가공,30,2.1,5.57,20,1.0,3.71,11,중간
CNC가공비용,20,0.5,2.26,20,0.3,1.7,6,중간
부스바가공업체,< 10,0.3,4.17,< 10,0.0,0.0,3,높음
경판가공,30,1.8,5.67,10,0.0,0.0,10,중간
기계가공업체,< 10,0.1,0.75,< 10,0.0,0.0,15,높음
PP가공업체,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
프레스가공업체,20,1.3,7.02,10,0.7,4.77,15,높음
5축가공업체,10,0.7,5.24,< 10,0.0,0.0,15,높음
대형가공,< 10,0.1,1.86,< 10,0.0,0.0,14,높음
정밀가공업체,10,1.1,7.12,20,0.3,1.52,15,높음
절삭가공업체,< 10,0.3,3.71,< 10,0.0,0.0,3,높음
수지가공업체,20,1.3,7.41,< 10,0.0,0.0,3,높음
카본가공업체,< 10,1.7,55.56,< 10,0.0,0.0,3,높음
캠제작,< 10,0.3,11.12,< 10,0.0,0.0,3,높음
금형가공,90,0.5,0.49,90,2.0,2.25,15,높음
NCT가공업체,10,0.0,0.0,< 10,0.3,11.12,3,높음
동부스바제작,< 10,0.0,0.0,< 10,0.7,14.29,3,높음
샤프트가공업체,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D가공업체,< 10,1.0,16.67,< 10,0.0,0.0,3,높음
CAM가공,20,0.1,0.33,20,0.3,1.97,13,중간
JIG제작,30,1.4,4.83,< 10,1.3,22.23,15,높음
스테인리스업체,< 10,1.0,12.5,10,0.0,0.0,3,높음
나무가공기,< 10,0.5,12.5,< 10,0.0,0.0,2,중간
R가공기,10,0.3,2.78,10,0.3,2.86,3,높음
목형가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
목형가공기,< 10,0.7,22.23,< 10,0.0,0.0,3,높음
황동제작,30,0.6,2.03,40,3.3,7.58,14,높음
금속레이저커팅,20,0.7,2.9,20,1.0,4.17,14,높음
투명PC가공,< 10,1.5,50.0,< 10,0.0,0.0,3,높음
장비제작,70,0.9,1.25,20,0.3,1.39,15,높음
평철가공,10,0.7,4.14,10,0.0,0.0,8,중간
파이프제작,70,2.3,3.39,100,3.7,3.71,15,높음
파이프가공,130,3.4,2.56,110,3.5,3.33,15,높음
기계부품,210,6.8,3.29,120,4.6,4.18,15,높음
기구제작,30,2.3,7.3,20,0.3,1.76,15,높음
마그네슘가공,20,1.5,5.67,< 10,0.0,0.0,13,중간
부품,1910,3.7,0.21,1510,8.7,0.62,15,높음
스텐용접,240,2.0,0.91,980,19.1,2.09,15,높음
용접업체,30,0.7,2.1,40,1.0,2.57,15,높음
용접제작,20,0.7,2.93,40,1.3,3.71,15,높음
핀가공,30,1.9,5.2,20,2.7,12.7,10,중간
철공소,770,8.9,1.23,2330,85.0,3.89,15,높음
철구조물제작,60,3.3,5.47,60,4.1,6.47,15,높음
철물제작,100,4.2,4.43,130,12.0,9.53,15,높음
초경가공업체,< 10,1.3,44.45,< 10,0.0,0.0,3,높음
CNC제작,30,0.9,2.85,40,0.0,0.0,13,중간
주물가공업체,< 10,2.6,28.58,< 10,1.0,100.0,2,중간
CNC벤딩,30,2.4,7.2,< 10,0.0,0.0,8,중간
SUS제작,40,3.9,9.84,10,2.0,15.39,15,높음
