연관 검색어,PC 월간 검색수,PC 월평균 클릭수,PC 월평균 클릭률,모바일 월간 검색수,모바일 월평균 클릭수,모바일 월평균 클릭율,월평균 노출 광고수,경쟁 정도
금속밴딩,20,1.5,5.89,30,0.0,0.0,3,높음
금속벤딩,< 10,0.7,22.23,10,0.0,0.0,3,높음
알루미늄단자함,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
철제가공,10,0.8,4.73,20,1.0,4.17,7,중간
부산절단절곡,< 10,0.7,13.34,< 10,1.0,50.0,3,높음
스텐절단절곡,10,1.0,5.56,30,0.7,2.2,3,높음
평철가공,10,0.7,4.14,10,0.0,0.0,8,중간
절단,1050,0.4,0.05,1730,1.0,0.07,15,높음
프레스임가공,10,1.2,11.54,< 10,1.2,40.0,3,높음
레이져절곡,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
플라즈마절단,120,0.9,0.8,90,0.0,0.0,14,높음
V커팅,70,0.6,0.83,70,0.3,0.39,13,중간
옥외함,20,1.0,4.71,< 10,0.3,4.17,12,중간
앵글벤딩,10,0.3,2.78,< 10,0.0,0.0,3,높음
H빔밴딩,20,2.3,11.12,10,0.0,0.0,3,높음
수원절곡,< 10,0.0,0.0,10,0.0,0.0,3,높음
각파이프절단,60,1.3,2.26,90,1.0,1.2,13,중간
스텐판절곡,20,2.6,8.97,30,0.7,2.47,5,중간
스테인레스절곡,50,1.2,2.85,90,0.0,0.0,10,중간
벤딩업체,20,0.9,4.63,10,0.0,0.0,11,중간
LASERWELDING,30,0.9,3.0,< 10,0.0,0.0,10,중간
철판롤링,30,1.4,3.93,10,1.0,6.82,9,중간
금형프레스,50,0.3,0.55,80,1.3,1.61,14,높음
CNC절곡,20,0.0,0.0,20,0.0,0.0,3,높음
NCT판금,30,0.8,2.55,20,0.0,0.0,12,중간
전기함,250,3.9,1.63,490,9.3,2.06,15,높음
절곡집,40,1.7,4.77,90,3.3,4.49,3,높음
밴딩업체,30,0.8,2.43,40,0.0,0.0,15,높음
판가공,< 10,0.3,4.35,< 10,0.0,0.0,3,높음
김포절곡,10,0.3,3.34,< 10,0.0,0.0,3,높음
LASERCUTTING,40,0.6,1.5,20,0.3,1.76,14,높음
파이프컷팅,30,0.3,0.76,50,0.7,1.56,15,높음
파이프절단업체,< 10,1.3,14.82,< 10,0.0,0.0,3,높음
CNC절단,30,0.7,2.18,30,0.0,0.0,15,높음
알루미늄벤딩,40,2.1,4.81,10,0.7,3.51,13,중간
레이져절단,< 10,0.1,4.45,< 10,0.0,0.0,15,높음
스테인레스절단,40,0.4,1.09,80,0.8,0.94,13,중간
브이커팅,20,0.0,0.0,20,1.0,5.89,3,높음
스테인리스절곡,20,0.0,0.0,20,0.0,0.0,3,높음
CNC펀칭,10,1.6,12.5,10,0.0,0.0,2,중간
코일절단기,< 10,0.0,0.0,10,0.8,6.25,2,중간
아연도금강판,580,8.6,1.62,480,18.0,3.94,14,높음
자동문제작,20,1.0,4.18,10,1.3,8.89,14,높음
스텐가공업체,10,0.7,7.08,10,0.0,0.0,10,중간
임가공업체,100,0.9,1.0,50,0.0,0.0,15,높음
절곡비용,10,0.3,2.39,10,0.0,0.0,3,높음
철판홀가공,< 10,0.0,0.0,20,0.0,0.0,3,높음
로링,140,0.6,0.4,320,0.3,0.11,14,높음
동원밴딩,10,0.0,0.0,< 10,0.0,0.0,2,중간
냉간벤딩,< 10,0.3,6.67,< 10,0.3,16.67,3,높음
일산렉산,< 10,0.4,5.34,10,0.3,1.97,9,중간
동원벤딩,< 10,0.4,7.7,< 10,0.8,25.0,3,높음
시흥스텐,10,0.5,4.77,10,0.0,0.0,2,중간
일산절곡,10,1.7,15.63,10,0.0,0.0,3,높음
H빔벤딩,< 10,1.0,20.0,< 10,0.3,16.67,3,높음
스텐레스판,190,6.0,3.28,380,19.0,5.39,15,높음
철재프레임제작,10,0.2,1.27,40,1.0,2.28,14,높음
한국특수레이져금속,< 10,1.8,22.23,< 10,0.0,0.0,1,중간
한국특수레이져,< 10,0.5,6.67,< 10,0.0,0.0,2,중간
함석판,1540,26.3,1.82,4660,78.3,1.82,15,높음
철판덮개,30,0.3,0.97,40,0.5,1.2,3,낮음
체크발판,20,1.8,7.5,20,0.0,0.0,3,낮음
EGI판,50,1.0,2.21,10,0.7,6.67,9,중간
SUS체크플레이트,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
문래동절곡,< 10,1.0,100.0,10,0.0,0.0,1,중간
문래동철강,20,0.9,4.77,30,0.0,0.0,1,중간
문래동철판,10,0.0,0.0,40,0.0,0.0,1,중간
알류미늄판,< 10,0.0,0.0,10,0.7,4.77,14,높음
알루미늄프레임,470,16.3,3.74,520,12.0,2.53,15,높음
경북벤딩,< 10,0.5,12.5,< 10,0.0,0.0,2,중간
대구벤딩,< 10,2.0,25.0,20,2.5,9.62,3,높음
남양주철강,20,1.4,6.43,50,2.3,4.49,10,중간
시흥시철강,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
일산철강,10,1.0,10.35,10,0.0,0.0,3,높음
수원철강,10,0.6,4.28,80,4.0,5.11,8,중간
프라즈마절단,60,1.8,3.19,50,2.3,4.41,15,높음
SUS체크판,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
맨홀제작,40,2.1,4.84,10,1.0,7.15,14,높음
철판가공업체,10,1.2,13.52,10,0.8,6.67,12,중간
철판샤링,60,0.9,1.52,50,0.0,0.0,10,중간
스텐맨홀뚜껑,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
스텐판절단,10,1.3,12.5,20,2.3,8.11,5,중간
철제발판,60,1.1,1.99,90,0.5,0.55,15,높음
평철제작,10,0.0,0.0,10,0.0,0.0,1,중간
스텐뚜껑,110,1.0,0.99,590,0.5,0.09,15,높음
차량진입판제작,10,1.1,7.05,30,4.0,11.43,14,높음
미끄럼방지철판,50,0.9,1.69,90,1.3,1.41,6,중간
EGI철판,120,1.1,0.88,50,2.0,3.51,14,높음
판금기계,10,1.2,6.67,20,1.0,4.0,9,중간
판금비용,30,0.0,0.0,160,0.0,0.0,13,중간
부산스텐제작,10,0.8,5.61,10,0.3,2.09,8,중간
스텐파이프가공,80,3.8,4.48,130,3.5,2.7,12,중간
차량진입발판,10,0.6,3.87,40,0.7,1.49,13,중간
철판로링,10,0.5,3.34,10,0.0,0.0,2,중간
철판발판,10,0.0,0.0,10,0.0,0.0,3,높음
철판타공판,10,1.2,8.98,20,0.3,1.41,6,중간
체크무늬철판,60,1.7,2.98,80,0.8,0.97,14,높음
체크무늬판,10,0.0,0.0,20,0.0,0.0,3,높음
체크플레이트,710,20.2,3.02,560,27.0,5.18,14,높음
타공판가공,< 10,0.0,0.0,10,0.0,0.0,1,중간
타공판절곡,< 10,0.4,12.5,< 10,0.0,0.0,3,높음
스텐덮개,20,0.3,1.52,100,0.7,0.66,3,높음
스텐발판,60,1.3,2.26,120,0.7,0.56,12,중간
알루미늄발판,230,4.6,2.04,410,11.0,2.88,15,높음
알루미늄철판,100,3.0,3.07,180,2.8,1.65,6,중간
알루미늄판절곡,10,2.5,36.37,20,1.0,8.34,2,중간
알미늄발판,30,1.7,4.4,110,2.0,1.82,10,중간
알미늄체크판,40,1.8,3.83,160,12.7,8.07,13,중간
계단철판,30,0.0,0.0,90,0.0,0.0,3,높음
함석판가공,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
입구발판,120,0.9,0.78,350,0.8,0.24,15,높음
계단절곡,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
맨홀덮개,100,2.2,2.21,180,1.0,0.59,11,중간
맨홀뚜껑제작,10,0.5,3.53,10,0.4,1.97,11,중간
멘홀뚜껑,60,1.5,2.66,90,2.3,2.63,14,높음
무늬철판계단,10,1.0,7.32,10,0.0,0.0,3,높음
무늬판,20,1.4,6.53,30,0.0,0.0,9,중간
미끄럼방지계단,30,0.2,0.64,120,4.7,4.17,15,높음
브라켓제작,90,3.3,3.81,90,0.0,0.0,14,높음
레이져컷팅기,< 10,0.0,0.0,< 10,0.3,3.13,15,높음
판금집,10,0.5,3.23,10,0.6,5.56,2,중간
앵글밴딩,10,1.2,7.58,10,0.7,4.77,8,중간
칼라스텐,130,8.2,6.18,140,18.0,13.32,14,높음
자동온도조절장치,40,0.7,1.51,50,1.0,1.97,15,높음
정밀공업,30,0.0,0.0,20,0.0,0.0,3,높음
미세가공,10,0.3,3.04,< 10,0.0,0.0,3,높음
성남절곡,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
알루미늄선반가공,< 10,0.7,8.34,< 10,0.0,0.0,3,높음
무산소동가공,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
제주절곡,< 10,0.0,0.0,10,0.0,0.0,3,높음
스테인레스CNC,10,0.7,10.0,< 10,0.0,0.0,1,중간
아크릴탭가공,10,0.4,3.58,< 10,0.0,0.0,3,높음
아크릴곡면가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
스텐파이프절단,30,1.3,3.52,60,0.8,1.21,15,높음
곡면가공,10,0.3,3.71,< 10,0.0,0.0,3,높음
육면가공,10,1.5,12.5,< 10,0.0,0.0,2,중간
파주철공소,< 10,0.8,11.12,20,0.0,0.0,3,낮음
NC절곡기,< 10,0.7,11.12,10,0.0,0.0,3,높음
평판가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
스텐벤딩,10,0.2,1.46,10,0.0,0.0,10,중간
파이프형상가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
프라즈마가공,10,1.9,14.29,< 10,0.0,0.0,2,중간
홀가공업체,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
심가공,20,1.0,5.0,< 10,0.0,0.0,1,중간
알루미늄후가공,< 10,0.3,4.17,< 10,0.0,0.0,3,높음
레이져커팅기,< 10,0.0,0.0,10,0.0,0.0,0,낮음
스테인리스가공,50,2.1,4.66,60,2.3,3.96,15,높음
외함제작,30,1.7,5.72,< 10,0.0,0.0,14,높음
알루미늄판가공,60,2.0,3.18,50,0.3,0.65,15,높음
레이져커팅,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
파이프자동절단기,< 10,0.7,10.21,20,0.7,3.34,14,높음
파이프고속절단기,< 10,1.1,17.5,< 10,0.0,0.0,7,중간
금속가공기,10,0.0,0.0,< 10,0.0,0.0,3,높음
정밀가공,240,3.8,1.66,220,11.0,5.05,15,높음
파이프가공업체,10,0.1,1.36,10,0.0,0.0,15,높음
철근원곡기,10,1.0,5.99,10,0.0,0.0,7,중간
서스가공,30,0.5,1.54,50,0.0,0.0,15,높음
시화모형절단,< 10,2.0,28.58,< 10,0.0,0.0,2,중간
후판가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
플라스틱타공,30,0.0,0.0,90,1.8,1.9,3,높음
유공철판,10,3.0,23.08,10,1.0,14.29,1,중간
유공판,90,1.4,1.5,100,8.2,8.54,13,중간
금속흡음재,50,1.3,2.52,< 10,0.0,0.0,3,높음
대구타공,10,0.7,5.89,10,1.7,33.34,1,중간
마이크로타공망,< 10,0.0,0.0,< 10,0.5,8.34,2,중간
금속외장재,40,3.2,7.7,20,0.3,2.0,10,중간
유공판넬,30,2.2,6.14,10,1.0,6.39,11,중간
양산파이프,< 10,0.7,9.1,10,0.0,0.0,3,높음
스테인레스공예,< 10,1.0,33.34,10,0.0,0.0,1,중간
스테인리스제품,< 10,0.0,0.0,10,0.0,0.0,1,중간
냉간밴딩,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
스틸가공,20,0.5,1.93,10,0.3,1.86,15,높음
PVC타공판,20,4.0,22.23,10,0.0,0.0,1,중간
스틸프레임제작,< 10,1.1,22.73,< 10,0.0,0.0,4,낮음
판금제조,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
NCT펀칭,10,0.7,6.07,< 10,0.0,0.0,3,높음
안산절곡,10,1.3,7.7,20,0.0,0.0,2,중간
절단기,2190,11.7,0.58,5500,64.0,1.25,15,높음
브라켓가공,10,0.0,0.0,20,0.7,2.9,3,높음
EX망,150,6.9,4.75,100,8.3,8.1,12,중간
스탠제작,10,0.2,2.03,40,0.7,2.23,12,중간
밴딩가공,10,0.7,5.13,10,0.3,3.34,3,높음
동파이프밴딩,20,0.7,2.51,50,1.0,2.13,11,중간
대구타공판,10,2.6,18.31,10,3.3,25.0,5,중간
트랜지,150,2.4,1.71,990,28.3,3.05,15,높음
스텐체크판,50,2.0,3.79,90,0.7,0.88,6,중간
주방트렌치,240,8.0,3.46,420,30.9,7.63,15,높음
스텐트렌치,180,8.7,5.34,330,22.6,7.41,15,높음
스틸그래이팅,60,2.4,3.97,70,3.7,5.1,14,높음
배수트렌치,290,7.3,2.75,360,14.9,5.0,15,높음
보링그라우팅,240,1.5,0.65,210,8.3,4.05,15,높음
서스철판,40,0.4,1.12,50,0.0,0.0,2,중간
그레이팅가격,20,1.6,6.29,60,11.3,18.45,15,높음
무소음트렌치,1450,41.8,3.08,1080,50.4,5.2,15,높음
인테리어금속,20,0.7,3.04,70,2.0,3.08,15,높음
금속커팅,10,0.1,0.71,20,0.3,1.76,14,높음
철재제작,10,0.4,2.38,50,1.0,1.86,15,높음
평철밴딩,20,0.0,0.0,20,0.0,0.0,3,높음
화성밴딩,10,0.4,3.13,20,0.5,2.09,3,높음
